trial	slot	shallow_rank	orthogonal_height	orthogonal_ratio	nearest_L_d2	nearest_halfL_d2	nearest_thirdL_d2	nearest_quarterL_d2	nearest_half_advantage	nearest_third_advantage	nearest_quarter_advantage	short_corr_max	short_corr_mean_top10	short_corr_mean_top50	short_corr_gt_050	short_corr_gt_070	short_corr_gt_090	short_effective_count	short_entropy_norm	nearest_short_index	nearest_short_corr	nearest_short_norm
0	1	19	0.25138330844438883	0.003820683651177937	38.52652265409515	8.015195984807884	5.3270758570014385	2.8454744416940287	-30.51132666928727	-33.199446797093714	-5.169721543113855	0.5728210306458846	0.5277374954018871	0.4346716054094227	8	0	0	226.62852747296608	0.8986622945434882	406	0.5728210306458846	117.32298155287869
0	1	20	0.25138330844438883	0.003946645187759029	38.52652265409521	8.015195984807796	5.327075857001446	2.845474441694016	-30.511326669287413	-33.19944679709376	-5.169721543113781	0.6369033021832013	0.5875549886970968	0.5032007059816673	24	0	0	238.0828374740203	0.9035045684192409	364	0.6369033021832013	111.37651146592347
0	2	1	0.433987521804184	0.007184630562092006	45.39145502988953	12.845356629308913	4.719990646206763	1.6291121411303187	-32.54609840058062	-40.67146438368277	-11.216244488178594	0.6477620099768112	0.6000189227278092	0.4868913725553499	14	0	0	239.96289175448982	0.8910880520261653	280	0.6477620099768112	99.76618459504151
0	2	2	0.4339875218046103	0.006609575295543717	45.39145502988934	12.845356629309835	4.7199906462064805	1.6291121411304166	-32.54609840057951	-40.67146438368286	-11.216244488179418	0.5371513856834998	0.47821865264690844	0.4103879174151021	4	0	0	273.3607736860235	0.9078204372602919	124	0.5371513856834998	77.42827031687472
0	2	3	0.4339875218048732	0.006842960374452746	45.39145502989022	12.845356629308032	4.719990646206569	1.6291121411303375	-32.54609840058218	-40.67146438368365	-11.216244488177695	0.5540157789345803	0.5127890039459857	0.4653479101231136	6	0	0	303.1723067905078	0.9162050296210056	360	0.5540157789345803	106.58037212298495
0	2	4	0.43398752180493716	0.008058619047744638	45.39145502988942	12.84535662930854	4.719990646207007	1.629112141130323	-32.54609840058088	-40.67146438368241	-11.216244488178218	0.6060721987382942	0.5909480186489734	0.5130797917417582	32	0	0	285.54917012611565	0.9124782092595636	406	0.6060721987382942	112.21314350876676
0	2	5	0.43398752180495137	0.00652740226548948	45.3914550298898	12.845356629308966	4.719990646207307	1.6291121411299379	-32.54609840058083	-40.67146438368249	-11.21624448817903	0.5286415095461845	0.44836659376710164	0.37275269682723616	2	0	0	266.6316244923016	0.9067358243367092	154	0.5286415095461845	81.90409129259493
0	2	6	0.4339875218049727	0.0070333543213206865	45.39145502989067	12.845356629308752	4.719990646206639	1.629112141130357	-32.54609840058192	-40.67146438368403	-11.216244488178395	0.6235441414517512	0.5022309152965969	0.4092816311952649	4	0	0	254.15636230456565	0.9029390397333821	66	0.6235441414517512	67.64363717620652
0	2	7	0.4339875218050224	0.006521312639187497	45.39145502988954	12.845356629308421	4.719990646206559	1.6291121411304452	-32.54609840058112	-40.67146438368298	-11.216244488177976	0.5451296963140866	0.4994127739302717	0.406089984785236	4	0	0	250.88752944073502	0.9020610036896736	262	0.5451296963140866	95.71177816104745
0	2	8	0.43398752180505085	0.006765762046124808	45.39145502988931	12.845356629309025	4.719990646206453	1.6291121411304543	-32.546098400580284	-40.67146438368285	-11.216244488178571	0.5144014859097304	0.48956866653411957	0.41330799418862824	4	0	0	255.97808443802938	0.8997574764068443	186	0.5144014859097304	86.6229460577352
0	2	9	0.4339875218050935	0.006605025964446529	45.39145502988992	12.845356629308426	4.7199906462068215	1.62911214113033	-32.54609840058149	-40.671464383683094	-11.216244488178097	0.5391692864885356	0.4990264904855127	0.4222028734779046	2	0	0	256.6074341830717	0.9023010639067968	76	0.5391692864885356	68.93472910313622
0	2	10	0.4339875218051219	0.007279984252262415	45.39145502988958	12.845356629308755	4.719990646206527	1.6291121411303866	-32.546098400580824	-40.67146438368305	-11.216244488178368	0.5797161142584794	0.5568274755392167	0.4525038545650315	10	0	0	245.67198449518114	0.8998580566111111	140	0.5797161142584794	80.14669641395204
0	2	11	0.4339875218051503	0.008041963091069606	45.39145502988948	12.84535662930838	4.719990646206871	1.6291121411303617	-32.5460984005811	-40.671464383682604	-11.216244488178019	0.5163000896674803	0.48194636511676237	0.3978910530574541	4	0	0	261.94352282612317	0.9049520547601256	274	0.5163000896674803	98.14382371203969
0	2	12	0.43398752180516453	0.006757679342895142	45.391455029889734	12.845356629308604	4.719990646206892	1.6291121411303233	-32.54609840058113	-40.671464383682846	-11.216244488178281	0.6714499506722013	0.548790875260893	0.4329035960335266	6	0	0	225.67425526797817	0.8932049682216966	122	0.6714499506722013	77.20612493757547
0	2	13	0.43398752180518585	0.006776122195633219	45.39145502989044	12.845356629307368	4.719990646206462	1.6291121411303724	-32.54609840058307	-40.671464383683976	-11.216244488176995	0.6049937412386142	0.5416980434178266	0.46163491655802635	8	0	0	236.97630422520362	0.8941612826963719	396	0.6049937412386142	111.1445407756494
0	2	14	0.43398752180519296	0.007338620484491928	45.391455029889414	12.845356629308547	4.719990646206661	1.62911214113032	-32.54609840058087	-40.67146438368275	-11.216244488178226	0.6030589905982484	0.5841208604445761	0.4887188726989231	18	0	0	261.22820105671894	0.9041752839456917	374	0.6030589905982484	108.41568450994703
0	2	15	0.43398752180529243	0.006693536001816281	45.39145502988642	12.84535662930952	4.719990646207396	1.6291121411305416	-32.5460984005769	-40.67146438367902	-11.21624448817898	0.4416243546913876	0.35775339539232726	0.3045670329877181	0	0	0	277.8265389553652	0.9109814473845389	74	0.4416243546913876	68.73504632318415
0	2	16	0.43398752180533506	0.009905738050514354	45.39145502988892	12.845356629308824	4.719990646206461	1.6291121411304605	-32.54609840058009	-40.671464383682455	-11.216244488178363	0.49898992956753113	0.4597424874443042	0.39911064105752503	0	0	0	281.7084503632863	0.9099411270535961	60	0.49898992956753113	65.80905897186013
0	2	17	0.4339875218053919	0.008094153759466548	45.39145502989126	12.845356629307137	4.719990646206329	1.6291121411305032	-32.54609840058413	-40.671464383684935	-11.216244488176633	0.5847631664791868	0.5399033328773214	0.4402463026563813	12	0	0	242.47213959714577	0.8982921322808685	120	0.5847631664791868	76.81664280545587
0	2	18	0.4339875218054843	0.006783122982820507	45.39145502988956	12.845356629308164	4.71999064620682	1.6291121411303755	-32.5460984005814	-40.671464383682746	-11.216244488177788	0.5803458149676736	0.5051098650079869	0.4493543079687789	2	0	0	306.6479822959691	0.9133173416021164	108	0.5803458149676736	75.12312232632877
0	2	19	0.4339875218054985	0.007209990524417697	45.39145502988991	12.845356629307211	4.719990646206581	1.62911214113044	-32.5460984005827	-40.67146438368333	-11.216244488176772	0.5045328420511459	0.4742672810539427	0.4279676739094501	2	0	0	287.33122968470826	0.9105724773586991	310	0.5045328420511459	101.46207321814187
0	2	20	0.4339875218055127	0.007470478224064523	45.391455029889464	12.845356629308483	4.719990646206442	1.6291121411303622	-32.54609840058098	-40.67146438368302	-11.216244488178122	0.5867027352127395	0.5582110230421831	0.49336113245171076	22	0	0	292.21514982699205	0.9142181651272185	502	0.5867027352127395	123.05098462326099
0	3	1	0.743613023428253	0.011266800598716632	38.415384541138685	11.537241162274851	5.769239870411036	3.129336872827928	-26.878143378863832	-32.64614467072765	-8.407904289446924	0.35050295554735394	0.31572367569539406	0.26981280924574325	0	0	0	299.12623116049394	0.9083961119048589	296	0.35050295554735394	98.14382371203969
0	3	2	0.7436130234326015	0.012468945198378946	38.41538454113638	11.537241162280074	5.769239870409532	3.129336872828803	-26.878143378856308	-32.646144670726855	-8.40790428945127	0.3836587705917318	0.3566709138344758	0.3011601581937438	0	0	0	287.32886665264306	0.9032120311675947	186	0.3836587705917318	84.96489209612665
0	3	3	0.743613023446855	0.011180591360100906	38.41538454113023	11.537241162278354	5.769239870411914	3.1293368728265047	-26.878143378851874	-32.646144670718314	-8.40790428945185	0.5029465736596647	0.4534931785673403	0.3886190367042522	2	0	0	271.96979226516964	0.8924581607195947	482	0.5029465736596647	116.05258907148286
0	3	4	0.7436130234484963	0.014151430514978356	38.41538454113117	11.53724116227546	5.769239870410903	3.1293368728260296	-26.878143378855707	-32.64614467072026	-8.40790428944943	0.44561819910688244	0.4143065176671087	0.3485740341550217	0	0	0	265.52341801069724	0.8938370745883298	508	0.44561819910688244	119.04262084080345
0	3	5	0.7436130234485461	0.011309925503444082	38.41538454113143	11.537241162278528	5.76923987041013	3.1293368728273654	-26.878143378852904	-32.6461446707213	-8.407904289451164	0.4806366753574031	0.4604437220480281	0.40298502346077497	0	0	0	283.7196280270215	0.9030020962129275	334	0.4806366753574031	101.46207321814187
0	3	6	0.743613023450763	0.012813451524934424	38.41538454113025	11.537241162273762	5.769239870409801	3.1293368728265394	-26.87814337885649	-32.64614467072045	-8.407904289447224	0.5975628843129159	0.5478360725826779	0.4585375352552672	8	0	0	226.29876898292514	0.8731758453529168	706	0.5975628843129159	158.57367979650348
0	3	7	0.7436130234510046	0.01251486667046215	38.4153845411335	11.537241162276153	5.769239870409621	3.1293368728266717	-26.878143378857345	-32.64614467072388	-8.407904289449482	0.46342369078315776	0.43313249260685566	0.3668673788084222	0	0	0	202.6194057338628	0.8703619763537426	14	0.46342369078315776	48.28017596467177
0	3	8	0.743613023451033	0.0112406632234207	38.415384541131445	11.53724116227778	5.769239870410541	3.129336872827486	-26.878143378853665	-32.6461446707209	-8.407904289450293	0.5098593852927132	0.4846047139223518	0.38929732844916104	4	0	0	257.3676158345376	0.8922426925334709	438	0.5098593852927132	111.37651146592347
0	3	9	0.7436130234517293	0.011423303216064771	38.41538454113415	11.537241162275373	5.769239870411229	3.1293368728258333	-26.87814337885878	-32.646144670722926	-8.40790428944954	0.49446586180035357	0.4144412554305806	0.34301175636811343	0	0	0	285.7273569812203	0.9048456591045388	92	0.49446586180035357	70.13156376521852
0	3	10	0.7436130234527951	0.011166206877903099	38.41538454113761	11.53724116227927	5.769239870409913	3.129336872828734	-26.87814337885834	-32.6461446707277	-8.407904289450537	0.5061210736439445	0.4403872126282187	0.3652556806848341	2	0	0	284.47811063111345	0.9039741430293488	118	0.5061210736439445	75.30217133312868
0	3	11	0.7436130234531291	0.011674503677598237	38.415384541136156	11.5372411622744	5.769239870410914	3.129336872827538	-26.878143378861758	-32.64614467072524	-8.407904289446861	0.41265773012204143	0.37997077036670035	0.3151500822151576	0	0	0	313.29153155529445	0.9131919236575345	310	0.41265773012204143	100.1913958130892
0	3	12	0.7436130234542446	0.011446783356388384	38.41538454113176	11.537241162277732	5.769239870410175	3.1293368728277584	-26.878143378854027	-32.64614467072158	-8.407904289449974	0.44797046199298957	0.4327061003713319	0.3822643810685726	0	0	0	309.6541588869851	0.9106561562505695	256	0.44797046199298957	94.42946523268071
0	3	13	0.7436130234546141	0.012529150197144073	38.41538454113199	11.537241162275095	5.769239870409498	3.129336872826785	-26.878143378856898	-32.64614467072249	-8.40790428944831	0.5464863367532099	0.4911293742046152	0.39560693748410986	4	0	0	286.7317174915343	0.905912670195923	34	0.5464863367532099	59.00330297812448
0	3	14	0.7436130234559286	0.012740139064871933	38.41538454113395	11.537241162278885	5.7692398704117105	3.129336872827722	-26.878143378855068	-32.646144670722244	-8.407904289451164	0.44771031167632375	0.4348598906530842	0.36367452930274413	0	0	0	243.96077884989668	0.890235122804433	14	0.44771031167632375	48.28017596467177
0	3	15	0.7436130234562128	0.013480982261746025	38.41538454113373	11.537241162278125	5.769239870412123	3.1293368728277526	-26.878143378855608	-32.64614467072161	-8.407904289450371	0.39130714378715015	0.3677111088745169	0.31615768952682777	0	0	0	271.7038784174746	0.8989151878442774	272	0.39130714378715015	95.20295277864759
0	3	16	0.743613023456291	0.01174501854369975	38.41538454113458	11.537241162279802	5.769239870409175	3.1293368728286226	-26.878143378854777	-32.646144670725405	-8.40790428945118	0.4236177369788479	0.40151871941075273	0.345942940487884	0	0	0	308.426362709008	0.9101242451623254	368	0.4236177369788479	104.80224764099077
0	3	17	0.7436130234570868	0.01146482668779751	38.41538454113011	11.537241162275274	5.769239870409466	3.1293368728260087	-26.878143378854837	-32.646144670720645	-8.407904289449265	0.5673886265361221	0.501110431533655	0.4244276757487906	4	0	0	284.51532677047874	0.9044961187199925	474	0.5673886265361221	113.9724157358161
0	3	18	0.7436130234572573	0.011144898702789435	38.415384541141286	11.537241162277263	5.76923987041312	3.1293368728293807	-26.878143378864024	-32.64614467072816	-8.407904289447883	0.5039828209807584	0.4820796224324151	0.4135646949981354	2	0	0	300.00890545351757	0.9091126352543887	534	0.5039828209807584	121.6592364342918
0	3	19	0.7436130234572573	0.011578639558626327	38.415384541137655	11.537241162277343	5.769239870411051	3.1293368728289273	-26.87814337886031	-32.646144670726606	-8.407904289448416	0.5830166334594445	0.5558551575355182	0.461470316744912	16	0	0	263.0647071441935	0.89632176186456	220	0.5830166334594445	88.33366058777926
0	3	20	0.7436130234572644	0.01307234633116875	38.41538454114472	11.537241162274109	5.7692398704123615	3.129336872829028	-26.87814337887061	-32.646144670732355	-8.407904289445082	0.4918166659363228	0.4554202060329014	0.38497617283351987	0	0	0	305.3479516773753	0.908895267150562	194	0.4918166659363228	85.30857341582396
0	4	1	1.297067927107193	0.021395723236719576	47.41640734034548	8.185713104637536	4.786647292732555	3.2805894886108242	-39.230694235707944	-42.629760047612926	-4.905123616026712	0.34960537515604007	0.3256887514905825	0.27702506933612775	0	0	0	298.9547178344469	0.8999655777664913	448	0.34960537515604007	109.25730736147636
0	4	2	1.2970679271296888	0.019953421072080608	47.416407340214654	8.18571310465206	4.786647292756808	3.280589488597006	-39.230694235562595	-42.62976004745785	-4.905123616055054	0.3410599968451188	0.3209922845385854	0.27360193810339045	0	0	0	291.6194198975621	0.8967504884322575	324	0.3410599968451188	100.1913958130892
0	4	3	1.2970679273553145	0.019428665007934394	47.416407340231345	8.18571310464448	4.786647292745659	3.2805894885896865	-39.23069423558687	-42.62976004748569	-4.905123616054793	0.3836285205255895	0.36669905005034903	0.3400591881390623	0	0	0	365.13648713425096	0.916016758057908	560	0.3836285205255895	119.797943389403
0	4	4	1.2970679273677277	0.023475697939643294	47.416407340286376	8.185713104635504	4.786647292726057	3.280589488592757	-39.23069423565087	-42.62976004756032	-4.905123616042747	0.3316324745051798	0.29360406698630814	0.24510000758921432	0	0	0	339.21754369880165	0.9122890227394728	76	0.3316324745051798	67.64363717620652
0	4	5	1.2970679273984587	0.01991426675415409	47.41640734028389	8.185713104639925	4.786647292731602	3.2805894886037437	-39.230694235643966	-42.62976004755229	-4.905123616036182	0.45057044997360773	0.418161115853452	0.35052297877922844	0	0	0	288.60263550251324	0.8980646977141465	658	0.45057044997360773	130.1060947802091
0	4	6	1.2970679274054433	0.01993032318602634	47.416407340330885	8.185713104636843	4.786647292744072	3.2805894885940865	-39.230694235694045	-42.629760047586814	-4.905123616042756	0.4522325413345218	0.41862948039520315	0.3467485598825787	0	0	0	300.4516159998871	0.9004821834496943	336	0.4522325413345218	100.99151413692539
0	4	7	1.2970679274462782	0.01946416828887853	47.416407340321136	8.185713104654093	4.786647292736784	3.2805894886115907	-39.230694235667045	-42.629760047584355	-4.905123616042502	0.41849967392764414	0.38946619999797294	0.33509470669084734	0	0	0	310.879065588005	0.9005976065027366	302	0.41849967392764414	97.36181844381892
0	4	8	1.2970679274669976	0.019770522057116414	47.41640734025655	8.18571310465059	4.786647292725622	3.280589488596594	-39.23069423560596	-42.62976004753092	-4.905123616053997	0.3877530350326584	0.3554410198264476	0.29486141420404477	0	0	0	321.9601541680647	0.9067681293633993	134	0.3877530350326584	77.42827031687472
0	4	9	1.2970679274735346	0.02115887045039143	47.41640734031415	8.185713104639719	4.7866472927176185	3.2805894885993863	-39.230694235674434	-42.629760047596534	-4.905123616040333	0.4045220406923377	0.36231525471368753	0.2981548985737808	0	0	0	317.61026310669854	0.9072369695877951	372	0.4045220406923377	103.87553191035516
0	4	10	1.2970679275216952	0.01957166460540423	47.41640734019521	8.185713104651525	4.786647292763818	3.280589488583941	-39.23069423554368	-42.62976004743139	-4.905123616067584	0.47718105331635574	0.43352509729055233	0.37241324091537353	0	0	0	329.3981580022838	0.9100546420488359	672	0.47718105331635574	131.68716795683522
0	4	11	1.297067927572357	0.019549305211373838	47.41640734028267	8.18571310463347	4.786647292756446	3.280589488585489	-39.230694235649196	-42.62976004752622	-4.90512361604798	0.3803380697130517	0.3250422850313708	0.2865325065184512	0	0	0	283.0238894814931	0.8926478900410625	744	0.3803380697130517	142.6499059224291
0	4	12	1.2970679275965935	0.02010893058553765	47.416407340258175	8.18571310465457	4.786647292759788	3.280589488588954	-39.23069423560361	-42.62976004749839	-4.905123616065615	0.36689758918501864	0.3267856753813863	0.2789239769587266	0	0	0	328.3813835198047	0.9085786222921274	476	0.36689758918501864	111.8727266912306
0	4	13	1.2970679275966646	0.0200819886295524	47.41640734029177	8.185713104645396	4.786647292722525	3.2805894886003006	-39.230694235646375	-42.62976004756924	-4.9051236160450955	0.5092197314495724	0.47048455184614213	0.39937436408895144	2	0	0	217.13109250302995	0.8682518010722796	252	0.5092197314495724	92.47282998409781
0	4	14	1.2970679276145773	0.020960220403387197	47.41640734028219	8.185713104637873	4.786647292745472	3.280589488584449	-39.23069423564432	-42.62976004753672	-4.905123616053425	0.4176772327043513	0.37046814861853744	0.30893278140203434	0	0	0	304.9343041879152	0.902773679372781	18	0.4176772327043513	49.975902782981706
0	4	15	1.2970679276251218	0.021519816045431413	47.41640734023696	8.185713104659287	4.786647292757542	3.2805894885920153	-39.23069423557767	-42.629760047479415	-4.9051236160672715	0.44217066563717544	0.4252672909634909	0.35964390932796436	0	0	0	321.17459798988494	0.906651472630338	352	0.44217066563717544	102.05806674170212
0	4	16	1.297067927632078	0.020774481066654422	47.41640734030662	8.185713104624847	4.78664729273683	3.280589488579457	-39.230694235681774	-42.62976004756979	-4.90512361604539	0.42194836034173294	0.3904948485862045	0.33919859496946303	0	0	0	311.6293493959792	0.9040391385735763	624	0.42194836034173294	126.2827493425311
0	4	17	1.2970679276344441	0.0210204516417545	47.416407340265536	8.185713104653859	4.786647292731169	3.2805894885945306	-39.23069423561168	-42.62976004753437	-4.905123616059328	0.4146451053131651	0.37097296834978416	0.3259577152873306	0	0	0	350.2468147582736	0.9132997801209547	610	0.4146451053131651	125.01196356832953
