core_id	slot	pool_index	norm	projection_norm	orthogonal_height	orthogonal_ratio	orthogonal_percentile	grid1_score	grid2_score	grid3_score	grid4_score	half_advantage	third_advantage	quarter_advantage	coeff_l2	frac_l2	frac_max	integer_grid_euclid	integer_grid_metric	half_grid_euclid	half_grid_metric	third_grid_euclid	third_grid_metric	quarter_grid_euclid	quarter_grid_metric	pair_abs_mean	pair_abs_max	pair_corr_mean	pair_corr_max	support	max_coeff	vector	projection_coeffs
8	1	6101	51.202607941939426	50.59833920045209	0.6042687414873384	0.011801522730493369	0.010409116533784329	0.26949540956072393	0.3408870639655818	0.3084969934614349	0.28168683150931195	0.0713916544048579	0.03900158390071096	0.012191421948588022	4.283854145762495	1.1111580392379563	0.44643368530833705	1.1111580392379563	8.060158058703434	0.7027566855683888	4.74565014848639	0.4239885630756589	2.9175161038469004	0.2903561399146145	2.065943979032404	7.683758841153544	22.564132395127807	0.15307604363037514	0.4307504412993546	19	3	-1 -3 1 1 2 2 1 3 -1 -2 1 1 1 1 -1 1 -3 -1 0 -1 0	0.652139872944 1.76949636055 -0.134409826159 0.29426766811 1.24828461906 -1.20366409226 -0.0906880631306 0.31503973687 -1.55356631469 -0.769727942045 -1.18267174274 0.866342019305 -0.228401387544 0.584924338143 -0.577871650149 -1.18442272842 2.07109636073
8	2	46051	62.182553125838	60.743197320829154	1.4393558050088444	0.02314726129202253	0.013167431746798743	0.2884659314235908	0.2726018252666733	0.29847402646375887	0.25679312878694355	-0.015864106156917468	0.010008095040168086	-0.015808696479729767	1.7607007269556048	1.1893755046516454	0.4839473676617932	1.1893755046516454	8.64985975603229	0.5619830596553317	4.413788400636829	0.4102133125378262	2.340390151739349	0.2646962984803518	2.1996425148575534	12.37711281217393	29.967696538477686	0.22790117863273185	0.5024616313820001	13	2	-1 2 -1 -1 0 0 -2 -2 0 0 0 -1 0 -1 0 -1 2 1 1 0 1	0.092550546437 -0.265602340629 -0.457950050613 0.163297608163 0.0700457332449 0.770739685746 0.277888125487 0.440408557817 1.04279276974 0.386515000363 0.0866367792317 0.315671713089 0.20812591461 0.0098221448011 0.113205568003 0.483947367662 -0.529194023935
8	3	10454	53.94071369058007	50.86537330198031	3.0753403885997557	0.057013342579054854	0.08488362728517355	0.24228853441254403	0.3029485837900987	0.288481254199192	0.3124208907707414	0.060660049377554676	0.04619271978664799	0.0701323563581974	1.5892009978807993	0.9989812192590184	0.48855917746102623	0.9989812192590184	7.1763853117920435	0.6245445050489294	4.002181506015785	0.39647956069130896	2.550226985039564	0.3220360830743312	1.6516507037463548	10.917800933766628	30.11276178339448	0.21082437239537838	0.5965429115473802	11	2	1 0 -2 -1 0 0 -2 0 2 0 1 1 0 0 0 1 0 1 0 -1 1	-0.488559177461 -0.854018415871 0.337776859325 -0.0546208543796 0.139819808201 0.0819139380497 -0.314956811134 -0.227797144749 0.741967414153 0.667812337593 0.345648363484 0.12800075389 0.280746177987 -0.0627267163955 0.100755747154 0.175446369185 -0.0840516872562
8	4	13691	55.378251989433245	52.09551701140921	3.2827349780240382	0.059278414541694434	0.09215188853990497	0.28345508968854416	0.28838348610034636	0.30572206679868685	0.21251318989167547	0.004928396411802205	0.022266977110142694	-0.07094189979686868	3.4263977966662846	1.1687152749047949	0.4801548942307582	1.1687152749047949	7.355794200355642	0.5945177869377853	3.5114216901332105	0.4201747911643746	2.1022971637985144	0.21905358219008034	1.2190830651396964	6.92460723013766	18.033143187038387	0.13697946033733469	0.3981508234186457	16	3	0 2 -1 -1 -1 -1 -2 -3 1 2 0 -1 0 -1 0 -1 2 1 1 0 1	-1.32564393853 -1.05911898539 -0.519845105769 0.222856106657 -0.479891356758 0.926112904177 0.476962674201 0.186631384854 1.84648550754 -0.015091997071 1.2118139297 -0.233610725307 -0.0591259535896 0.0593676391838 0.689899254364 0.427942284873 -1.26174810058
9	1	27902	59.28785813267254	58.77406788557504	0.5137902470974964	0.008666028142689056	0.0011421014666987256	0.2076046068831049	0.2907245481719941	0.3370564336764391	0.2873649657450536	0.08311994128888922	0.12945182679333422	0.07976035886194871	2.3406147655394154	0.8559757225438727	0.44510024854464025	0.8559757225438727	6.54912994330547	0.5993440100365507	4.257061590311615	0.46323975928065064	2.43664477873025	0.29620902671721416	2.276883377550024	8.932280754839466	24.21232556857484	0.1692546146987387	0.5473101837142322	18	3	0 3 -1 -1 -2 -1 -1 -3 1 2 -1 -2 -1 -1 1 -2 3 1 0 1 0	0.906369542178 0.0379933686218 0.0997948141802 -0.147210162756 -0.0316108201345 0.817954826758 -1.55489975146 -0.428380946673 -0.769068716017 -0.116370915538 -0.158729564335 0.201500049921 0.0714398762235 -0.769698933675 -0.216506009487 0.0807813150016 0.175723599666
9	2	39984	61.34996116810546	60.39148107925295	0.9584800888525109	0.015623157221341557	0.003807004888995752	0.29854207197857613	0.2958288671527665	0.3027379246377447	0.3323654072917043	-0.002713204825809612	0.004195852659168553	0.036536540138937756	3.3297074419845747	1.2309204964584197	0.480197078502758	1.2309204964584197	7.173954871266928	0.6098668331888355	5.293631040210303	0.41607348005390016	3.25734929926496	0.3425944201412828	2.259853861908849	9.74628405790596	32.60216685996954	0.1725417613314653	0.5516222764234732	11	2	0 -2 0 1 1 1 1 2 0 -2 0 2 0 0 0 2 -1 0 -1 0 0	-0.834912354544 -0.863660583252 0.0908202951552 -0.301334462307 0.601629342705 -0.78825312817 -0.604533006345 0.129413676177 1.4280439548 1.55873628388 1.09432983443 0.249768818688 -0.893271390126 0.648624042982 0.480197078503 0.652825105316 0.758337879867
9	3	24666	58.61826932961247	57.50644110736417	1.111828222248299	0.018967264557001026	0.008375410755790656	0.3177775897820034	0.2509198656397184	0.3323493390863775	0.2782076927636817	-0.06685772414228497	0.014571749304374104	0.02728782712396327	5.4150400765464655	1.3102305681253994	0.4811231506013838	1.3102305681253994	9.154877622435823	0.5172845547991752	3.382532441382619	0.4567704765524516	3.590778209914945	0.2867699257810114	2.3178700723896313	6.217327298331184	26.25649757131321	0.11375711894658212	0.4823721773781387	17	2	1 -2 -1 1 2 1 1 2 0 -1 0 2 1 1 -1 2 -2 0 -1 -1 0	-0.773744311024 -1.09128041188 0.997552077811 -1.1010940051 0.584467405047 -1.46294254039 0.555029054389 1.75240551699 1.54371705613 2.30245568075 0.913192988906 0.14704750057 -2.12979100836 1.46971391634 1.4811231506 0.172459640436 1.4160990585
9	4	10464	53.94339326111617	52.707083626454875	1.2363096346612963	0.02291864786252631	0.01757233309289092	0.2964095484198343	0.2300760395608304	0.308238478034614	0.28631768762418586	-0.06633350885900391	0.011828929614779715	0.056241648063355465	3.7872320397935444	1.222127876576609	0.498227730884444	1.222127876576609	9.527962708757416	0.4743139065165456	2.847495838318599	0.42363326760544767	2.592396340839543	0.29512951713928015	1.7886253751650187	9.611550201773078	22.452511868114705	0.1852763448117127	0.45054043599742144	14	2	-1 1 1 0 -2 0 0 -1 0 1 0 -1 -1 -1 1 -1 1 0 0 1 -1	0.925308909817 0.0279927955252 -0.432815499126 0.483141185028 -0.959673618715 1.13328137811 -0.971554907385 -1.58354433053 -0.646847652918 -0.952546760711 -0.218956395853 0.372924918795 1.46190551441 -1.23361784128 -1.13195294727 0.840986796585 -0.498227730884
10	1	33219	60.27165480097429	58.91833410248687	1.3533206984874226	0.022453684123262967	0.004214729370008873	0.2702764290138809	0.3037282637708174	0.2491590009378727	0.2640320471719637	0.03345183475693653	-0.021117428076008193	-0.006244381841917168	1.7114361430354657	1.1143782649389846	0.4473604157855094	1.1143782649389846	7.358541774788368	0.6261518565062709	3.55389814667409	0.34243629281340626	2.63105347401699	0.27215800475951774	1.53300779393863	13.255142567569656	33.1821675962977	0.2535360478958494	0.6830184133871638	19	3	-2 -3 2 1 2 2 1 2 -2 -2 1 1 1 0 -2 1 -2 -1 1 0 1	0.0148803009658 -0.259534832966 -0.401733426191 0.132973726046 -0.31379958687 -0.554970397036 -0.447360415786 -0.087278821083 0.709041997594 -0.00131970567684 -0.31682744432 0.138242917209 -0.312018856088 0.0360831605918 0.757626375061 0.821948607469 0.312510602372
10	2	29486	59.60343975001986	57.7371690804423	1.8662706695775597	0.031311459160827004	0.018270549326449947	0.24593811019186576	0.2859527382250267	0.29358621553067016	0.2992883349700879	0.04001462803316094	0.0476481053388044	0.05335022477822213	1.3726193387522383	1.0140288056858577	0.4986080315772109	1.0140288056858577	6.467578315379772	0.5895066718181909	3.9946933595577865	0.4034956589527684	2.9343160332025384	0.30849935439922804	2.275242266045114	13.965029865427342	40.106184151412805	0.2634319815827378	0.7091081334131029	6	1	0 1 0 0 0 0 0 1 0 0 0 0 0 -1 1 0 0 0 -1 0 -1	0.498608031577 -0.231813495463 0.735553795299 -0.127105386184 0.32965807865 0.142647449212 -0.0637248866705 0.00196795465535 0.692360919879 0.407525606784 0.183742195889 -0.0211667351001 -0.142110152485 0.101619157004 0.0387790963611 -0.201876513955 0.372859300809
10	3	12515	54.899200865796985	52.50847053916911	2.3907303266278745	0.04354763437216688	0.05684843107203356	0.28660594201093303	0.3391449038438746	0.2893502124711662	0.27696170399344944	0.052538961832941544	0.002744270460233178	-0.009644238017483597	3.022538458125248	1.1817065718407271	0.4959824376962451	1.1817065718407271	9.12148751888088	0.69916513046912	5.631980441629934	0.3976738296045102	2.8680297775930903	0.28548558995401113	1.6726317747870953	12.199268207788164	27.092522159255115	0.23943273216899583	0.5843198540277437	16	2	0 -2 1 1 2 1 1 1 -1 -1 0 1 2 0 -2 1 -2 -1 0 0 1	-1.23191826985 0.233751289574 -1.04621796855 -0.485927585869 -0.627438947934 0.730672569789 -0.849835453209 0.234522790759 -0.495982437696 -1.38527003627 -0.739927090515 0.380083272331 -0.00260851268015 0.120131965611 0.103952683807 1.25837381834 -0.249638028318
