trial	row	vector
113	0	-1 0 0 0 1 0 0 0 0 -1 0 -1 0 0 -1 -1 0 0 0 0 1
113	1	-1 1 1 0 0 0 0 -1 -1 0 0 -1 0 0 0 -1 1 0 0 0 0
113	2	-1 -1 0 1 3 0 1 1 -1 -2 -1 1 1 0 -2 1 -1 0 0 0 2
113	3	0 0 0 0 -1 1 -2 0 1 0 1 0 0 0 0 0 0 0 1 -1 0
113	4	-1 1 0 -1 -1 0 -2 -2 1 1 1 -1 0 -1 0 -1 1 1 1 0 1
113	5	0 0 0 0 1 0 0 0 0 0 0 -1 1 1 -1 0 -1 0 0 -1 0
113	6	0 -1 0 0 1 1 -1 1 0 -1 1 1 1 0 -1 1 -1 0 0 -1 1
113	7	0 -2 1 1 0 1 0 1 0 -1 0 1 0 1 0 1 -1 0 0 0 -1
113	8	0 -1 0 1 0 0 1 1 -1 0 0 1 0 0 0 0 0 0 0 0 0
113	9	0 1 0 0 -2 0 0 -1 0 1 0 0 -1 0 1 -1 1 0 0 1 -1
113	10	0 0 1 0 -1 0 0 -1 0 1 0 0 0 -1 0 0 1 0 0 1 -1
113	11	0 1 0 0 0 0 0 -1 0 1 0 -1 -1 0 0 -1 1 0 0 0 -1
113	12	0 0 0 0 0 1 -1 -1 1 0 0 -1 0 0 -1 0 -1 0 1 0 0
113	13	1 0 -1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
113	14	0 -1 0 1 2 0 1 1 -1 -1 -1 1 1 1 -1 1 -1 0 -1 0 0
113	15	1 -1 0 0 0 1 -1 0 0 0 1 1 1 0 0 1 -1 0 0 0 0
113	16	0 -1 -1 0 1 0 0 1 0 0 0 0 0 1 0 1 -1 0 0 -1 0
114	0	0 -1 -1 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 -1 0
114	1	0 2 -1 -1 -1 -1 -1 -2 1 2 0 -1 0 -1 1 -1 2 1 0 0 0
114	2	0 2 -1 -1 -1 0 -1 -1 1 1 0 -1 0 -1 0 -1 1 1 0 0 0
114	3	0 -1 0 1 1 0 1 1 -1 -1 -1 1 0 1 0 0 0 0 0 0 0
114	4	0 0 0 1 1 0 1 0 -1 0 0 0 1 0 -1 0 -1 -1 0 0 0
114	5	0 -1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
114	6	1 0 -1 0 1 -1 1 0 -1 0 -1 0 0 1 0 0 0 0 -1 0 0
114	7	0 -2 0 1 0 1 0 1 0 0 1 1 0 0 0 1 -1 0 0 0 -1
114	8	-1 1 1 0 -1 0 -1 -1 0 1 0 -1 0 -1 0 -1 1 0 1 0 0
114	9	0 2 -1 -1 -1 -2 -1 -2 1 2 -1 -1 -1 0 1 -1 2 2 0 0 0
114	10	-1 0 0 0 1 0 0 0 0 -1 0 1 0 0 0 1 0 0 0 0 1
114	11	0 0 -1 0 0 0 -1 1 0 0 1 0 0 0 0 0 0 0 0 -1 0
114	12	-1 1 0 -1 -1 0 -1 0 0 1 1 -1 0 -1 1 -1 1 0 0 0 0
114	13	0 0 0 0 0 -1 1 0 -1 0 -1 0 0 0 0 0 1 1 0 0 0
114	14	0 -1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 -1 0 0 0 -1
114	15	-1 -1 0 0 0 1 -1 1 0 -1 1 1 0 -1 0 1 0 0 1 0 1
114	16	-1 -1 1 1 -1 1 0 0 0 0 1 0 -1 -1 0 0 0 0 1 1 -1
115	0	0 0 1 0 -2 0 0 -1 0 1 0 -1 -1 0 1 -1 1 1 0 0 -1
115	1	0 -1 1 1 0 0 1 0 -1 0 -1 1 0 0 0 0 0 0 0 1 0
115	2	1 2 -1 -1 -1 -1 -1 -2 1 2 0 -1 0 0 0 -1 1 1 0 0 0
115	3	-1 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 1 0 0
115	4	1 1 -1 0 -1 -1 -1 -1 1 0 -1 0 -1 0 1 0 1 1 0 0 0
115	5	1 0 0 1 -1 0 0 0 1 1 0 0 0 0 0 0 -1 0 -1 0 -1
115	6	-1 1 0 -1 0 -1 -1 -1 1 0 0 -1 0 -1 0 0 1 1 0 0 1
115	7	0 1 -1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 -1 0
115	8	0 1 -1 -1 0 0 0 -1 1 1 0 -1 0 1 0 -1 0 0 0 -1 0
115	9	0 1 0 0 0 0 0 -1 0 1 -1 0 0 0 0 0 0 0 0 0 0
115	10	-1 -1 0 0 1 0 1 1 -1 0 0 1 0 0 0 0 0 0 0 0 0
115	11	1 2 -1 -1 0 -1 -1 -2 1 1 -1 -1 0 0 0 -1 1 1 0 -1 1
115	12	0 0 -1 0 1 0 -1 0 0 -1 0 0 1 0 0 1 0 0 0 -1 1
115	13	0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0
115	14	-2 0 2 0 1 1 1 1 -2 -1 0 0 0 -1 0 -1 0 -1 0 1 0
115	15	-1 -1 1 0 1 0 1 1 -1 0 0 0 0 0 0 0 -1 0 0 0 0
115	16	0 1 -1 -1 0 0 -1 -1 1 1 1 -1 0 0 0 -1 0 0 0 -1 0
116	0	0 0 0 1 1 0 1 1 -1 0 -1 0 0 0 0 0 0 0 -1 0 -1
116	1	0 -1 0 1 1 1 0 1 0 -1 -1 0 0 1 -1 0 -1 0 0 -1 0
116	2	1 1 -1 0 0 -1 0 0 0 1 -1 0 1 0 0 0 0 1 -1 0 0
116	3	0 1 -1 -1 0 -1 -1 0 0 0 0 0 0 0 1 0 1 1 0 -1 0
116	4	0 -1 0 0 0 0 -1 0 0 0 1 1 0 0 0 1 0 0 1 0 0
116	5	0 0 0 0 0 0 1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0
116	6	-1 0 0 -1 1 0 0 0 0 -1 1 0 1 -1 0 0 0 0 0 0 1
116	7	0 2 -1 -2 0 -1 -1 -2 1 2 0 -1 0 0 0 -1 1 1 0 0 0
116	8	0 -1 0 1 1 0 1 1 -1 -1 -1 1 0 0 0 1 0 0 -1 1 0
116	9	0 1 1 0 0 0 0 0 -1 0 0 -1 0 0 0 -1 0 0 0 0 -1
116	10	0 0 1 0 0 1 -1 0 0 0 0 0 0 0 0 -1 0 0 0 0 0
116	11	0 0 0 0 -1 0 -2 -1 1 0 0 0 -1 0 1 0 1 1 1 0 0
116	12	0 0 0 0 0 0 1 0 -1 0 0 0 0 -1 0 0 0 0 0 1 0
116	13	-1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0
116	14	0 -1 0 1 0 0 1 1 -1 0 -1 1 0 0 0 0 0 0 0 1 0
116	15	-1 0 0 -1 0 0 -1 0 0 0 1 0 1 0 0 0 0 0 1 -1 1
116	16	0 0 -1 0 0 0 -1 -1 1 -1 0 0 0 0 0 0 1 1 1 -1 1
117	0	0 2 0 0 -1 -1 1 -1 0 1 -1 -1 -1 0 1 -1 1 0 -1 0 -1
117	1	0 1 -1 0 0 0 -1 0 1 0 1 0 1 -1 0 0 0 0 0 -1 0
117	2	1 0 -1 0 1 0 -1 0 1 -1 0 1 1 0 -1 1 0 1 0 -1 1
117	3	0 -2 0 1 2 1 1 3 -1 -2 0 1 0 1 -1 1 -2 -1 0 -1 0
117	4	1 -1 -1 0 -1 0 -1 0 1 0 1 1 0 0 1 1 0 1 0 -1 0
117	5	0 -1 1 0 0 1 -1 0 0 -1 1 0 1 0 -1 0 -1 0 1 0 0
117	6	1 -1 -1 0 1 1 -1 1 1 -1 1 1 1 0 -1 1 -2 0 0 -1 1
117	7	-1 0 1 0 1 1 0 1 -1 -1 0 0 0 -1 0 0 0 0 0 0 0
117	8	0 2 0 0 -1 -1 0 -2 0 2 -1 -1 0 -1 0 -1 1 0 0 1 0
117	9	0 1 -1 -1 1 -1 -1 0 0 0 0 0 1 1 0 0 0 0 0 -1 1
117	10	0 1 -1 -1 1 1 -1 0 1 0 1 0 1 0 0 0 -1 0 -1 -1 0
117	11	0 0 0 0 -1 0 0 -1 0 1 0 0 0 0 0 0 0 1 0 0 0
117	12	0 -1 0 1 1 0 1 1 -1 0 -1 0 0 1 -1 0 -1 0 0 0 0
117	13	1 0 0 1 0 0 1 0 0 0 -1 0 0 1 0 0 -1 0 -1 0 -1
117	14	-1 -1 1 0 1 0 0 1 -1 -1 0 1 1 0 -1 0 0 0 1 0 1
117	15	-1 0 0 0 1 -1 1 0 0 0 0 -1 0 0 0 0 0 0 -1 0 0
117	16	-1 0 0 -1 1 0 -1 0 1 0 1 -1 1 0 -1 0 -1 0 0 -1 1
118	0	0 0 -1 0 0 0 -1 0 1 0 0 1 0 0 0 1 0 1 0 -1 1
118	1	1 -1 -1 0 1 0 0 2 0 0 0 1 0 1 0 1 -1 0 -1 -1 0
118	2	-1 -1 1 0 1 0 0 1 -2 -1 0 0 1 0 -1 0 0 0 1 0 1
118	3	0 0 -1 0 0 -1 0 -1 0 0 0 0 0 0 0 0 1 1 0 0 1
118	4	-1 1 0 0 1 0 -1 -1 0 0 0 -1 1 -1 -1 -1 0 1 0 0 1
118	5	-1 -1 1 1 2 1 0 1 -1 -1 0 0 1 0 -2 0 -1 0 0 -1 1
118	6	-1 1 0 -1 0 0 -2 -2 1 0 0 -1 0 -1 0 -1 2 1 1 0 1
118	7	0 -1 0 0 2 0 0 0 0 0 0 1 1 0 -1 1 -1 0 0 0 1
118	8	-1 0 1 0 -1 1 -1 -1 1 0 0 -1 -1 0 0 -1 0 0 1 0 0
118	9	0 0 0 0 0 0 0 1 0 -1 0 0 0 0 1 0 0 0 -1 0 -1
118	10	0 -1 0 0 1 0 1 1 0 0 0 1 1 0 -1 1 -1 0 0 0 0
118	11	1 0 -1 0 1 -1 1 0 0 0 -1 1 0 1 0 1 0 1 -1 0 0
118	12	-1 0 0 0 1 0 0 0 0 0 0 -1 0 0 -1 0 0 0 0 0 0
118	13	0 2 -1 -1 -1 -1 -1 -2 1 1 0 -1 0 -1 1 0 2 1 0 0 0
118	14	-1 1 1 0 -1 0 0 -1 0 1 0 -2 -1 -1 0 -2 1 0 0 1 -1
118	15	0 1 -1 0 1 -1 1 0 -1 1 0 0 0 0 0 0 0 0 -1 0 0
118	16	0 -1 0 0 0 1 -1 0 0 -1 1 1 0 0 0 1 -1 0 1 0 0
119	0	1 1 -1 -1 -1 0 -2 -2 2 1 1 0 0 -1 1 0 1 1 0 0 0
119	1	0 0 -1 -1 0 0 -1 -1 1 0 1 0 1 -1 0 1 0 0 0 0 1
119	2	0 0 0 0 0 0 -1 -1 1 0 0 0 0 0 0 0 0 1 0 0 0
119	3	-1 2 -1 -1 0 -1 -1 -1 0 0 0 -1 -1 0 1 -1 2 1 0 0 0
119	4	-1 -1 1 1 1 0 1 1 -1 -1 -1 1 0 -1 0 1 0 0 0 1 0
119	5	-1 -2 2 2 1 1 2 1 -2 -1 -1 0 0 0 -1 -1 -1 -1 0 1 0
119	6	0 0 0 1 0 0 0 0 0 0 -1 0 0 0 0 -1 0 1 0 0 0
119	7	0 0 0 0 -1 0 0 -1 0 0 0 0 0 0 0 0 1 1 0 0 0
119	8	0 -1 0 1 1 0 1 1 -1 0 -1 0 0 1 0 0 -1 0 -1 0 0
119	9	0 1 0 0 0 0 0 -1 0 1 -1 0 0 0 0 -1 1 0 0 0 0
119	10	-1 0 0 0 0 0 0 -1 0 0 1 0 0 -1 0 0 1 0 0 1 0
119	11	0 -1 -1 0 1 0 -1 2 0 -1 1 1 1 1 0 1 -1 0 0 -2 1
119	12	-1 0 1 1 -1 0 0 0 -1 0 0 0 0 -1 0 0 1 0 0 1 0
119	13	0 -1 1 1 0 0 1 1 -1 0 -1 1 -1 0 0 1 0 0 0 1 -1
119	14	0 -1 0 1 1 0 1 1 -1 0 -1 1 0 1 0 0 -1 0 0 0 0
119	15	-1 -1 2 1 0 1 1 1 -2 0 0 0 -1 0 0 -1 0 -1 0 1 -1
119	16	1 1 -1 -1 -1 0 -1 0 1 1 1 0 0 0 1 0 0 0 0 -1 -1
120	0	0 1 -1 -1 0 0 -1 0 0 0 1 -1 0 0 0 0 0 0 0 -1 0
120	1	0 -1 0 1 2 0 2 1 -1 -1 -1 0 1 1 -1 0 -1 0 -1 -1 0
120	2	0 -2 -1 1 2 1 0 2 0 -2 1 2 1 0 -1 2 -2 0 0 -1 1
120	3	-1 0 1 1 -1 0 1 0 -1 0 -1 0 -1 0 1 -1 1 0 0 1 -1
120	4	-1 -1 1 1 0 1 0 0 -1 -1 0 -1 0 0 0 -1 0 0 0 0 0
120	5	0 1 -1 -1 0 -1 -1 -1 1 0 0 0 0 0 0 0 1 1 0 0 1
120	6	0 -1 -1 0 2 0 -1 1 0 -1 0 0 1 1 -1 1 -1 0 0 -1 1
120	7	0 -2 1 2 2 1 2 2 -2 -1 -1 1 1 1 -2 0 -2 -1 0 0 0
120	8	0 -1 0 1 2 0 0 1 -1 -2 -1 1 1 0 -1 1 0 0 0 0 1
120	9	-1 -1 0 0 2 1 0 1 0 -1 1 0 1 0 -1 1 -2 -1 0 -1 1
120	10	0 2 -2 -1 0 -1 -2 -2 2 0 0 -1 0 0 0 0 1 2 0 -1 1
120	11	-1 -1 0 0 0 0 0 0 0 0 1 -1 0 0 0 0 0 0 0 0 0
120	12	-1 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 1 1 0 0
120	13	1 1 -2 -1 0 -1 -1 -1 1 1 -1 0 0 0 0 0 1 1 0 0 1
120	14	0 0 0 0 -2 0 -1 -1 1 1 0 0 -1 0 1 0 1 1 1 0 -1
120	15	0 1 -1 -1 1 0 -1 0 0 0 1 0 1 0 0 0 0 0 0 -1 0
120	16	-1 0 0 0 0 1 0 0 -1 0 0 -1 0 0 0 -1 0 0 0 0 0
121	0	1 0 -2 -1 1 0 0 1 1 0 1 1 1 1 0 1 -1 0 -1 -1 0
121	1	1 1 -1 -1 0 0 -1 -1 1 0 -1 0 0 1 0 0 0 1 0 -1 1
121	2	0 -2 0 1 2 0 1 2 -1 -1 0 1 1 1 -1 1 -2 -1 0 0 0
121	3	-1 -1 0 1 2 0 0 1 -1 -1 0 0 1 0 -1 0 -1 0 0 -1 1
121	4	0 0 -1 1 1 0 0 1 0 -1 -1 0 0 0 0 0 0 1 -1 -1 0
121	5	-1 0 1 1 0 0 0 0 -1 0 -1 -1 -1 0 -1 -1 1 0 1 0 0
121	6	-1 0 1 0 0 0 0 1 -1 0 0 0 0 0 0 0 0 0 0 0 0
121	7	1 -2 -1 1 1 0 1 2 0 -1 -1 2 0 1 0 2 -1 0 -1 0 0
121	8	0 -1 1 1 0 0 1 1 -1 0 -1 0 -1 0 0 0 0 0 0 0 -1
121	9	0 -2 -1 1 3 0 1 3 -1 -2 0 2 1 1 -1 2 -2 0 -1 -1 1
121	10	0 1 0 0 -1 0 1 -1 -1 1 -1 -1 -1 0 1 -2 1 0 0 1 -1
121	11	0 -2 0 1 0 1 -1 1 0 -1 1 1 0 0 0 1 -1 0 1 0 0
121	12	-1 1 0 0 0 0 1 0 -1 0 -1 -1 -1 0 0 -1 1 0 0 0 0
121	13	-1 0 0 -1 2 0 0 1 -1 -1 0 0 1 0 -1 0 0 0 0 -1 2
121	14	-1 0 0 0 0 0 1 0 -1 0 0 0 0 0 0 0 0 0 0 1 0
121	15	-1 0 1 0 0 1 0 0 0 0 0 -1 0 0 -1 -1 0 0 0 0 0
121	16	-1 -1 0 1 2 2 0 2 -1 -2 1 0 1 0 -1 0 -2 -1 0 -1 0
122	0	-1 -1 1 0 -1 1 0 0 -1 0 1 0 0 0 0 0 0 0 1 0 0
122	1	0 -1 1 1 0 1 0 0 -1 -1 0 0 0 0 -1 0 0 0 1 0 0
122	2	0 2 -1 -1 0 -1 -1 -1 1 1 -1 -1 0 0 0 -1 1 1 0 -1 1
122	3	-1 -1 0 0 1 1 0 0 0 -1 0 1 0 0 0 1 0 0 0 0 1
122	4	0 1 0 0 0 -1 0 -1 0 1 -1 -1 0 0 0 -1 1 0 0 0 0
122	5	1 0 -1 0 0 -1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0
122	6	0 0 0 0 -1 0 -1 -2 1 0 0 0 0 -1 0 0 1 1 1 0 1
122	7	1 0 -1 1 0 -1 0 0 0 1 -1 0 0 0 0 0 0 1 -1 0 0
122	8	-1 1 0 0 1 0 0 -1 0 0 -1 -1 -1 0 0 -1 1 0 0 0 0
122	9	0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 1 -1 0 0 0 0
122	10	-1 -1 0 0 2 0 0 1 -1 -1 0 0 0 1 -1 0 0 0 0 -1 1
122	11	0 -1 0 1 1 1 2 2 -1 0 0 1 0 0 0 0 -1 -1 -1 0 -1
122	12	1 0 -1 -1 0 0 -1 0 1 0 0 0 0 1 0 0 0 1 0 -1 0
122	13	0 0 0 0 0 0 1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0
122	14	0 -1 1 2 1 0 2 1 -2 0 -1 0 0 1 -1 0 -1 0 -1 0 -1
122	15	0 -2 0 0 0 1 -1 1 0 -1 1 1 0 1 0 1 -1 0 1 -1 0
122	16	1 0 -1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 -1 0
123	0	0 1 -1 -1 0 0 -2 -1 1 0 0 0 0 0 0 -1 1 1 1 -1 1
123	1	1 0 0 1 0 0 1 1 -1 0 -1 1 0 0 0 0 0 0 -1 0 0
123	2	0 -1 0 1 1 0 1 2 -1 0 0 1 1 0 -1 1 -1 0 -1 0 0
123	3	0 -1 0 0 0 1 -2 0 1 -1 1 0 1 0 -1 1 -1 1 1 -1 1
123	4	-1 0 1 0 -1 0 0 0 -1 0 0 -1 -1 0 1 -1 1 0 0 1 -1
123	5	0 1 -1 -1 0 0 -1 -1 1 0 1 0 0 0 1 0 0 0 0 0 0
123	6	-1 -2 1 0 0 2 -1 1 0 -1 1 1 0 0 0 1 -1 0 1 0 0
123	7	-1 -1 0 0 1 0 0 1 -1 -1 0 0 0 0 -1 0 0 0 1 0 1
123	8	0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 -1 0 -1 0 0
123	9	0 0 0 0 0 0 -1 1 0 0 1 1 1 0 0 1 -1 0 0 -1 0
123	10	0 0 0 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 0 1 0 0
123	11	-1 1 0 0 0 0 0 0 0 0 0 -1 0 -1 0 -1 0 0 0 0 0
123	12	0 -2 0 1 1 1 0 1 0 -1 1 1 1 0 -1 1 -1 0 0 0 0
123	13	0 0 -1 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 1 0 -1 1
123	14	0 -1 0 1 0 1 0 0 0 0 0 0 0 0 -1 0 -1 0 0 0 0
123	15	0 -1 1 1 1 1 1 2 -1 -1 -1 1 0 0 0 0 -1 0 -1 0 0
123	16	1 0 -1 0 -1 0 0 -1 1 1 0 0 0 0 1 0 0 1 -1 0 -1
124	0	0 0 -1 -1 0 1 -2 0 1 0 2 0 0 0 0 0 0 0 1 -1 0
124	1	1 -1 0 1 0 0 1 0 0 0 -1 1 0 0 0 0 0 0 0 0 0
124	2	0 1 -1 -1 0 0 -1 -1 1 0 1 0 1 -1 0 0 0 0 0 0 1
124	3	1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 -1 0 -1 0 -1
124	4	-1 0 0 0 1 -1 1 1 -2 0 -1 0 0 0 0 -1 1 0 0 0 1
124	5	0 0 0 0 1 0 0 0 0 -1 0 0 1 -1 0 1 0 0 -1 0 0
124	6	-1 -1 1 0 1 1 -1 1 0 -1 1 0 1 0 0 0 -1 0 0 -1 0
124	7	0 0 1 1 -1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 1 -1
124	8	0 1 0 0 0 -1 -1 -1 0 1 -1 -1 0 0 0 -1 1 1 0 0 0
124	9	0 1 -1 0 0 -1 0 -1 0 1 -1 0 0 0 0 0 1 1 0 0 0
124	10	0 -1 0 1 1 1 0 0 0 -1 -1 0 0 1 -1 0 -1 1 0 -1 1
124	11	0 1 -1 0 1 -1 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 0
124	12	1 1 -1 -1 0 -1 -1 0 1 1 0 0 1 0 0 0 0 1 -1 -1 1
124	13	1 -1 -1 0 1 0 0 1 0 0 0 1 0 1 0 1 -1 1 -1 -1 0
124	14	1 2 -2 -1 0 -1 -2 -2 2 1 0 0 0 -1 0 0 1 1 0 0 1
124	15	0 -2 0 1 1 0 0 1 0 -1 1 1 1 0 -1 2 -1 0 0 0 0
124	16	1 -1 0 1 -1 1 0 0 1 0 0 0 0 0 0 0 -1 0 0 0 -1
125	0	0 2 0 0 -2 -1 0 -2 0 2 -1 -1 -1 -1 1 -1 2 1 0 1 -1
125	1	0 0 0 0 0 1 -1 1 0 0 1 0 0 0 0 0 -1 0 0 -1 0
125	2	-1 -1 2 1 1 1 1 1 -2 -1 0 0 1 -1 -1 0 -1 -1 0 1 0
125	3	0 0 0 0 0 1 -1 0 0 0 1 0 1 0 0 0 -1 0 0 0 0
125	4	0 0 0 1 0 0 0 -1 0 0 -1 -1 0 0 0 -1 0 1 0 0 0
125	5	1 0 -1 0 -1 0 -1 -1 2 1 0 0 -1 0 0 0 0 1 0 0 0
125	6	0 0 0 1 0 0 1 1 0 0 -1 0 0 0 0 0 -1 0 -1 0 0
125	7	0 1 -1 -1 1 0 -1 -1 1 0 0 -1 0 0 -1 0 0 1 0 -1 1
125	8	0 0 1 0 0 1 0 0 -1 0 0 0 0 0 0 -1 0 0 0 0 0
125	9	0 -1 1 1 1 1 0 1 -1 -1 0 1 1 0 -1 0 -1 -1 1 0 0
125	10	-1 0 1 1 1 1 1 1 -2 -1 0 -1 0 0 -1 -1 -1 -1 0 0 0
125	11	0 0 -1 0 1 -1 0 0 0 0 0 0 1 0 -1 1 0 1 0 -1 1
125	12	-1 1 0 0 1 0 0 0 -1 -1 -1 0 0 -1 0 0 1 0 0 0 1
125	13	0 1 0 0 1 0 0 0 -1 0 0 -1 1 0 -1 -1 0 0 0 -1 0
125	14	2 0 -1 0 -2 0 -1 -1 1 1 0 0 -1 0 1 0 1 1 0 0 -1
125	15	0 -1 0 0 0 1 0 1 -1 -1 1 1 0 0 0 1 0 0 0 0 0
125	16	-1 0 0 0 0 0 -1 -1 0 0 0 0 0 -1 0 0 1 1 1 0 1
126	0	0 0 -1 -1 0 0 -1 -1 1 0 0 0 0 1 0 0 0 1 1 -1 1
126	1	0 0 -1 -1 0 0 -1 1 0 0 1 1 0 0 1 1 0 0 0 0 0
126	2	-1 -1 1 1 2 1 1 1 -1 -1 -1 0 0 0 -1 0 -1 -1 0 0 0
126	3	0 1 -1 -1 0 0 -1 -2 1 1 0 -1 0 -1 0 -1 1 1 0 0 1
126	4	-1 1 0 -1 0 0 -2 -1 0 0 0 -1 -1 0 0 -1 1 1 1 0 1
126	5	0 -1 1 1 1 1 0 1 0 -1 0 1 0 0 -1 1 -1 0 0 0 0
126	6	0 0 -1 -1 -1 0 -2 0 2 0 1 0 0 0 1 1 0 1 0 -1 0
126	7	-1 -1 0 1 2 1 0 1 -1 -1 0 0 1 0 -2 0 -1 0 0 0 1
126	8	0 1 0 0 -1 0 0 -1 1 1 0 -1 -1 0 1 0 0 0 -1 0 -1
126	9	1 -1 0 2 1 0 1 1 -1 -1 -1 1 1 0 -1 1 -1 0 -1 0 0
126	10	2 2 -2 -1 -1 -1 -1 -1 2 2 0 0 0 0 1 0 0 1 -1 -1 0
126	11	1 -1 0 1 0 1 0 0 0 0 0 0 0 1 -1 0 -1 0 0 -1 0
126	12	0 0 0 -1 -1 0 -1 -1 1 1 1 0 0 0 0 0 0 1 0 0 0
126	13	0 1 1 0 -1 0 -1 -1 0 1 0 -1 0 -1 0 -1 1 0 0 1 -1
126	14	0 -1 1 1 0 0 1 0 -1 0 -1 0 0 0 0 -1 0 0 0 1 0
126	15	1 -1 0 1 0 0 1 1 -1 0 -1 1 -1 1 0 0 0 0 0 0 -1
126	16	0 0 0 0 0 0 -1 0 0 0 0 0 -1 0 0 0 0 0 1 0 0
127	0	-1 0 1 0 -1 1 0 -1 0 0 0 0 0 -1 0 0 0 0 1 1 0
127	1	-1 1 1 0 -1 0 0 -1 -1 1 0 -1 -1 -1 1 -1 1 0 0 1 -1
127	2	0 1 -1 0 0 -1 0 -1 1 1 -1 0 -1 0 1 0 1 1 -1 0 0
127	3	-1 1 0 -1 -1 0 -1 -3 1 1 0 -1 -1 -1 0 -1 2 1 1 1 1
127	4	0 1 -1 -1 -1 -1 -1 -2 1 1 0 -1 0 0 1 0 1 1 0 0 0
127	5	0 -1 0 0 1 0 1 1 -1 0 0 1 0 1 -1 1 -1 0 0 0 0
127	6	0 2 0 0 0 -1 0 0 0 1 -1 -1 0 0 0 -1 0 0 -1 0 0
127	7	0 0 1 1 1 1 0 0 -1 0 -1 0 0 0 -1 -1 0 0 0 0 0
127	8	-1 -1 1 1 1 1 1 1 -1 -1 0 0 1 0 -1 0 -1 -1 0 0 0
127	9	0 -2 0 1 1 0 1 1 -1 -1 0 1 1 1 -1 1 -1 0 0 0 0
127	10	1 -1 -1 0 1 -1 0 1 0 0 0 1 0 1 0 1 0 1 -1 -1 0
127	11	0 1 -1 0 1 -1 1 0 0 0 -1 -1 0 0 0 0 0 0 -1 0 0
127	12	0 1 -1 -1 1 0 -1 0 1 0 1 0 1 0 -1 0 -1 0 0 -1 1
127	13	0 0 0 0 0 -1 0 0 -1 1 0 0 0 0 0 0 1 0 0 0 0
127	14	-1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
127	15	1 0 0 0 0 0 1 0 0 0 -1 0 -1 1 1 -1 0 0 -1 0 -1
127	16	-1 1 0 0 0 0 0 0 -1 1 0 0 -1 0 1 -1 1 0 0 0 -1
128	0	-1 -1 2 1 1 1 1 1 -2 -1 0 0 0 0 -1 0 -1 -1 0 0 0
128	1	-1 1 1 0 0 0 0 0 -1 1 0 -1 0 -1 0 -2 1 0 0 0 0
128	2	0 0 1 0 -1 1 -1 -1 0 1 0 0 0 0 0 -1 0 0 1 0 0
128	3	0 1 0 0 0 0 0 -1 -1 0 0 -1 0 0 0 -1 1 0 0 0 0
128	4	-1 -1 1 1 2 0 1 1 -2 -1 -1 0 0 0 -1 0 0 0 0 1 0
128	5	0 0 0 1 1 0 2 1 -1 0 -2 0 -1 1 0 0 0 0 -1 0 -1
128	6	-1 -1 1 1 0 0 0 1 -1 0 0 0 0 0 -1 0 0 0 1 0 0
128	7	-1 -1 0 0 1 0 1 1 -1 -1 0 1 0 0 0 1 0 0 0 1 0
128	8	0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 -1 0 0 0 0
128	9	0 0 0 1 1 0 1 0 -1 -1 -1 0 0 0 -1 0 0 0 0 0 0
128	10	-1 0 0 0 1 0 1 1 -1 -1 0 0 0 0 0 0 0 0 0 0 0
128	11	0 -1 0 1 1 0 1 1 -1 0 0 1 1 0 -1 1 -1 0 0 0 0
128	12	-1 1 1 0 0 0 1 -1 -1 0 -1 -1 0 -1 0 -1 1 0 0 1 0
128	13	0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0
128	14	1 0 0 1 0 0 0 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 0
128	15	2 1 -2 0 0 -1 -1 -1 1 1 -1 0 0 1 0 0 0 1 0 -1 0
128	16	1 -1 -1 1 2 0 1 1 0 -1 0 1 1 1 -1 1 -2 0 -1 -1 0
129	0	0 -1 0 1 1 0 0 1 0 -1 0 0 0 0 -1 1 -1 0 0 0 0
129	1	-1 -1 0 0 1 1 -1 1 0 -1 1 0 1 0 -1 1 -1 0 0 -1 1
129	2	0 -1 0 1 1 0 1 0 -1 -1 -1 0 0 0 -1 0 0 0 0 0 1
