LLL start
LLL done
STEP|n=22100000|unique=102183|accepted=100805|rate=121335.0/s|walker_min=106.553|walker_med=154.591|walker_max=177.608
STEP|n=22200000|unique=102195|accepted=100817|rate=121344.4/s|walker_min=99.124|walker_med=154.587|walker_max=177.842
STEP|n=22300000|unique=102221|accepted=100843|rate=121366.7/s|walker_min=92.466|walker_med=153.412|walker_max=179.988
STEP|n=22400000|unique=102230|accepted=100852|rate=121394.6/s|walker_min=117.235|walker_med=155.707|walker_max=178.835
STEP|n=22500000|unique=102251|accepted=100873|rate=121420.3/s|walker_min=104.595|walker_med=159.164|walker_max=179.493
STEP|n=22600000|unique=102259|accepted=100881|rate=121425.7/s|walker_min=84.107|walker_med=152.635|walker_max=179.449
STEP|n=22700000|unique=102265|accepted=100887|rate=121422.7/s|walker_min=90.760|walker_med=148.215|walker_max=177.179
STEP|n=22800000|unique=102267|accepted=100889|rate=121409.8/s|walker_min=54.712|walker_med=129.932|walker_max=177.359
STEP|n=22900000|unique=102271|accepted=100893|rate=121406.7/s|walker_min=54.712|walker_med=120.285|walker_max=171.604
STEP|n=23000000|unique=102274|accepted=100896|rate=121384.9/s|walker_min=54.712|walker_med=92.608|walker_max=171.869
STEP|n=23100000|unique=102276|accepted=100898|rate=121355.7/s|walker_min=68.467|walker_med=114.731|walker_max=175.672
STEP|n=23200000|unique=102280|accepted=100902|rate=121336.4/s|walker_min=54.712|walker_med=120.882|walker_max=178.388
