priority_rank	orbit_mask	orbit_hex	group_addition_upper_bound	support_count	maximum_absolute_coefficient	coefficient_l1	minimal_unoriented_count	section_basis_w	direct_alternate_w	historical_alternate_w	short_basis_w
19782	109617	0x1ac31	8	8	2	9	4	-1 1 1 0 0 0 0 0 0 2 -1 -1 -1 0 0 0 -1	-3 1 3 -1 -2 0 -1 -2 1 3 2 2 1 -2 -2 1 -1	-8 -30 -1 -2 2 -2 5 -8 2 4 11 -4 9 -1 2 7 1	1 0 0 -2 -1 1 0 0 0 0 1 -1 0 -1 0 1 -1
19783	118236	0x1cddc	8	8	2	9	4	-1 1 1 0 0 0 0 0 0 2 -1 -1 0 0 -1 0 -1	-2 1 6 0 -2 -2 -1 -2 1 4 2 3 0 -2 -1 1 -1	-2 -10 0 -3 2 -1 -1 -1 3 3 7 1 1 0 2 4 0	2 2 -1 -3 -1 2 -1 -1 1 0 1 -1 0 0 -1 1 -1
19784	76303	0x12a0f	8	8	2	9	5	-1 1 1 0 0 0 0 0 1 1 -1 -2 1 0 0 0 0	-2 0 -1 0 -1 1 0 -1 1 0 0 1 1 0 -1 0 0	2 5 -1 2 3 1 0 3 0 -2 2 0 -3 2 -1 -4 0	-1 -1 1 -1 0 0 0 0 0 1 0 -1 0 -1 0 0 -1
19785	44210	0x0acb2	8	8	2	9	3	-1 1 1 0 0 0 1 -1 0 0 -1 -1 2 0 0 0 0	-7 -2 0 -2 1 4 5 -4 1 -1 0 1 2 -1 -4 3 -4	-13 8 2 20 12 -7 -1 2 4 0 1 -7 5 -3 -14 -5 1	2 1 -2 -2 -1 1 0 -1 0 0 -1 -1 0 -1 0 1 0
19786	27600	0x06bd0	8	8	2	9	3	-1 1 1 0 0 1 -1 0 0 0 0 0 0 -2 1 1 0	3 1 -1 1 -1 0 -2 2 0 0 0 0 0 1 1 -1 2	-14 -2 1 16 9 -8 -1 0 4 0 -1 -6 7 -5 -12 -1 1	0 -2 0 0 -1 0 1 1 -1 1 0 -1 0 -1 1 0 0
19787	47149	0x0b82d	8	8	2	9	3	-1 1 1 0 0 1 -1 0 0 1 0 0 -2 0 0 0 -1	2 2 3 0 -2 -2 -3 2 1 2 1 0 0 -1 1 -1 1	-14 -19 0 7 6 -7 1 -5 4 3 5 -5 10 -4 -6 5 1	1 -2 1 1 0 -1 2 2 -2 0 0 1 1 -1 0 1 0
19788	6105	0x017d9	8	8	2	9	4	-1 1 1 0 1 -1 0 0 0 0 0 -2 1 0 0 1 0	0 0 0 -1 1 0 0 1 0 -1 -1 0 2 0 0 1 0	-6 19 4 11 4 -4 -8 6 6 2 -5 1 -1 -4 -8 -1 0	1 0 -2 -1 1 0 1 -1 -1 -1 -1 0 -1 0 0 0 0
19789	25912	0x06538	8	8	2	9	3	-1 1 1 0 1 -1 0 0 1 0 0 -2 1 0 0 0 0	0 0 -1 -2 2 1 1 2 1 -2 -2 -1 3 -1 0 1 0	-17 24 6 26 12 -10 -10 7 10 2 -6 -4 4 -8 -19 -3 1	0 -2 0 1 1 -1 2 0 -1 0 -1 0 0 -1 1 0 0
19790	19063	0x04a77	8	8	2	9	4	-1 1 1 0 1 0 -1 0 0 0 0 -2 1 0 0 1 0	0 0 0 0 0 0 0 1 0 -1 -1 0 1 1 0 0 0	3 32 1 9 5 -1 -7 11 1 -4 -7 3 -9 1 -7 -9 -1	1 -1 -1 0 1 -1 1 0 -2 -1 -2 1 0 0 -1 0 0
19791	63591	0x0f867	8	8	2	9	3	-1 1 1 0 1 0 -1 0 0 1 0 -2 0 0 0 0 -1	-8 -1 3 -4 1 4 5 -3 1 0 0 1 4 -3 -5 4 -5	-7 15 1 15 10 -5 -3 5 2 -2 -1 -3 0 -1 -11 -6 0	3 -1 -1 0 0 -1 1 0 -2 -2 -2 1 1 -1 -1 1 0
19792	9098	0x0238a	8	8	2	9	3	-1 1 1 0 1 0 0 -2 0 0 -1 0 0 0 1 1 0	0 0 -3 0 1 1 0 1 0 -2 0 -2 0 1 0 0 0	-23 -13 2 22 11 -11 2 -5 5 2 1 -11 15 -7 -16 1 2	0 -1 0 1 0 0 2 1 -1 1 0 0 0 -1 2 0 0
19793	16999	0x04267	8	8	2	9	4	-1 1 1 0 1 0 0 -2 0 0 -1 0 1 0 0 1 0	1 0 0 1 1 -1 0 1 0 -1 0 -1 -1 1 1 0 0	-17 7 3 21 11 -10 -4 2 6 1 -3 -6 7 -6 -16 -2 1	1 1 -1 0 0 1 1 0 0 1 0 0 0 0 1 0 0
19794	42442	0x0a5ca	8	8	2	9	4	-1 1 1 0 1 0 0 -1 0 1 -2 0 0 0 0 0 -1	-5 0 1 0 0 2 3 -3 1 0 1 1 1 -2 -3 2 -3	-24 17 2 34 22 -15 -6 7 7 -3 -2 -9 6 -7 -26 -8 1	2 -1 0 1 -2 0 1 1 -1 0 -1 0 2 -1 0 1 0
19795	12444	0x0309c	8	8	2	9	4	-1 1 1 1 0 -1 0 0 1 0 0 -2 1 0 0 0 0	-3 -2 0 -3 1 3 2 0 0 -1 -1 0 3 -1 -2 2 -2	2 -6 1 -7 -6 2 0 -3 0 3 -2 2 2 -2 5 6 0	0 0 -1 -1 1 0 0 -1 0 0 0 0 -1 -1 0 0 0
19796	32318	0x07e3e	8	8	2	9	6	-1 1 1 1 0 0 -1 0 0 0 0 0 0 -2 1 1 0	4 0 0 0 -1 0 -3 3 -1 1 0 0 0 1 1 -1 2	-10 -24 1 1 -1 -4 3 -8 2 4 1 -4 11 -6 -1 9 1	0 -1 -1 -1 -1 1 0 0 0 1 1 -1 -1 -1 1 0 0
19797	27954	0x06d32	8	8	2	9	5	-1 1 1 1 0 0 -1 0 1 0 0 -2 1 0 0 0 0	-3 -2 0 -2 0 3 2 0 0 -1 -1 0 2 0 -2 1 -2	11 7 -2 -9 -5 5 1 2 -5 -3 -4 4 -6 3 6 -2 -1	0 -1 0 0 1 -1 0 0 -1 0 -1 1 0 -1 -1 0 0
19798	58608	0x0e4f0	8	8	2	9	4	-1 1 1 1 0 0 -1 0 2 0 0 -1 0 -1 0 0 0	4 0 -1 0 0 0 -2 4 0 -1 -1 -1 1 0 2 -1 2	-3 4 1 0 -2 -3 -6 2 3 1 -8 3 1 -6 -2 5 0	-2 -2 2 2 1 -1 1 1 0 2 1 0 0 -1 1 -1 0
19799	30254	0x0762e	8	8	2	9	4	-1 1 1 1 0 0 0 -2 0 0 -1 0 0 0 1 1 0	-3 -2 -2 -1 0 3 1 -1 -1 -1 1 -1 0 1 -2 1 -2	-4 -43 -3 -11 -7 1 12 -15 -5 3 5 -5 13 -1 8 10 1	0 1 -1 -1 0 1 0 0 0 1 1 0 -1 -1 1 0 0
19800	6083	0x017c3	8	8	2	9	3	-1 1 1 1 0 0 0 -2 0 0 -1 0 1 0 0 1 0	-2 -2 1 0 0 1 1 -1 -1 0 1 0 -1 1 -1 1 -2	2 -23 -2 -12 -7 2 6 -8 -4 2 1 0 5 0 8 7 0	1 3 -2 -2 0 2 -1 -1 1 1 1 0 -1 0 0 0 0
19801	25890	0x06522	8	8	2	9	4	-1 1 1 1 0 0 0 -2 1 0 -1 0 1 0 0 0 0	-2 -2 0 -1 1 2 2 0 0 -1 0 -1 0 0 -1 1 -2	-9 -18 0 3 1 -4 4 -7 0 2 0 -5 10 -4 -3 5 1	0 1 0 0 0 1 0 0 1 2 1 0 0 -1 1 0 0
19802	986	0x003da	8	8	2	9	3	-1 1 1 1 1 0 0 -1 0 0 -2 0 0 0 0 1 0	7 1 -2 4 -3 -3 -6 3 -1 1 1 0 -3 3 3 -4 4	-11 11 1 12 7 -8 -9 7 6 -1 -6 1 0 -8 -11 1 0	0 -1 0 1 -1 0 1 1 -1 1 0 0 0 0 0 0 0
19803	54820	0x0d624	8	8	2	9	5	-1 1 1 1 1 0 0 -1 0 0 -2 0 0 0 1 0 0	3 0 -4 1 -2 1 -3 2 0 0 0 -1 -1 2 0 -3 2	-27 -4 2 31 18 -14 -1 0 7 -1 1 -12 13 -10 -23 -2 2	0 -4 1 2 -2 -1 2 2 -2 1 -1 0 1 -2 1 1 0
19804	126180	0x1ece4	8	8	2	9	3	-1 1 1 1 1 0 0 -1 0 1 -2 0 0 0 0 0 0	10 2 0 3 -4 -5 -9 5 0 4 1 0 -4 3 4 -6 6	-23 -18 3 19 12 -11 -2 -3 10 4 7 -8 13 -10 -14 6 2	0 -2 1 0 -2 1 1 1 0 2 1 -1 0 -1 1 1 -1
19805	61675	0x0f0eb	8	8	2	9	2	-1 1 1 1 1 0 0 0 0 0 -2 -1 1 0 0 0 0	3 0 -2 2 -3 0 -3 1 0 1 0 1 -1 2 0 -3 2	-13 33 2 27 17 -10 -11 14 7 -5 -6 -2 -4 -7 -21 -9 0	1 -3 0 1 -2 -1 1 1 -2 0 -2 0 1 -1 -1 1 0
19806	78165	0x13155	8	8	2	9	3	-1 2 -1 0 0 1 -1 -1 0 1 0 0 0 0 0 1 0	4 1 -1 2 0 -2 -1 1 0 0 -1 0 -2 2 2 -2 2	-2 19 2 9 2 -2 -2 3 0 -1 -7 -2 -1 0 -7 -6 0	-1 -4 1 2 1 -4 3 2 -3 0 -2 2 1 -1 0 0 1
19807	74939	0x124bb	8	8	2	9	4	-1 2 -1 1 0 0 -1 -1 0 1 0 0 0 0 0 1 0	5 0 0 1 0 -2 -2 2 -1 1 -1 0 -2 2 2 -2 2	2 -3 2 -6 -8 2 2 -5 -2 3 -5 0 3 -1 4 4 0	-1 -3 0 1 1 -3 2 1 -2 0 -1 2 0 -1 0 0 1
19808	76971	0x12cab	8	8	2	9	4	-1 2 -1 1 0 0 0 -1 0 1 -1 0 0 0 0 1 0	4 0 -2 2 -1 -1 -2 0 -1 1 0 1 -2 2 1 -2 2	-2 6 2 0 -4 -1 -3 0 1 2 -7 1 1 -4 -1 3 0	-1 -3 0 1 0 -3 2 1 -2 0 -1 1 0 -1 0 0 1
19809	102727	0x19147	8	8	2	9	3	-1 2 -1 1 0 0 0 -1 0 1 -1 0 0 1 0 0 0	4 0 -2 1 -1 -1 -2 1 0 1 -1 0 -2 2 1 -3 2	-10 1 3 11 3 -4 1 -3 2 2 -2 -6 7 -4 -8 0 1	-1 -5 1 2 0 -4 3 2 -3 0 -2 2 1 -2 0 1 1
19810	117841	0x1cc51	8	8	2	9	3	-1 2 0 0 0 0 -1 0 0 1 0 -1 -1 1 0 0 -1	-8 -1 1 -3 2 4 6 -3 1 -2 -1 0 4 -3 -4 4 -5	-5 7 0 9 5 -3 3 -1 -3 -2 -3 -5 3 2 -7 -6 0	1 -4 0 2 1 -4 3 2 -4 -2 -3 3 2 -2 -1 1 1
19811	66396	0x1035c	8	8	2	9	1	-1 2 0 0 0 0 -1 0 1 1 0 -1 -1 0 0 0 -1	-8 -1 0 -3 3 5 7 -3 1 -3 -1 0 5 -4 -4 5 -5	-8 17 1 13 6 -6 -3 3 0 -2 -9 -3 2 -2 -11 -5 0	0 -4 1 3 1 -4 3 2 -3 -1 -2 2 2 -2 0 0 1
19812	115779	0x1c443	8	8	2	9	3	-1 2 0 0 0 0 -1 1 0 1 0 -1 -1 0 0 0 -1	-5 0 1 -2 1 3 4 -2 1 -1 -1 1 4 -3 -3 3 -3	-10 21 2 18 10 -7 -4 5 2 -2 -6 -4 1 -2 -14 -7 0	1 -5 0 2 0 -4 3 2 -4 -2 -3 2 2 -2 -1 1 1
19813	44204	0x0acac	8	8	2	9	4	-1 2 0 0 0 0 0 -1 -1 1 -1 0 0 1 0 1 0	3 1 0 2 -1 -3 -3 1 0 1 0 0 -2 2 2 -2 2	-8 -18 1 4 2 -2 7 -8 0 3 6 -7 9 1 -2 1 1	0 -2 -1 -1 0 -1 2 1 -2 0 -1 1 0 -1 0 1 0
19814	96188	0x177bc	8	8	2	9	3	-1 2 0 0 0 0 0 -1 0 0 -1 -1 1 1 0 1 0	-7 -2 -3 0 2 4 6 -4 0 -4 -1 0 2 0 -3 3 -4	4 29 -1 7 3 0 -1 7 -5 -6 -10 0 -7 4 -6 -12 -1	0 -2 -1 1 1 -3 2 1 -3 -1 -3 2 1 -1 -1 0 1
19815	17539	0x04483	8	8	2	9	4	-1 2 0 0 0 0 0 -1 0 1 -1 -1 0 0 1 1 0	-5 -1 -4 -1 1 4 3 -3 0 -2 0 0 2 0 -3 2 -2	-6 -15 -1 4 1 -1 8 -7 -3 0 2 -7 8 1 -2 -1 1	-1 -3 0 0 0 -2 2 1 -2 0 -1 0 0 -2 1 0 0
19816	81551	0x13e8f	8	8	2	9	3	-1 2 0 0 0 0 0 -1 0 1 -1 0 -1 0 0 1 -1	-8 -1 0 -1 2 4 6 -5 0 -2 1 1 3 -3 -4 5 -5	-9 4 0 7 3 -6 -2 0 0 0 -7 -2 4 -3 -7 0 0	1 -1 -1 1 0 -2 2 1 -2 -1 -1 1 1 -1 0 0 1
19817	85501	0x14dfd	8	8	2	9	2	-1 2 0 0 0 0 0 -1 0 1 0 -1 0 0 1 1 -1	2 2 0 -1 -1 0 -2 0 0 3 -1 2 0 0 -1 -1 1	-18 16 7 20 6 -9 -10 3 10 6 -7 -3 7 -11 -15 4 1	-1 -4 1 1 1 -3 3 1 -3 0 -1 1 0 -2 1 0 1
19818	58268	0x0e39c	8	8	2	9	4	-1 2 0 0 0 0 0 -1 1 1 -1 -1 0 0 0 1 0	-1 0 -3 1 1 1 1 -1 0 -2 0 0 1 0 0 1 0	-1 5 0 0 -2 -1 -2 1 0 0 -6 1 0 -1 -1 0 0	-2 -2 1 1 1 -2 2 1 -1 1 0 0 0 -1 1 -1 0
19819	129424	0x1f990	8	8	2	9	3	-1 2 0 0 0 0 0 0 -1 1 -1 0 -1 0 0 1 -1	-5 0 1 0 0 2 3 -4 0 0 1 2 2 -2 -3 3 -3	-11 8 1 12 7 -7 -3 2 2 0 -4 -3 3 -3 -10 -2 0	2 -2 -2 0 -1 -2 2 1 -3 -2 -2 1 1 -1 -1 1 1
19820	115777	0x1c441	8	8	2	9	4	-1 2 0 0 0 0 0 0 0 1 -1 -1 -1 1 0 0 -1	-9 -1 -1 -2 1 5 6 -5 1 -2 0 1 4 -3 -5 4 -5	-9 16 0 15 9 -6 -2 4 0 -3 -5 -4 1 -1 -12 -7 0	1 -4 0 2 0 -4 3 2 -4 -2 -3 2 2 -2 -1 1 1
19821	107948	0x1a5ac	8	8	2	9	4	-1 2 0 0 0 0 0 0 0 1 -1 -1 0 1 -1 0 -1	-8 -1 2 -1 1 3 6 -5 1 -1 0 2 3 -3 -4 4 -5	-3 36 1 14 9 -5 -8 11 1 -4 -9 1 -7 0 -12 -10 -1	2 -2 -1 1 0 -3 2 1 -3 -2 -3 2 2 -1 -2 1 1
19822	104045	0x1966d	8	8	2	9	1	-1 2 0 0 0 1 -1 -1 -1 0 0 0 0 0 1 1 0	-3 -1 -2 -1 1 3 3 -1 0 -2 -1 -1 1 1 -2 1 -2	-11 -4 0 16 8 -5 8 -5 -3 -2 0 -11 9 1 -11 -7 1	1 -4 -1 1 0 -3 3 2 -4 -1 -3 2 1 -2 0 1 1
19823	71248	0x11650	8	8	2	9	1	-1 2 0 0 0 1 -1 -1 0 0 0 -1 0 0 1 1 0	-7 -2 -4 -2 2 6 6 -3 0 -4 -1 -1 3 0 -4 3 -4	-1 9 -2 8 3 -1 5 0 -6 -5 -6 -5 1 3 -6 -9 0	0 -4 0 2 1 -4 3 2 -4 -1 -3 2 1 -2 0 0 1
19824	88416	0x15960	8	8	2	9	1	-1 2 0 0 0 1 -1 -1 0 0 0 0 0 -1 1 1 0	-3 -1 -3 -1 2 4 4 -1 0 -3 -1 -1 2 0 -2 2 -2	-14 6 1 20 9 -8 2 -1 0 -2 -6 -9 8 -3 -15 -6 1	0 -4 0 2 0 -3 3 2 -3 0 -2 1 1 -2 1 0 1
19825	104320	0x19780	8	8	2	9	3	-1 2 0 0 0 1 -1 0 -1 0 0 0 -1 0 1 1 0	3 1 -3 1 -1 0 -2 2 0 -1 -1 -1 0 2 1 -2 2	-14 0 1 18 9 -7 3 -2 1 -1 -1 -9 8 -2 -13 -5 1	0 -6 0 2 0 -4 4 3 -5 -1 -3 2 1 -2 0 1 1
19826	101232	0x18b70	8	8	2	9	3	-1 2 0 0 0 1 -1 0 0 1 0 0 -1 -1 0 0 -1	-4 0 2 -2 1 3 4 -2 1 0 0 1 3 -3 -3 3 -3	-21 13 3 27 15 -13 -5 3 6 0 -5 -8 8 -7 -21 -4 1	2 -4 0 2 -1 -3 3 2 -3 -1 -2 1 2 -2 0 1 1
19827	106109	0x19e7d	8	8	2	9	1	-1 2 0 0 0 1 0 -1 -1 0 -1 0 0 0 1 1 0	-4 -1 -4 0 0 4 3 -3 0 -2 0 0 1 1 -3 1 -2	-15 5 0 22 12 -8 3 0 0 -3 -2 -10 7 -2 -16 -8 1	1 -4 -1 1 -1 -3 3 2 -4 -1 -3 1 1 -2 0 1 1
19828	128623	0x1f66f	8	8	2	9	2	-1 2 0 0 0 1 0 -1 -1 0 -1 0 0 1 0 1 0	0 0 -2 2 -1 0 0 -1 0 -1 0 0 -1 2 0 -1 0	-7 15 0 14 8 -5 -1 4 0 -3 -4 -4 0 0 -11 -8 0	1 -3 -1 1 0 -3 3 2 -4 -1 -3 2 1 -1 -1 1 1
19829	101234	0x18b72	8	8	2	9	4	-1 2 0 0 0 1 0 -1 0 1 -1 0 -1 0 0 0 -1	-8 -1 0 -2 1 5 6 -5 1 -1 1 1 3 -3 -5 4 -5	-20 8 1 24 14 -12 -3 2 4 -1 -4 -8 8 -6 -19 -4 1	2 -3 0 2 -1 -3 3 2 -3 -1 -2 1 2 -2 0 1 1
19830	85101	0x14c6d	8	8	2	9	5	-1 2 0 0 0 1 0 0 -1 1 -1 0 -1 0 0 0 -1	-5 0 1 -1 -1 3 3 -4 1 1 1 2 2 -2 -4 2 -3	-22 12 2 29 18 -13 -4 4 6 -1 -1 -9 7 -6 -22 -6 1	3 -4 -1 1 -2 -3 3 2 -4 -2 -3 1 2 -2 -1 2 1
19831	125810	0x1eb72	8	8	2	9	4	-1 2 0 0 0 1 0 0 0 1 -1 0 -1 0 -1 0 -1	-1 1 2 1 -1 0 1 -2 1 1 1 2 1 -2 -1 1 -1	-17 32 3 25 15 -13 -14 12 9 -1 -9 -1 -1 -8 -21 -5 0	2 -3 0 2 -1 -3 3 2 -3 -1 -2 1 2 -1 -1 1 1
19832	129517	0x1f9ed	8	8	2	9	3	-1 2 0 0 0 1 0 0 0 1 0 -1 -1 0 -1 0 -1	-4 0 3 -2 0 2 3 -3 1 1 1 2 3 -3 -3 3 -3	-12 22 3 15 8 -9 -12 8 8 2 -7 1 0 -7 -13 0 0	3 -2 -1 1 0 -3 3 1 -3 -2 -2 1 1 -1 -1 1 1
19833	87578	0x1561a	8	8	2	9	4	-1 2 0 0 1 0 -1 -1 0 0 0 -1 0 0 1 1 0	-3 -1 -4 -2 3 4 4 0 0 -4 -2 -2 3 0 -2 2 -2	-16 17 3 26 11 -9 -1 2 2 -2 -8 -9 7 -4 -19 -8 1	0 -5 0 3 1 -4 4 2 -4 -1 -3 2 1 -2 1 0 1
19834	99338	0x1840a	8	8	2	9	4	-1 2 0 0 1 0 -1 0 0 1 0 -1 -1 0 0 0 -1	-4 0 1 -3 2 3 4 -1 1 -1 -1 0 4 -3 -3 3 -3	-23 24 5 33 17 -14 -8 6 8 0 -7 -8 7 -8 -25 -6 1	2 -5 0 3 0 -4 4 2 -4 -2 -3 2 2 -2 0 1 1
19835	122423	0x1de37	8	8	2	9	3	-1 2 0 0 1 0 0 -1 -1 0 -1 0 0 0 1 1 0	0 0 -4 0 1 2 1 0 0 -2 -1 -1 1 1 -1 0 0	-30 13 5 40 20 -16 -3 2 8 0 -4 -14 13 -9 -29 -7 2	1 -5 -1 2 -1 -3 4 2 -4 -1 -3 1 1 -2 1 1 1
19836	112165	0x1b625	8	8	2	9	3	-1 2 0 0 1 0 0 -1 -1 0 -1 0 0 1 0 1 0	4 1 -2 2 0 -2 -2 2 0 -1 -1 -1 -1 2 2 -2 2	-22 23 5 32 16 -13 -7 6 8 0 -6 -8 6 -7 -24 -7 1	1 -4 -1 2 0 -3 4 2 -4 -1 -3 2 1 -1 0 1 1
19837	79384	0x13618	8	8	2	9	5	-1 2 0 0 1 0 0 -1 0 0 -1 -1 0 1 0 1 0	0 0 -4 1 1 1 1 0 0 -3 -1 -1 1 1 0 0 0	-12 36 3 24 11 -9 -10 11 5 -3 -12 -2 -2 -5 -19 -9 0	0 -4 0 3 1 -4 4 2 -4 -1 -3 2 1 -1 0 0 1
19838	30287	0x0764f	8	8	2	9	3	-1 2 0 1 0 -1 0 -1 0 1 -1 0 0 0 0 1 0	4 0 0 1 0 -2 -3 2 -1 1 0 0 -1 1 2 -1 2	-7 -30 2 -7 -7 -1 5 -12 1 7 2 -3 12 -4 5 12 1	-1 -1 -1 -1 0 0 1 0 0 1 1 0 -1 -1 1 0 0
19839	66494	0x103be	8	8	2	9	4	-1 2 0 1 0 0 -1 -1 0 0 0 -1 0 0 1 1 0	-6 -3 -3 -3 2 6 5 -2 -1 -3 -1 -1 3 0 -4 3 -4	3 -13 -2 -7 -7 3 9 -8 -8 -1 -4 -3 5 2 5 1 0	0 -3 -1 1 1 -3 2 1 -3 -1 -2 2 0 -2 0 0 1
19840	85134	0x14c8e	8	8	2	9	4	-1 2 0 1 0 0 -1 -1 0 0 0 0 0 -1 1 1 0	-2 -2 -2 -2 2 4 3 0 -1 -2 -1 -1 2 0 -2 2 -2	-10 -16 1 5 -1 -4 6 -9 -2 2 -4 -7 12 -4 -4 4 1	0 -3 -1 1 0 -2 2 1 -2 0 -1 1 0 -2 1 0 1
19841	107681	0x1a4a1	8	8	2	9	4	-1 2 0 1 0 0 -1 -1 1 0 0 -1 0 0 0 1 0	-2 -2 -2 -1 2 3 3 0 -1 -3 -1 -1 2 0 -1 2 -2	8 7 -1 -11 -10 3 -1 0 -5 -1 -12 5 -3 0 6 2 -1	-1 -2 0 2 2 -3 2 1 -2 0 -1 2 0 -1 0 -1 1
19842	22784	0x05900	8	8	2	9	4	-1 2 0 1 0 0 -1 -1 1 1 -1 0 0 0 0 0 0	4 0 -1 1 0 -1 -2 3 0 0 -1 -1 -1 1 2 -2 2	-9 -12 1 6 2 -4 4 -6 0 1 -1 -6 9 -3 -5 2 1	-2 -4 2 2 0 -2 2 2 -1 2 0 1 1 -2 1 0 0
19843	27843	0x06cc3	8	8	2	9	5	-1 2 0 1 0 0 -1 0 0 1 -1 -1 0 0 0 1 0	3 0 -1 2 -2 -1 -3 1 -1 1 0 1 -1 2 1 -2 2	10 0 -2 -12 -7 5 2 0 -5 -2 -3 4 -5 3 8 0 -1	-1 -3 0 0 0 -2 1 1 -2 0 -1 1 0 -1 -1 0 0
19844	119214	0x1d1ae	8	8	2	9	4	-1 2 0 1 0 0 -1 0 0 1 0 -1 -1 0 0 0 -1	-7 -2 2 -4 1 5 5 -3 0 0 0 1 4 -3 -5 4 -5	-4 -6 0 0 -1 -2 2 -4 -2 1 -3 -2 5 -2 -1 3 0	2 -3 -1 1 0 -3 2 1 -3 -2 -2 2 1 -2 -1 1 1
19845	7714	0x01e22	8	8	2	9	4	-1 2 0 1 0 0 -1 0 1 1 -1 -1 0 0 0 0 0	3 0 -2 1 -1 0 -2 2 0 0 -1 0 0 1 1 -2 2	-1 5 0 3 1 -1 0 1 -1 -2 -4 -1 0 -1 -3 -2 0	-2 -5 2 2 0 -3 2 2 -2 1 -1 1 1 -2 0 0 0
19846	123777	0x1e381	8	8	2	9	3	-1 2 0 1 0 0 0 -1 -1 0 -1 0 0 1 0 1 0	1 -1 -1 1 -1 0 -1 0 -1 0 0 0 -1 2 0 -1 0	-3 -7 0 -1 -2 -1 3 -4 -2 1 -2 -2 4 -1 0 2 0	1 -2 -2 0 0 -2 2 1 -3 -1 -2 2 0 -1 -1 1 1
19847	91068	0x163bc	8	8	2	9	3	-1 2 0 1 0 0 0 -1 0 0 -1 -1 0 1 0 1 0	-3 -2 -3 0 0 3 2 -2 -1 -2 0 0 1 1 -2 1 -2	7 6 -2 -9 -7 3 0 1 -5 -2 -8 4 -4 1 5 0 -1	0 -2 -1 1 1 -3 2 1 -3 -1 -2 2 0 -1 -1 0 1
19848	32350	0x07e5e	8	8	2	9	5	-1 2 0 1 0 0 0 -1 0 1 -1 0 0 -1 0 1 0	4 0 0 1 -1 -1 -3 1 -1 2 1 1 -1 1 1 -1 2	-10 -21 2 -1 -3 -4 0 -7 4 6 0 -2 10 -7 0 11 1	0 -1 -1 -1 -1 0 1 0 0 1 1 -1 -1 -1 1 0 0
19849	69981	0x1115d	8	8	2	9	3	-1 2 0 1 0 0 0 -1 1 0 -1 -1 0 1 0 0 0	-3 -2 -4 -1 1 4 3 -1 0 -3 -1 -1 2 0 -2 1 -2	-4 11 0 6 1 -3 -2 2 -1 -2 -9 -1 1 -3 -6 -2 0	-1 -4 1 3 1 -4 3 2 -3 0 -2 2 1 -2 0 0 1
19850	76941	0x12c8d	8	8	2	9	4	-1 2 0 1 0 1 -1 -1 0 0 0 0 0 -1 0 1 0	2 -1 0 0 0 1 0 1 -1 0 0 0 0 1 0 0 0	-5 3 1 3 -1 -4 -3 0 1 1 -8 0 3 -5 -4 3 0	1 -2 -1 1 0 -2 2 1 -2 0 -1 1 0 -1 0 0 1
19851	35971	0x08c83	8	8	2	9	3	-1 2 0 1 0 1 -1 -1 0 1 0 -1 0 0 0 0 0	1 -1 1 -2 -1 1 -1 1 0 2 0 0 0 1 -1 -1 0	-4 -23 0 -2 -2 0 7 -9 -1 3 5 -5 9 -1 2 5 1	1 -3 0 0 0 -2 2 1 -2 0 -1 1 0 -2 0 1 0
19852	125840	0x1eb90	8	8	2	9	3	-1 2 0 1 0 1 0 -1 -1 0 -1 0 0 0 0 1 0	1 -1 -1 1 -2 1 -1 -1 -1 1 1 1 -1 2 -1 -1 0	-6 2 0 5 2 -4 -2 1 1 0 -4 -1 2 -4 -5 1 0	2 -2 -2 0 -1 -2 2 1 -3 -1 -2 1 0 -1 -1 1 1
19853	87676	0x1567c	8	8	2	9	3	-1 2 0 1 0 1 0 -1 -1 0 -1 0 0 1 0 0 0	1 -1 -1 0 -2 1 -1 0 0 1 0 0 -1 2 -1 -2 0	-14 -3 1 16 9 -7 2 -2 2 0 1 -8 8 -4 -12 -2 1	2 -4 -1 1 -1 -3 3 2 -4 -1 -3 2 1 -2 -1 2 1
19854	120385	0x1d641	8	8	2	9	4	-1 2 0 1 0 1 0 -1 0 0 -1 -1 0 1 0 0 0	-3 -2 -3 -1 -1 4 2 -2 0 -1 0 0 1 1 -3 0 -2	-4 10 -1 8 4 -3 -1 3 -1 -3 -5 -2 0 -2 -7 -4 0	1 -4 0 2 0 -4 3 2 -4 -1 -3 2 1 -2 -1 1 1
19855	127331	0x1f163	8	8	2	9	4	-1 2 0 1 0 1 0 -1 0 0 -1 0 0 1 -1 0 0	5 0 0 2 -2 -2 -3 2 0 1 0 0 -2 2 2 -3 2	-9 17 2 12 6 -7 -8 6 5 0 -7 0 0 -6 -11 -1 0	1 -3 0 2 0 -3 3 2 -3 0 -2 2 1 -1 -1 1 1
19856	78184	0x13168	8	8	2	9	3	-1 2 0 1 1 0 -1 -1 0 0 -1 0 0 0 0 1 0	5 0 -2 2 0 -1 -2 3 -1 -1 -1 -1 -1 2 2 -2 2	-12 24 3 19 8 -9 -8 7 4 -2 -12 -2 1 -7 -16 -4 0	0 -4 0 3 0 -3 3 2 -3 0 -2 2 1 -1 0 0 1
