root	fingerprint_index	identity	score	curve_max	line_max	anchor_count	v_pairings	anchors
root-000029	2426	0	1.48623275009394e-07	1.48623275009394e-07	2.6773131238042036e-13	9	0 1 0 2 1 1 2 2 1	V3:+2 V6:+2 V7:+2 D03:-2 D06:-2 D07:-2 D23:-2 D26:-2 D27:-2
root-000029	541	0	1.487990771444637e-07	3.2124123269577566e-09	1.487990771444637e-07	9	-2 -1 0 -2 -1 0 -1 -1 -2	V0:-2 V3:-2 V8:-2 D02:-2 D05:-2 D23:+2 D28:+2 D35:-2 D58:+2
root-000029	2506	0	1.490329215025719e-07	1.490329215025719e-07	4.6735465957713175e-12	9	0 0 1 1 2 2 1 1 2	V4:+2 V5:+2 V8:+2 D04:-2 D05:-2 D08:-2 D14:-2 D15:-2 D18:-2
root-000029	2510	0	1.4912158375549664e-07	1.4912158375549664e-07	2.8851064966310637e-11	9	0 0 1 1 2 1 2 1 2	V4:+2 V6:+2 V8:+2 D04:-2 D06:-2 D08:-2 D14:-2 D16:-2 D18:-2
root-000029	1939	0	1.4920926241445014e-07	1.4920926241445014e-07	1.0612413454863024e-10	9	-1 0 0 -2 -1 -1 -1 -2 -2	V3:-2 V7:-2 V8:-2 D13:+2 D17:+2 D18:+2 D23:+2 D27:+2 D28:+2
root-000029	1351	0	1.4937157348979247e-07	3.929366008112547e-08	1.4937157348979247e-07	9	-1 -1 -2 -1 -1 0 -2 -2 0	V2:-2 V6:-2 V7:-2 D25:-2 D28:-2 D56:+2 D57:+2 D68:-2 D78:-2
root-000029	1405	0	1.4961702736132165e-07	2.6389538257723232e-08	1.4961702736132165e-07	9	-1 -1 -2 0 -1 -2 -2 -1 0	V2:-2 V5:-2 V6:-2 D23:-2 D28:-2 D35:+2 D36:+2 D58:-2 D68:-2
root-000029	1417	0	1.4974428812951913e-07	3.442271938574508e-08	1.4974428812951913e-07	9	-1 -1 -2 0 -1 -1 -2 -2 0	V2:-2 V6:-2 V7:-2 D23:-2 D28:-2 D36:+2 D37:+2 D68:-2 D78:-2
root-000029	487	0	1.5074378111596515e-07	3.687282517306606e-08	1.5074378111596515e-07	9	-2 -1 -1 0 -1 -1 -2 -2 0	V0:-2 V6:-2 V7:-2 D03:-2 D08:-2 D36:+2 D37:+2 D68:-2 D78:-2
root-000029	261	0	1.5081387611259338e-07	4.7088910901144896e-08	1.5081387611259338e-07	9	-2 -1 -2 -1 -1 0 -1 0 -2	V0:-2 V2:-2 V8:-2 D05:-2 D07:-2 D25:-2 D27:-2 D58:+2 D78:+2
root-000029	2071	0	1.5117587979962852e-07	8.590378881099854e-08	1.5117587979962852e-07	9	0 -2 -1 -1 -2 -1 -1 -2 0	V1:-2 V4:-2 V7:-2 D01:+2 D04:+2 D07:+2 D18:-2 D48:-2 D78:-2
root-000029	197	0	1.52718165780108e-07	3.324424582853832e-08	1.52718165780108e-07	9	-2 -2 0 -1 0 -1 -1 -2 -1	V0:-2 V1:-2 V7:-2 D02:-2 D04:-2 D12:-2 D14:-2 D27:+2 D47:+2
root-000029	2443	0	1.5284910391479325e-07	1.5284910391479325e-07	4.192563937555484e-12	9	0 -1 0 -1 -1 -2 -2 -2 -1	V5:-2 V6:-2 V7:-2 D05:+2 D06:+2 D07:+2 D25:+2 D26:+2 D27:+2
root-000029	2515	0	1.5296648084977777e-07	1.5296648084977777e-07	4.050246174959558e-12	9	0 0 -1 -1 -1 -2 -2 -1 -2	V5:-2 V6:-2 V8:-2 D05:+2 D06:+2 D08:+2 D15:+2 D16:+2 D18:+2
root-000029	373	0	1.5317661323514635e-07	1.3014212908132833e-11	1.5317661323514635e-07	9	-2 -1 -1 -2 0 -1 -2 -1 0	V0:-2 V3:-2 V6:-2 D04:-2 D08:-2 D34:-2 D38:-2 D46:+2 D68:-2
root-000029	311	0	1.5368666963550927e-07	4.7495862567386025e-08	1.5368666963550927e-07	9	-2 -1 -2 0 -1 -1 -1 0 -2	V0:-2 V2:-2 V8:-2 D03:-2 D07:-2 D23:-2 D27:-2 D38:+2 D78:+2
root-000029	49	0	1.53762512248913e-07	2.2262674348120335e-08	1.53762512248913e-07	9	-2 -2 -1 -2 0 0 -1 -1 -1	V0:-2 V1:-2 V3:-2 D04:-2 D05:-2 D14:-2 D15:-2 D34:-2 D35:-2
root-000029	50	0	1.5376254201548882e-07	2.2274562193664123e-08	1.5376254201548882e-07	9	2 2 1 2 0 0 1 1 1	V0:+2 V1:+2 V3:+2 D04:+2 D05:+2 D14:+2 D15:+2 D34:+2 D35:+2
root-000029	2431	0	1.5405122614077717e-07	1.5405122614077717e-07	4.7905627778072795e-12	9	0 -1 0 -1 -2 -2 -2 -1 -1	V4:-2 V5:-2 V6:-2 D04:+2 D05:+2 D06:+2 D24:+2 D25:+2 D26:+2
root-000029	548	0	1.5432610628307586e-07	3.411828173027461e-08	1.5432610628307586e-07	9	2 1 0 2 0 1 1 2 1	V0:+2 V3:+2 V7:+2 D02:+2 D04:+2 D23:-2 D27:-2 D34:+2 D47:-2
root-000029	1948	0	1.5543233149034496e-07	1.5543233149034496e-07	2.2380217321840874e-11	9	1 0 0 1 2 1 2 2 1	V4:+2 V6:+2 V7:+2 D14:-2 D16:-2 D17:-2 D24:-2 D26:-2 D27:-2
root-000029	389	0	1.5584549416944928e-07	4.641397050334992e-08	1.5584549416944928e-07	9	-2 -1 -1 -2 0 0 -1 -1 -2	V0:-2 V3:-2 V8:-2 D04:-2 D05:-2 D34:-2 D35:-2 D48:+2 D58:+2
root-000029	927	0	1.5588228252388263e-07	1.272582259849055e-07	1.5588228252388263e-07	9	-1 -2 -2 0 -2 0 -1 -1 -1	V1:-2 V2:-2 V4:-2 D13:-2 D15:-2 D23:-2 D25:-2 D34:+2 D45:-2
root-000029	1730	0	1.5608052319664785e-07	1.0336806530547613e-08	1.5608052319664785e-07	9	1 0 2 1 2 1 2 0 1	V2:+2 V4:+2 V6:+2 D12:-2 D14:-2 D16:-2 D27:+2 D47:+2 D67:+2
root-000029	2494	0	1.5620973702867314e-07	1.5620973702867314e-07	4.4078975902249115e-12	9	0 0 1 2 1 2 1 1 2	V3:+2 V5:+2 V8:+2 D03:-2 D05:-2 D08:-2 D13:-2 D15:-2 D18:-2
root-000029	1945	0	1.5630717240479873e-07	1.5630717240479873e-07	4.5214973258544955e-12	9	-1 0 0 -1 -2 -2 -1 -1 -2	V4:-2 V5:-2 V8:-2 D14:+2 D15:+2 D18:+2 D24:+2 D25:+2 D28:+2
root-000029	1729	0	1.565421858417603e-07	1.0382989090877253e-08	1.565421858417603e-07	9	-1 0 -2 -1 -2 -1 -2 0 -1	V2:-2 V4:-2 V6:-2 D12:+2 D14:+2 D16:+2 D27:-2 D47:-2 D67:-2
root-000029	1208	0	1.5853984934446657e-07	6.017256878705658e-11	1.5853984934446657e-07	9	1 2 0 1 1 2 2 0 1	V1:+2 V5:+2 V6:+2 D12:+2 D17:+2 D25:-2 D26:-2 D57:+2 D67:+2
root-000029	897	0	1.6114460964667277e-07	2.7062671828222893e-08	1.6114460964667277e-07	9	-1 -2 -2 -1 0 -2 -1 -1 0	V1:-2 V2:-2 V5:-2 D14:-2 D18:-2 D24:-2 D28:-2 D45:+2 D58:-2
root-000029	764	0	1.6130452919119425e-07	8.960502037022321e-10	1.6130452919119425e-07	9	2 0 1 1 1 2 0 2 1	V0:+2 V5:+2 V7:+2 D01:+2 D06:+2 D15:-2 D17:-2 D56:+2 D67:-2
root-000029	229	0	1.6182586347153836e-07	5.9299610616315065e-08	1.6182586347153836e-07	9	-2 -1 -2 -2 0 0 -1 -1 -1	V0:-2 V2:-2 V3:-2 D04:-2 D05:-2 D24:-2 D25:-2 D34:-2 D35:-2
root-000029	230	0	1.6189540316373956e-07	5.908108372270533e-08	1.6189540316373956e-07	9	2 1 2 2 0 0 1 1 1	V0:+2 V2:+2 V3:+2 D04:+2 D05:+2 D24:+2 D25:+2 D34:+2 D35:+2
root-000029	681	0	1.623107667540893e-07	5.6330996301694444e-08	1.623107667540893e-07	9	-2 0 -2 0 -2 -1 -1 -1 -1	V0:-2 V2:-2 V4:-2 D01:-2 D03:-2 D12:+2 D14:+2 D23:-2 D34:+2
root-000029	215	0	1.6246579235632827e-07	7.861102665046903e-10	1.6246579235632827e-07	9	-2 -1 -2 -2 -1 -1 0 0 -1	V0:-2 V2:-2 V3:-2 D06:-2 D07:-2 D26:-2 D27:-2 D36:-2 D37:-2
root-000029	2447	0	1.6257610804188325e-07	1.6257610804188325e-07	4.150825421767902e-12	9	0 -1 0 -1 -1 -2 -1 -2 -2	V5:-2 V7:-2 V8:-2 D05:+2 D07:+2 D08:+2 D25:+2 D27:+2 D28:+2
root-000029	2421	0	1.6313031231122603e-07	1.6313031231122603e-07	5.583547968831339e-09	9	0 -1 0 -2 -1 -2 -1 -2 -1	V3:-2 V5:-2 V7:-2 D03:+2 D05:+2 D07:+2 D23:+2 D25:+2 D27:+2
root-000029	216	0	1.6313067907966788e-07	7.46231249362303e-10	1.6313067907966788e-07	9	2 1 2 2 1 1 0 0 1	V0:+2 V2:+2 V3:+2 D06:+2 D07:+2 D26:+2 D27:+2 D36:+2 D37:+2
root-000029	2440	0	1.638085799962791e-07	1.638085799962791e-07	7.890939061162361e-11	9	0 1 0 1 2 1 2 1 2	V4:+2 V6:+2 V8:+2 D04:-2 D06:-2 D08:-2 D24:-2 D26:-2 D28:-2
root-000029	246	0	1.6443495677680103e-07	1.6443495677680103e-07	5.6216051061512676e-08	9	2 1 2 1 1 2 0 1 0	V0:+2 V2:+2 V5:+2 D06:+2 D08:+2 D26:+2 D28:+2 D56:+2 D58:+2
root-000029	189	0	1.6524497545513188e-07	4.904504257756931e-08	1.6524497545513188e-07	9	-2 -2 0 -1 -1 0 -1 -2 -1	V0:-2 V1:-2 V7:-2 D02:-2 D05:-2 D12:-2 D15:-2 D27:+2 D57:+2
root-000029	134	0	1.6553441610220284e-07	1.6757412435267505e-09	1.6553441610220284e-07	9	2 2 1 0 1 1 0 2 1	V0:+2 V1:+2 V7:+2 D03:+2 D06:+2 D13:+2 D16:+2 D37:-2 D67:-2
root-000029	2502	0	1.660066542753016e-07	1.660066542753016e-07	4.203492382051947e-12	9	0 0 1 1 2 2 2 1 1	V4:+2 V5:+2 V6:+2 D04:-2 D05:-2 D06:-2 D14:-2 D15:-2 D16:-2
root-000029	2373	0	1.6785427173848718e-07	1.6785427173848718e-07	2.9711664673856076e-09	9	0 -1 -1 -1 -2 0 -1 -2 -2	V4:-2 V7:-2 V8:-2 D04:+2 D07:+2 D08:+2 D45:-2 D57:+2 D58:+2
root-000029	302	0	1.679165465186605e-07	8.114864751653121e-08	1.679165465186605e-07	9	2 1 2 0 1 2 1 0 1	V0:+2 V2:+2 V5:+2 D03:+2 D07:+2 D23:+2 D27:+2 D35:-2 D57:+2
root-000029	716	0	1.68750375234667e-07	2.6501075837655695e-10	1.68750375234667e-07	9	2 0 1 2 1 1 0 1 2	V0:+2 V3:+2 V8:+2 D01:+2 D06:+2 D13:-2 D18:-2 D36:+2 D68:-2
root-000029	228	0	1.7183118815094958e-07	5.725997437412404e-08	1.7183118815094958e-07	9	2 1 2 2 0 1 0 1 1	V0:+2 V2:+2 V3:+2 D04:+2 D06:+2 D24:+2 D26:+2 D34:+2 D36:+2
root-000029	1844	0	1.7200304402606425e-07	1.7200304402606425e-07	7.293404275246363e-08	9	1 0 1 2 1 0 2 2 1	V3:+2 V6:+2 V7:+2 D13:-2 D16:-2 D17:-2 D35:+2 D56:-2 D57:-2
root-000029	1883	0	1.7353505649994795e-07	1.7353505649994795e-07	1.8006950589675632e-08	9	-1 0 -1 -1 -2 0 -1 -2 -2	V4:-2 V7:-2 V8:-2 D14:+2 D17:+2 D18:+2 D45:-2 D57:+2 D58:+2
root-000029	770	0	1.7354338415566088e-07	5.892150430366647e-09	1.7354338415566088e-07	9	2 0 1 1 1 1 2 0 2	V0:+2 V6:+2 V8:+2 D01:+2 D07:+2 D16:-2 D18:-2 D67:+2 D78:-2
root-000029	1751	0	1.7355337163929797e-07	4.180938229901853e-08	1.7355337163929797e-07	9	-1 0 -2 -1 -1 -2 -1 0 -2	V2:-2 V5:-2 V8:-2 D12:+2 D15:+2 D18:+2 D27:-2 D57:-2 D78:+2
root-000029	1363	0	1.7407578891717024e-07	9.047812717412776e-08	1.7407578891717024e-07	9	-1 -1 -2 -1 0 -2 -1 0 -2	V2:-2 V5:-2 V8:-2 D24:-2 D27:-2 D45:+2 D48:+2 D57:-2 D78:+2
root-000029	227	0	1.7460742402517025e-07	5.569860944814707e-08	1.7460742402517025e-07	9	-2 -1 -2 -2 0 -1 0 -1 -1	V0:-2 V2:-2 V3:-2 D04:-2 D06:-2 D24:-2 D26:-2 D34:-2 D36:-2
root-000029	769	0	1.757027753593413e-07	5.829052756891965e-09	1.757027753593413e-07	9	-2 0 -1 -1 -1 -1 -2 0 -2	V0:-2 V6:-2 V8:-2 D01:-2 D07:-2 D16:+2 D18:+2 D67:-2 D78:+2
root-000029	2413	0	1.7680701934119656e-07	1.7680701934119656e-07	2.678150195643998e-13	9	0 -1 0 -2 -2 -1 -2 -1 -1	V3:-2 V4:-2 V6:-2 D03:+2 D04:+2 D06:+2 D23:+2 D24:+2 D26:+2
root-000029	1960	0	1.792452286722819e-07	1.792452286722819e-07	1.3529730604638392e-10	9	1 0 0 1 1 1 2 2 2	V6:+2 V7:+2 V8:+2 D16:-2 D17:-2 D18:-2 D26:-2 D27:-2 D28:-2
root-000029	916	0	1.7929293542963503e-07	7.627946192827259e-09	1.7929293542963503e-07	9	1 2 2 1 0 0 2 1 1	V1:+2 V2:+2 V6:+2 D14:+2 D15:+2 D24:+2 D25:+2 D46:-2 D56:-2
root-000029	1651	0	1.7997565234140092e-07	1.7997565234140092e-07	4.8386784702969325e-08	9	-1 -1 0 -1 -1 0 -2 -2 -2	V6:-2 V7:-2 V8:-2 D26:+2 D27:+2 D28:+2 D56:+2 D57:+2 D58:+2
root-000029	2450	0	1.8018969194531057e-07	1.8018969194531057e-07	2.397246016603259e-12	9	0 1 0 1 1 1 2 2 2	V6:+2 V7:+2 V8:+2 D06:-2 D07:-2 D08:-2 D26:-2 D27:-2 D28:-2
root-000029	2482	0	1.8031953962947625e-07	1.8031953962947625e-07	4.015951413511567e-12	9	0 0 1 2 2 2 1 1 1	V3:+2 V4:+2 V5:+2 D03:-2 D04:-2 D05:-2 D13:-2 D14:-2 D15:-2
root-000029	1937	0	1.8070320782508657e-07	1.8070320782508657e-07	3.18097193313801e-13	9	-1 0 0 -2 -1 -1 -2 -1 -2	V3:-2 V6:-2 V8:-2 D13:+2 D16:+2 D18:+2 D23:+2 D26:+2 D28:+2
root-000029	1415	0	1.8117389038615724e-07	3.273205499050671e-08	1.8117389038615724e-07	9	-1 -1 -2 0 -1 -2 0 -1 -2	V2:-2 V5:-2 V8:-2 D23:-2 D26:-2 D35:+2 D38:+2 D56:-2 D68:+2
root-000029	2513	0	1.823028425982136e-07	1.823028425982136e-07	4.128681048098611e-12	9	0 0 -1 -1 -1 -2 -2 -2 -1	V5:-2 V6:-2 V7:-2 D05:+2 D06:+2 D07:+2 D15:+2 D16:+2 D17:+2
root-000029	1697	0	1.8238405158974415e-07	1.1677729797088382e-10	1.8238405158974415e-07	9	-1 0 -2 -2 -1 -1 -2 0 -1	V2:-2 V3:-2 V6:-2 D12:+2 D13:+2 D16:+2 D27:-2 D37:-2 D67:-2
root-000029	2448	0	1.8418699980655025e-07	1.8418699980655025e-07	4.13954394749155e-12	9	0 1 0 1 1 2 1 2 2	V5:+2 V7:+2 V8:+2 D05:-2 D07:-2 D08:-2 D25:-2 D27:-2 D28:-2
root-000029	2042	0	1.8495320608654878e-07	8.024506488203001e-08	1.8495320608654878e-07	9	0 2 1 2 1 1 1 0 2	V1:+2 V3:+2 V8:+2 D01:-2 D03:-2 D08:-2 D17:+2 D37:+2 D78:-2
root-000029	2498	0	1.8539515009371616e-07	1.8539515009371616e-07	2.1559922524719147e-11	9	0 0 1 2 1 1 2 1 2	V3:+2 V6:+2 V8:+2 D03:-2 D06:-2 D08:-2 D13:-2 D16:-2 D18:-2
root-000029	1959	0	1.8686029206352034e-07	1.8686029206352034e-07	6.05538271197944e-11	9	-1 0 0 -1 -1 -1 -2 -2 -2	V6:-2 V7:-2 V8:-2 D16:+2 D17:+2 D18:+2 D26:+2 D27:+2 D28:+2
root-000029	309	0	1.8703787221895486e-07	3.953517062204524e-09	1.8703787221895486e-07	9	-2 -1 -2 0 -1 -1 -1 -2 0	V0:-2 V2:-2 V7:-2 D03:-2 D08:-2 D23:-2 D28:-2 D37:+2 D78:-2
root-000029	1281	0	1.872536139482221e-07	3.43197004977432e-08	1.872536139482221e-07	9	-1 -1 -2 -2 -1 -1 0 -2 0	V2:-2 V3:-2 V7:-2 D26:-2 D28:-2 D36:-2 D38:-2 D67:+2 D78:-2
root-000029	860	0	1.8840337187028084e-07	7.109768136799382e-08	1.8840337187028084e-07	9	1 2 2 2 0 0 1 1 1	V1:+2 V2:+2 V3:+2 D14:+2 D15:+2 D24:+2 D25:+2 D34:+2 D35:+2
root-000029	582	0	1.8916048737647158e-07	3.2810357579776623e-09	1.8916048737647158e-07	9	2 1 0 1 1 2 1 0 2	V0:+2 V5:+2 V8:+2 D02:+2 D07:+2 D25:-2 D28:-2 D57:+2 D78:-2
root-000029	1317	0	1.896687028038345e-07	4.045038187899167e-10	1.896687028038345e-07	9	-1 -1 -2 -2 0 0 -1 -2 -1	V2:-2 V3:-2 V7:-2 D24:-2 D25:-2 D34:-2 D35:-2 D47:+2 D57:+2
root-000029	255	0	1.8985543799479414e-07	6.164771199055236e-08	1.8985543799479414e-07	9	-2 -1 -2 -1 -1 0 -2 -1 0	V0:-2 V2:-2 V6:-2 D05:-2 D08:-2 D25:-2 D28:-2 D56:+2 D68:-2
root-000029	254	0	1.9062712064837327e-07	1.1120541852613501e-07	1.9062712064837327e-07	9	2 1 2 1 1 1 0 0 2	V0:+2 V2:+2 V8:+2 D06:+2 D07:+2 D26:+2 D27:+2 D68:-2 D78:-2
root-000029	281	0	1.9152268260583068e-07	5.075461217348022e-10	1.9152268260583068e-07	9	-2 -1 -2 -1 0 -1 0 -2 -1	V0:-2 V2:-2 V7:-2 D04:-2 D06:-2 D24:-2 D26:-2 D47:+2 D67:+2
root-000029	1289	0	1.91592838059563e-07	9.773815614228769e-08	1.91592838059563e-07	9	-1 -1 -2 -2 -1 0 -1 -2 0	V2:-2 V3:-2 V7:-2 D25:-2 D28:-2 D35:-2 D38:-2 D57:+2 D78:-2
root-000029	154	0	1.9452135096687344e-07	2.468210280887549e-08	1.9452135096687344e-07	9	2 2 0 2 1 1 1 0 1	V0:+2 V1:+2 V3:+2 D02:+2 D07:+2 D12:+2 D17:+2 D23:-2 D37:+2
root-000029	762	0	1.9464763668669915e-07	1.2747718147069369e-07	1.9464763668669915e-07	9	2 0 1 1 1 2 1 0 2	V0:+2 V5:+2 V8:+2 D01:+2 D07:+2 D15:-2 D18:-2 D57:+2 D78:-2
root-000029	521	0	1.9548222164426878e-07	2.7474710390754026e-08	1.9548222164426878e-07	9	-2 -1 0 -2 -1 -2 -1 0 -1	V0:-2 V3:-2 V5:-2 D02:-2 D07:-2 D23:+2 D25:+2 D37:-2 D57:-2
root-000029	100	0	1.9626729474742132e-07	1.4548993892802216e-07	1.9626729474742132e-07	9	2 2 1 1 0 1 1 0 2	V0:+2 V1:+2 V8:+2 D04:+2 D07:+2 D14:+2 D17:+2 D48:-2 D78:-2
root-000029	1111	0	1.9658580326455572e-07	3.3054211752769315e-08	1.9658580326455572e-07	9	-1 -2 -1 0 -1 -2 -1 0 -2	V1:-2 V5:-2 V8:-2 D13:-2 D17:-2 D35:+2 D38:+2 D57:-2 D78:+2
root-000029	251	0	1.9684781458506268e-07	1.485096169936476e-09	1.9684781458506268e-07	9	-2 -1 -2 -1 -1 -1 0 -2 0	V0:-2 V2:-2 V7:-2 D06:-2 D08:-2 D26:-2 D28:-2 D67:+2 D78:-2
root-000029	454	0	1.9694979591323373e-07	7.800032659442856e-09	1.9694979591323373e-07	9	2 1 1 0 2 2 1 0 1	V0:+2 V4:+2 V5:+2 D03:+2 D07:+2 D34:-2 D35:-2 D47:+2 D57:+2
root-000029	1982	0	1.969886084631349e-07	4.4828783327018065e-11	1.969886084631349e-07	9	0 2 2 1 1 2 1 0 1	V1:+2 V2:+2 V5:+2 D01:-2 D02:-2 D05:-2 D17:+2 D27:+2 D57:+2
root-000029	39	0	1.97682362534759e-07	2.3915774986739556e-09	1.97682362534759e-07	9	-2 -2 -1 -2 -1 0 -1 0 -1	V0:-2 V1:-2 V3:-2 D05:-2 D07:-2 D15:-2 D17:-2 D35:-2 D37:-2
root-000029	477	0	1.9775951386740412e-07	1.666557405639466e-09	1.9775951386740412e-07	9	-2 -1 -1 0 -1 -2 -2 0 -1	V0:-2 V5:-2 V6:-2 D03:-2 D07:-2 D35:+2 D36:+2 D57:-2 D67:-2
root-000029	1930	0	1.977739115845468e-07	1.977739115845468e-07	5.27661297664852e-12	9	1 0 0 2 1 2 2 1 1	V3:+2 V5:+2 V6:+2 D13:-2 D15:-2 D16:-2 D23:-2 D25:-2 D26:-2
root-000029	105	0	1.992038167752952e-07	5.6295064811829414e-08	1.992038167752952e-07	9	-2 -2 -1 -1 0 0 -2 -1 -1	V0:-2 V1:-2 V6:-2 D04:-2 D05:-2 D14:-2 D15:-2 D46:+2 D56:+2
root-000029	1946	0	1.99681222227671e-07	1.99681222227671e-07	4.637467667840153e-12	9	1 0 0 1 2 2 1 1 2	V4:+2 V5:+2 V8:+2 D14:-2 D15:-2 D18:-2 D24:-2 D25:-2 D28:-2
root-000029	315	0	2.0008781469471276e-07	7.066668103539522e-08	2.0008781469471276e-07	9	-2 -1 -2 0 -1 -1 0 -1 -2	V0:-2 V2:-2 V8:-2 D03:-2 D06:-2 D23:-2 D26:-2 D38:+2 D68:+2
root-000029	1282	0	2.0058751341247725e-07	4.9213976068122114e-08	2.0058751341247725e-07	9	1 1 2 2 1 1 0 2 0	V2:+2 V3:+2 V7:+2 D26:+2 D28:+2 D36:+2 D38:+2 D67:-2 D78:+2
root-000029	2412	0	2.007355770344575e-07	2.007355770344575e-07	2.156088708157354e-09	9	0 1 0 2 2 2 1 1 1	V3:+2 V4:+2 V5:+2 D03:-2 D04:-2 D05:-2 D23:-2 D24:-2 D25:-2
root-000029	2520	0	2.010226148033616e-07	2.010226148033616e-07	1.8950862614461415e-10	9	0 0 1 1 1 1 2 2 2	V6:+2 V7:+2 V8:+2 D06:-2 D07:-2 D08:-2 D16:-2 D17:-2 D18:-2
root-000029	697	0	2.0242857206667065e-07	1.7104661422419915e-07	2.0242857206667065e-07	9	-2 0 -1 -2 -2 0 -1 -1 -1	V0:-2 V3:-2 V4:-2 D01:-2 D05:-2 D13:+2 D14:+2 D35:-2 D45:-2
root-000029	698	0	2.0380216775010102e-07	1.654743681660528e-07	2.0380216775010102e-07	9	2 0 1 2 2 0 1 1 1	V0:+2 V3:+2 V4:+2 D01:+2 D05:+2 D13:-2 D14:-2 D35:+2 D45:+2
root-000029	2353	0	2.040218593254926e-07	7.813756626997779e-09	2.040218593254926e-07	9	0 -1 -1 -1 -2 -2 -2 0 -1	V4:-2 V5:-2 V6:-2 D04:+2 D05:+2 D06:+2 D47:-2 D57:-2 D67:-2
root-000029	1408	0	2.0485333254564513e-07	1.5660178346579512e-09	2.0485333254564513e-07	9	1 1 2 0 1 2 2 0 1	V2:+2 V5:+2 V6:+2 D23:+2 D27:+2 D35:-2 D36:-2 D57:+2 D67:+2
root-000029	1219	0	2.0578178751705507e-07	1.616636708821401e-10	2.0578178751705507e-07	9	-1 -2 0 -1 -1 -1 -2 0 -2	V1:-2 V6:-2 V8:-2 D12:-2 D17:-2 D26:+2 D28:+2 D67:-2 D78:+2
root-000029	1793	0	2.0590447661370475e-07	9.321479856287246e-08	2.0590447661370475e-07	9	-1 0 -2 0 -1 -2 -1 -1 -2	V2:-2 V5:-2 V8:-2 D12:+2 D15:+2 D18:+2 D23:-2 D35:+2 D38:+2
root-000029	767	0	2.062945392823049e-07	1.0150341521817972e-07	2.062945392823049e-07	9	-2 0 -1 -1 -1 -1 -2 -2 0	V0:-2 V6:-2 V7:-2 D01:-2 D08:-2 D16:+2 D17:+2 D68:-2 D78:-2
root-000029	317	0	2.064832137441655e-07	9.890447653426241e-08	2.064832137441655e-07	9	-2 -1 -2 0 -1 0 -2 -1 -1	V0:-2 V2:-2 V6:-2 D03:-2 D05:-2 D23:-2 D25:-2 D36:+2 D56:+2
root-000029	1950	0	2.0676048256876543e-07	2.0676048256876543e-07	5.7962925698571994e-11	9	1 0 0 1 2 1 2 1 2	V4:+2 V6:+2 V8:+2 D14:-2 D16:-2 D18:-2 D24:-2 D26:-2 D28:-2
root-000029	1925	0	2.0783340452375312e-07	2.0783340452375312e-07	5.544816962144866e-10	9	-1 0 0 -2 -2 -1 -1 -2 -1	V3:-2 V4:-2 V7:-2 D13:+2 D14:+2 D17:+2 D23:+2 D24:+2 D27:+2
root-000029	2046	0	2.079948441682469e-07	2.4050739945997373e-08	2.079948441682469e-07	9	0 2 1 2 1 1 0 1 2	V1:+2 V3:+2 V8:+2 D01:-2 D03:-2 D08:-2 D16:+2 D36:+2 D68:-2
root-000029	2045	0	2.0799484419971586e-07	2.4050741686617227e-08	2.0799484419971586e-07	9	0 -2 -1 -2 -1 -1 0 -1 -2	V1:-2 V3:-2 V8:-2 D01:+2 D03:+2 D08:+2 D16:-2 D36:-2 D68:+2
root-000029	2503	0	2.1048756102226365e-07	2.1048756102226365e-07	4.633837411683163e-12	9	0 0 -1 -1 -2 -2 -1 -2 -1	V4:-2 V5:-2 V7:-2 D04:+2 D05:+2 D07:+2 D14:+2 D15:+2 D17:+2
root-000029	2411	0	2.1099585635555275e-07	2.1099585635555275e-07	4.496156515810612e-12	9	0 -1 0 -2 -2 -2 -1 -1 -1	V3:-2 V4:-2 V5:-2 D03:+2 D04:+2 D05:+2 D23:+2 D24:+2 D25:+2
root-000029	417	0	2.1135338975287466e-07	8.63751431004775e-08	2.1135338975287466e-07	9	-2 -1 -1 -1 -1 -2 0 -2 0	V0:-2 V5:-2 V7:-2 D06:-2 D08:-2 D56:-2 D58:-2 D67:+2 D78:-2
root-000029	1406	0	2.115542233167779e-07	4.601478812505475e-08	2.115542233167779e-07	9	1 1 2 0 1 2 2 1 0	V2:+2 V5:+2 V6:+2 D23:+2 D28:+2 D35:-2 D36:-2 D58:+2 D68:+2
root-000029	475	0	2.1190240514061824e-07	4.981219448165633e-08	2.1190240514061824e-07	9	-2 -1 -1 0 -1 -2 -2 -1 0	V0:-2 V5:-2 V6:-2 D03:-2 D08:-2 D35:+2 D36:+2 D58:-2 D68:-2
root-000029	481	0	2.12500230475417e-07	2.8797931931789313e-08	2.12500230475417e-07	9	-2 -1 -1 0 -1 -2 -1 0 -2	V0:-2 V5:-2 V8:-2 D03:-2 D07:-2 D35:+2 D38:+2 D57:-2 D78:+2
root-000029	704	0	2.130595368813652e-07	6.206559273988242e-08	2.130595368813652e-07	9	2 0 1 2 1 2 0 1 1	V0:+2 V3:+2 V5:+2 D01:+2 D06:+2 D13:-2 D15:-2 D36:+2 D56:+2
root-000029	2505	0	2.1387751581792142e-07	2.1387751581792142e-07	3.5691275625092676e-10	9	0 0 -1 -1 -2 -2 -1 -1 -2	V4:-2 V5:-2 V8:-2 D04:+2 D05:+2 D08:+2 D14:+2 D15:+2 D18:+2
