trial	slot	rank_before	candidate_norm	orthogonal_height	orthogonal_ratio	new_block_dim	new_block_norm	new_block_projection_share	previous_coefficient	previous_abs_coefficient	previous_coeff_num	previous_coeff_den	previous_coeff_rational	previous_coeff_rational_error	previous_residual_corr	previous_energy_share	last_increment_corr	new_block_max_energy_share	new_block_last_energy_share	alpha_l2	alpha_max_abs	alpha_coefficients	alpha_rationals
106	3	19	66.64425141485302	1.1582119370833368	0.017379022383695136	2	33.09808449892656	0.505421991662242	6.64111450034865	6.64111450034865	73	11	6.636363636363637	0.004750863985012899	0.006625771036190025	0.9731403657410531	0.9864787710544273	0.9731403657410531	0.9731403657410531	62.548067594697855	62.19450424293252	62.1945042429325 6.64111450034865	311/5:0.00549576 73/11:0.00475086
106	4	20	64.93093371034985	1.536751751623207	0.0236674827206166	3	42.12874268125613	0.6645521935859103	5.703094508638118	5.703094508638118	57	10	5.7	0.0030945086381182207	0.046231998192835605	0.8941917853159174	0.9456171452104267	0.8941917853159174	0.8941917853159174	372.42283769259075	370.30389749168364	-370.303897491684 -39.258989422755 5.70309450863812	-3703/10:0.00389749 -157/4:0.00898942 57/10:0.00309451
107	1	17	61.762895100783766	0.4969962219317381	0.008046841410538595	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
107	2	18	61.186837396224135	0.49112290696862004	0.00802661042583854	1	15.509354367052488	0.2555263497194351	5.586249334035612	5.586249334035612	67	12	5.583333333333333	0.0029160007022790424	1.0	1.0	1.0	1.0	1.0	5.586249334035612	5.586249334035612	5.58624933403561	67/12:0.002916
107	3	19	65.83112459715221	0.5168598599260434	0.007851299261389229	2	36.895714098936686	0.5648951916916827	-7.486675618746062	7.486675618746062	-15	2	-7.5	0.013324381253937645	0.3447694864502428	0.7460918632416642	0.8637660928988034	0.7460918632416642	0.7460918632416642	46.7671735178293	46.164035861549486	46.1640358615495 -7.48667561874606	277/6:0.00263081 -15/2:0.0133244
107	4	20	65.67236495345335	0.5610223564970767	0.008542746357538865	3	39.13425106498251	0.601035848810955	8.614430862397688	8.614430862397688	69	8	8.625	0.01056913760231204	0.20981702768986785	0.9800967708138387	0.989998369096555	0.9800967708138387	0.9800967708138387	396.5461386957137	391.3673018938925	-391.367301893892 63.2950764569565 8.61443086239769	-4305/11:0.00366553 633/10:0.00492354 69/8:0.0105691
108	1	17	66.77254686947222	0.2572624138453108	0.003852817151758648	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
108	2	18	61.78235675521411	0.8469977060029024	0.013709378380607344	1	8.553583036409025	0.14037142260048352	-5.766149095670937	5.766149095670937	-52	9	-5.777777777777778	0.011628682106840316	1.0	1.0	1.0	1.0	1.0	5.766149095670937	5.766149095670937	-5.76614909567094	-52/9:0.0116287
108	3	19	64.52923861134613	0.8359889895114279	0.012955196861170411	2	1.7911932917397761	0.028122184099172366	0.8392820874772267	0.8392820874772267	5	6	0.8333333333333334	0.005948754143893287	0.6057524409932106	0.33308547023425183	0.5771355735303897	0.6669145297657482	0.33308547023425183	7.0444561752314385	6.994281119771797	6.9942811197718 0.839282087477227	7/1:0.00571888 5/6:0.00594875
108	4	20	64.95668921099292	2.5201141531901285	0.038796838074740395	3	20.704825272607927	0.3316137256638393	-3.8919526279509187	3.8919526279509187	-35	9	-3.888888888888889	0.0030637390620298355	0.6514295652264511	0.6115952146422301	0.7820455323331437	0.6115952146422301	0.6115952146422301	11.546048164806823	10.867605149390748	10.8676051493907 0.243086985996017 -3.89195262795092	87/8:0.00739485 1/4:0.00691301 -35/9:0.00306374
109	1	17	66.45259766713193	0.8974716337559272	0.013505440949824976	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
109	2	18	65.85533205066136	1.210074623730506	0.018374740298926998	1	9.04617845248821	0.13993568612072108	3.174842680044639	3.174842680044639	35	11	3.1818181818181817	0.006975501773542447	1.0	1.0	1.0	1.0	1.0	3.174842680044639	3.174842680044639	3.17484268004464	35/11:0.0069755
