adaptive_followup,all_frozen_features,arm,calls,calls_since_last_gain,censored,classification,cohort,continuation_batches,cpu_seconds,declared_cohort_size,deep_amplifier,denominator,detector,displayed_discriminant_bits,displayed_model_bits,elapsed_seconds,endpoint_bucket,endpoint_status,extra_direction_after_first,family,final_gain,final_rank,first_gain_call,full_selection_sha256,full_selection_source,further_after_seed,gained_after_seed_phase,generic_gram_sha256,generic_gram_source,generic_rank,id,initial_calls,initial_rank,initial_seed_calls,j_leakage_group,job_count,known_equation,last_gain_call,model,numerator,observed_acquiring_calls,parameter,parameter_height,point_search_cpu_seconds,point_search_elapsed_seconds,post_seed_exposure,predictive_eligible,previous_equation,rank_evidence,rescue_used,same_j_rows,search_height,seconds_per_chart,seed,selection_protocol,source,source_id,surface,timing_scope,trajectory_complete,trajectory_gap,trajectory_rank
FIXED_GENERIC_CHART_BANK; later targeted follow-ups not pooled here,"{""arms"": [""fresh_outer_mw16_band_3""], ""band"": 3, ""combined_selection_units"": 151619479818007, ""family"": ""a1-fibration-04"", ""id"": ""higher-b3-a1-fibration-04-0138"", ""parameter"": ""192779/253633"", ""retained_index"": 138, ""source_selection_record"": {""band"": 3, ""combined_good"": 3503, ""combined_late_good"": 6533, ""combined_late_units"": 151619479818007, ""combined_selection_units"": 132705620789618, ""cpu_ms"": 44, ""denominator"": 253633, ""direct_checks"": [[4099, -104], [32771, 75]], ""extension_good"": 2947, ""extension_selection_units"": 50678854539213, ""family"": ""a1-fibration-04"", ""good_primes"": 556, ""id"": ""higher-b3-a1-fibration-04-0138"", ""model"": [""0"", ""0"", ""0"", ""-12417353620739643458407975563973537396478782420048090486372724108142073200"", ""16436130480857397984578280127149248443090456893293457803039468216233600887097073381801875794168935037512054400""], ""numerator"": 192779, ""parameter"": ""192779/253633"", ""raw_sha256"": ""b44b03468b4436e32b356be18f849aeee8ddddf66821ebfb5ff9d6162e47255e"", ""retained_index"": 138, ""score_units"": 82026766250405, ""scores"": {""extension_good"": 2947, ""extension_selection_units"": 50678854539213, ""validation_good"": 3030, ""validation_units"": 18913859028389}, ""slice_id"": ""b3-a1-fibration-04-pos"", ""wall_seconds"": 0.1372488810447976}}",,43,43,False,no seed,higher60_mw16,,,60,0,253633,,655,330,,no seed,COMPLETE_DECLARED_POINT_ATTEMPT,0,a1-fibration-04,0,16,,787534d3eb6b7e9f1b95f7a521bf9359702e95d6a6d75533290e9bf68e9315e0,artifacts/generated-results/elliptic-curves/joint_mw16_higher_selection_v1.json,,,a34728b0686a0b4d8944b7ed8e15e2c174d162a47f2976afed0d1cd12c087171,artifacts/generated-results/elliptic-curves/compact_five_mw16_atlas_v1.json,16,higher60_mw16:higher-b3-a1-fibration-04-0138,,16,,58b606e79e43b5589f8eb79e80d092260b9b92d749f8d0ee3846a596457b4615,,False,,"[""0"", ""0"", ""0"", ""-1006402931342827912383110448135499570483868706294656732631126434725/3"", ""1970587521451441878590363752446334834703181588634631332752301440946995507651595046891414253981825950/27""]",192779,0,192779/253633,253633,24.709,24.983942783088423,,True,False,RETAINED_FULL_COHORT_CERTIFICATE; discovery hash checked; no arithmetic rerun,,1,125000,10,0,artifacts/local/elliptic-curves/higher60-mw16-pari-v1/protocol.json,artifacts/generated-results/elliptic-curves/higher60_mw16_results_v1.json,higher-b3-a1-fibration-04-0138,X948,UNKNOWN,True,0,16
FIXED_GENERIC_CHART_BANK; later targeted follow-ups not pooled here,"{""arms"": [""fresh_outer_mw16_band_3""], ""band"": 3, ""combined_selection_units"": 151033192855647, ""family"": ""a1-fibration-04"", ""id"": ""higher-b3-a1-fibration-04-0139"", ""parameter"": ""164244/93889"", ""retained_index"": 139, ""source_selection_record"": {""band"": 3, ""combined_good"": 3501, ""combined_late_good"": 6531, ""combined_late_units"": 151033192855647, ""combined_selection_units"": 132654871231230, ""cpu_ms"": 44, ""denominator"": 93889, ""direct_checks"": [[4099, -58], [32771, 284]], ""extension_good"": 2948, ""extension_selection_units"": 49013417228559, ""family"": ""a1-fibration-04"", ""good_primes"": 553, ""id"": ""higher-b3-a1-fibration-04-0139"", ""model"": [""0"", ""0"", ""0"", ""-10188679862255329624876034252056391823684193197490151788424801465472432"", ""397085705523277849519860869851274891155846515070819513935191563951848730644300792043809052514971620867456""], ""numerator"": 164244, ""parameter"": ""164244/93889"", ""raw_sha256"": ""1b907698aca79eeb02dfdb869b8f43f9c8b74352b11666f20c1c2c53a713425c"", ""retained_index"": 139, ""score_units"": 83641454002671, ""scores"": {""extension_good"": 2948, ""extension_selection_units"": 49013417228559, ""validation_good"": 3030, ""validation_units"": 18378321624417}, ""slice_id"": ""b3-a1-fibration-04-pos"", ""wall_seconds"": 0.14784979994874448}}",,43,43,False,no seed,higher60_mw16,,,60,0,93889,,609,314,,no seed,COMPLETE_DECLARED_POINT_ATTEMPT,0,a1-fibration-04,0,16,,787534d3eb6b7e9f1b95f7a521bf9359702e95d6a6d75533290e9bf68e9315e0,artifacts/generated-results/elliptic-curves/joint_mw16_higher_selection_v1.json,,,a34728b0686a0b4d8944b7ed8e15e2c174d162a47f2976afed0d1cd12c087171,artifacts/generated-results/elliptic-curves/compact_five_mw16_atlas_v1.json,16,higher60_mw16:higher-b3-a1-fibration-04-0139,,16,,7c70cbeba27b5858ec2011fcee3d2f68b7b6fc11416207bb1944e3e4c7240664,,False,,"[""0"", ""0"", ""0"", ""-825773155301075024028819590497693032560928169133945261767925041/48"", ""23804025441458231088028251635528313012953822264056297454477950695283120281824408276866560962089/864""]",164244,0,164244/93889,164244,24.352,24.61434732878115,,True,False,RETAINED_FULL_COHORT_CERTIFICATE; discovery hash checked; no arithmetic rerun,,1,125000,10,0,artifacts/local/elliptic-curves/higher60-mw16-pari-v1/protocol.json,artifacts/generated-results/elliptic-curves/higher60_mw16_results_v1.json,higher-b3-a1-fibration-04-0139,X948,UNKNOWN,True,0,16
FIXED_GENERIC_CHART_BANK; later targeted follow-ups not pooled here,"{""arms"": [""fresh_outer_mw16_band_3""], ""band"": 3, ""combined_selection_units"": 150690934833638, ""family"": ""a1-fibration-04"", ""id"": ""higher-b3-a1-fibration-04-0018"", ""parameter"": ""134279/204481"", ""retained_index"": 18, ""source_selection_record"": {""band"": 3, ""combined_good"": 3506, ""combined_late_good"": 6536, ""combined_late_units"": 150690934833638, ""combined_selection_units"": 135196567829312, ""cpu_ms"": 49, ""denominator"": 204481, ""direct_checks"": [[4099, -24], [32771, 64]], ""extension_good"": 2947, ""extension_selection_units"": 42575543354918, ""family"": ""a1-fibration-04"", ""good_primes"": 559, ""id"": ""higher-b3-a1-fibration-04-0018"", ""model"": [""0"", ""0"", ""0"", ""-1953927453763548578533729184920960992831041587731720827351551829841415152"", ""1026664804631522077490683334520607753549482205535047569453713455632635447912743576828066900680851326400438400""], ""numerator"": 134279, ""parameter"": ""134279/204481"", ""raw_sha256"": ""0050566332b2a1e7bb5e81bfba60e96386e0d58641cb66256bf869f107c70348"", ""retained_index"": 18, ""score_units"": 92621024474394, ""scores"": {""extension_good"": 2947, ""extension_selection_units"": 42575543354918, ""validation_good"": 3030, ""validation_units"": 15494367004326}, ""slice_id"": ""b3-a1-fibration-04-pos"", ""wall_seconds"": 0.21906691894400865}}",,43,43,False,no seed,higher60_mw16,,,60,0,204481,,691,349,,no seed,COMPLETE_DECLARED_POINT_ATTEMPT,0,a1-fibration-04,0,16,,787534d3eb6b7e9f1b95f7a521bf9359702e95d6a6d75533290e9bf68e9315e0,artifacts/generated-results/elliptic-curves/joint_mw16_higher_selection_v1.json,,,a34728b0686a0b4d8944b7ed8e15e2c174d162a47f2976afed0d1cd12c087171,artifacts/generated-results/elliptic-curves/compact_five_mw16_atlas_v1.json,16,higher60_mw16:higher-b3-a1-fibration-04-0018,,16,,2c9159292a653a55ce79f638b080efb4c0824cb92336f36b52c75d87dea78794,,False,,"[""0"", ""0"", ""0"", ""-4522980217045251339198447187317039335257040712341946359610073680188461/3"", ""594134724902501202251552855625351709230024424499448824915343434972589958282837718071797974931048221296550/27""]",134279,0,134279/204481,204481,29.856999999999996,30.100775745115243,,True,False,RETAINED_FULL_COHORT_CERTIFICATE; discovery hash checked; no arithmetic rerun,,1,125000,10,0,artifacts/local/elliptic-curves/higher60-mw16-pari-v1/protocol.json,artifacts/generated-results/elliptic-curves/higher60_mw16_results_v1.json,higher-b3-a1-fibration-04-0018,X948,UNKNOWN,True,0,16
FIXED_GENERIC_CHART_BANK; later targeted follow-ups not pooled here,"{""arms"": [""fresh_outer_mw16_band_3""], ""band"": 3, ""combined_selection_units"": 154244685599703, ""family"": ""a1-fibration-05"", ""id"": ""higher-b3-a1-fibration-05-0050"", ""parameter"": ""-159968/21541"", ""retained_index"": 50, ""source_selection_record"": {""band"": 3, ""combined_good"": 3505, ""combined_late_good"": 6535, ""combined_late_units"": 154244685599703, ""combined_selection_units"": 133858635459407, ""cpu_ms"": 46, ""denominator"": 21541, ""direct_checks"": [[4099, -84], [32771, -210]], ""extension_good"": 2948, ""extension_selection_units"": 51530026767361, ""family"": ""a1-fibration-05"", ""good_primes"": 557, ""id"": ""higher-b3-a1-fibration-05-0050"", ""model"": [""0"", ""0"", ""0"", ""-158638258841684945584841575186044656938290192000184433035270397559012"", ""775112692179567614392645351349595457834829293740873946548157402980729103137777659161787645615185190340""], ""numerator"": -159968, ""parameter"": ""-159968/21541"", ""raw_sha256"": ""9425048ff4f2ee9f966175f4901f603eceee0714a75e512d0a54fcf4cc43ed11"", ""retained_index"": 50, ""score_units"": 82328608692046, ""scores"": {""extension_good"": 2948, ""extension_selection_units"": 51530026767361, ""validation_good"": 3030, ""validation_units"": 20386050140296}, ""slice_id"": ""b3-a1-fibration-05-neg"", ""wall_seconds"": 0.18327319296076894}}",,43,43,False,no seed,higher60_mw16,,,60,0,21541,,661,334,,no seed,COMPLETE_DECLARED_POINT_ATTEMPT,0,a1-fibration-05,0,16,,787534d3eb6b7e9f1b95f7a521bf9359702e95d6a6d75533290e9bf68e9315e0,artifacts/generated-results/elliptic-curves/joint_mw16_higher_selection_v1.json,,,e394f8ef58408749f97f529978b4d3df4c530b2fb4f3e354976ab8b690fdc800,artifacts/generated-results/elliptic-curves/compact_five_mw16_atlas_v1.json,16,higher60_mw16:higher-b3-a1-fibration-05-0050,,16,,ddaeb36e72f8b7f8b12ea61c850e5c6c3a74e0880df10fb3bb7db085d74bf54e,,False,,"[""0"", ""0"", ""0"", ""-5875491068210553540179317599483135442158896000006830853158162872556/3"", ""28707877488132133866394272272207239179067751620032368390672496406693670486584357746732875763525377420/27""]",-159968,0,-159968/21541,159968,23.309999999999995,23.6651699723443,,True,False,RETAINED_FULL_COHORT_CERTIFICATE; discovery hash checked; no arithmetic rerun,,1,125000,10,0,artifacts/local/elliptic-curves/higher60-mw16-pari-v1/protocol.json,artifacts/generated-results/elliptic-curves/higher60_mw16_results_v1.json,higher-b3-a1-fibration-05-0050,X948,UNKNOWN,True,0,16
FIXED_GENERIC_CHART_BANK; later targeted follow-ups not pooled here,"{""arms"": [""fresh_outer_mw16_band_3""], ""band"": 3, ""combined_selection_units"": 151650994258455, ""family"": ""a1-fibration-05"", ""id"": ""higher-b3-a1-fibration-05-0076"", ""parameter"": ""-223159/193573"", ""retained_index"": 76, ""source_selection_record"": {""band"": 3, ""combined_good"": 3505, ""combined_late_good"": 6535, ""combined_late_units"": 151650994258455, ""combined_selection_units"": 133321934600417, ""cpu_ms"": 45, ""denominator"": 193573, ""direct_checks"": [[4099, -52], [32771, 350]], ""extension_good"": 2947, ""extension_selection_units"": 50880163400647, ""family"": ""a1-fibration-05"", ""good_primes"": 558, ""id"": ""higher-b3-a1-fibration-05-0076"", ""model"": [""0"", ""0"", ""0"", ""-47251754604822950304820160198335568721700905928976599362226918967554992"", ""3950228422959154380313451396261256598099617664746826590924129552111099078001208305213481201564642263213440""], ""numerator"": -223159, ""parameter"": ""-223159/193573"", ""raw_sha256"": ""4541a5a968ec9e0d317437799b6e20feacbccd34a5bb4f341715d134982e14f9"", ""retained_index"": 76, ""score_units"": 82441771199770, ""scores"": {""extension_good"": 2947, ""extension_selection_units"": 50880163400647, ""validation_good"": 3030, ""validation_units"": 18329059658038}, ""slice_id"": ""b3-a1-fibration-05-neg"", ""wall_seconds"": 0.1383433829760179}}",,43,43,False,no seed,higher60_mw16,,,60,0,193573,,659,340,,no seed,COMPLETE_DECLARED_POINT_ATTEMPT,0,a1-fibration-05,0,16,,787534d3eb6b7e9f1b95f7a521bf9359702e95d6a6d75533290e9bf68e9315e0,artifacts/generated-results/elliptic-curves/joint_mw16_higher_selection_v1.json,,,e394f8ef58408749f97f529978b4d3df4c530b2fb4f3e354976ab8b690fdc800,artifacts/generated-results/elliptic-curves/compact_five_mw16_atlas_v1.json,16,higher60_mw16:higher-b3-a1-fibration-05-0076,,16,,25bb55f5876d298c45705ee7b0f21bba2e90cc90e5d602d0aff5df3db1fbbcad,,False,,"[""0"", ""0"", ""0"", ""-109379061585238310890787407866517520189122467428186572597747497610081/48"", ""1143005909421051614674031075307076561950120852067947508947954152809924501736460736462234143971250654865/864""]",-223159,0,-223159/193573,223159,25.930999999999997,26.196013584034517,,True,False,RETAINED_FULL_COHORT_CERTIFICATE; discovery hash checked; no arithmetic rerun,,1,125000,10,0,artifacts/local/elliptic-curves/higher60-mw16-pari-v1/protocol.json,artifacts/generated-results/elliptic-curves/higher60_mw16_results_v1.json,higher-b3-a1-fibration-05-0076,X948,UNKNOWN,True,0,16
FIXED_GENERIC_CHART_BANK; later targeted follow-ups not pooled here,"{""arms"": [""fresh_outer_mw16_band_3""], ""band"": 3, ""combined_selection_units"": 151630256484492, ""family"": ""a1-fibration-05"", ""id"": ""higher-b3-a1-fibration-05-0017"", ""parameter"": ""-113619/193573"", ""retained_index"": 17, ""source_selection_record"": {""band"": 3, ""combined_good"": 3506, ""combined_late_good"": 6536, ""combined_late_units"": 151630256484492, ""combined_selection_units"": 135175089403179, ""cpu_ms"": 49, ""denominator"": 193573, ""direct_checks"": [[4099, 54], [32771, 0]], ""extension_good"": 2947, ""extension_selection_units"": 44694325734649, ""family"": ""a1-fibration-05"", ""good_primes"": 559, ""id"": ""higher-b3-a1-fibration-05-0017"", ""model"": [""0"", ""0"", ""0"", ""-28671343152842269807324197914806316027055897548132533867725528928616112"", ""1807704957750286689302642046006268479753330814063261733884376555740708498865161079648553306395846864173440""], ""numerator"": -113619, ""parameter"": ""-113619/193573"", ""raw_sha256"": ""312f9725102e4d1e9be9f0c00627251dea43cebb176e48b61e730db71da9a5df"", ""retained_index"": 17, ""score_units"": 90480763668530, ""scores"": {""extension_good"": 2947, ""extension_selection_units"": 44694325734649, ""validation_good"": 3030, ""validation_units"": 16455167081313}, ""slice_id"": ""b3-a1-fibration-05-neg"", ""wall_seconds"": 0.14614972192794085}}",,43,43,False,no seed,higher60_mw16,,,60,0,193573,,662,338,,no seed,COMPLETE_DECLARED_POINT_ATTEMPT,0,a1-fibration-05,0,16,,787534d3eb6b7e9f1b95f7a521bf9359702e95d6a6d75533290e9bf68e9315e0,artifacts/generated-results/elliptic-curves/joint_mw16_higher_selection_v1.json,,,e394f8ef58408749f97f529978b4d3df4c530b2fb4f3e354976ab8b690fdc800,artifacts/generated-results/elliptic-curves/compact_five_mw16_atlas_v1.json,16,higher60_mw16:higher-b3-a1-fibration-05-0017,,16,,a968058d1620912a9bb6063eceeb00a39ef60762cc0d6c30f59efd12dfa220dc,,False,,"[""0"", ""0"", ""0"", ""-66368849890838587516954161839829435247814577657714198767883168816241/48"", ""523062777126819065191736703126813796224922110550712307258210808952751301754965590176086026156205689865/864""]",-113619,0,-113619/193573,193573,28.133999999999997,28.496176028973423,,True,False,RETAINED_FULL_COHORT_CERTIFICATE; discovery hash checked; no arithmetic rerun,,1,125000,10,0,artifacts/local/elliptic-curves/higher60-mw16-pari-v1/protocol.json,artifacts/generated-results/elliptic-curves/higher60_mw16_results_v1.json,higher-b3-a1-fibration-05-0017,X948,UNKNOWN,True,0,16
FIXED_GENERIC_CHART_BANK; later targeted follow-ups not pooled here,"{""arms"": [""fresh_outer_mw16_band_3""], ""band"": 3, ""combined_selection_units"": 151558037904005, ""family"": ""a1-fibration-05"", ""id"": ""higher-b3-a1-fibration-05-0114"", ""parameter"": ""7807/92004"", ""retained_index"": 114, ""source_selection_record"": {""band"": 3, ""combined_good"": 3500, ""combined_late_good"": 6530, ""combined_late_units"": 151558037904005, ""combined_selection_units"": 132792119899912, ""cpu_ms"": 44, ""denominator"": 92004, ""direct_checks"": [[4099, 41], [32771, 145]], ""extension_good"": 2948, ""extension_selection_units"": 54430634516000, ""family"": ""a1-fibration-05"", ""good_primes"": 552, ""id"": ""higher-b3-a1-fibration-05-0114"", ""model"": [""0"", ""0"", ""0"", ""-4523531702451439292306327108614742953169063729082537920824954746000"", ""3944159224870178787837812672496786929163827922235388940948104546704910394016568436461796650457921600""], ""numerator"": 7807, ""parameter"": ""7807/92004"", ""raw_sha256"": ""83f90d6048f81db1b6bb3ca4187bd037275889c2eabc67eb1bf07ba7c54ae5c7"", ""retained_index"": 114, ""score_units"": 78361485383912, ""scores"": {""extension_good"": 2948, ""extension_selection_units"": 54430634516000, ""validation_good"": 3030, ""validation_units"": 18765918004093}, ""slice_id"": ""b3-a1-fibration-05-pos"", ""wall_seconds"": 0.13777207699604332}}",,43,43,False,no seed,higher60_mw16,,,60,0,92004,,637,316,,no seed,COMPLETE_DECLARED_POINT_ATTEMPT,0,a1-fibration-05,0,16,,787534d3eb6b7e9f1b95f7a521bf9359702e95d6a6d75533290e9bf68e9315e0,artifacts/generated-results/elliptic-curves/joint_mw16_higher_selection_v1.json,,,e394f8ef58408749f97f529978b4d3df4c530b2fb4f3e354976ab8b690fdc800,artifacts/generated-results/elliptic-curves/compact_five_mw16_atlas_v1.json,16,higher60_mw16:higher-b3-a1-fibration-05-0114,,16,,4a08800e823a0af3faf28afce2dcb9a2d4ce14c2ca989b27f249e02f51210e37,,False,,"[""0"", ""0"", ""0"", ""-3490379400039690811964758571461993019420573865032822469772341625"", ""84537020423314874567854352548370776088045008621300345956535162609415946373811909217716834929225""]",7807,0,7807/92004,92004,28.85900000000001,29.172009704983793,,True,False,RETAINED_FULL_COHORT_CERTIFICATE; discovery hash checked; no arithmetic rerun,,1,125000,10,0,artifacts/local/elliptic-curves/higher60-mw16-pari-v1/protocol.json,artifacts/generated-results/elliptic-curves/higher60_mw16_results_v1.json,higher-b3-a1-fibration-05-0114,X948,UNKNOWN,True,0,16
FIXED_GENERIC_CHART_BANK; later targeted follow-ups not pooled here,"{""arms"": [""fresh_outer_mw16_band_3""], ""band"": 3, ""combined_selection_units"": 151482135001096, ""family"": ""a1-fibration-05"", ""id"": ""higher-b3-a1-fibration-05-0005"", ""parameter"": ""219597/10084"", ""retained_index"": 5, ""source_selection_record"": {""band"": 3, ""combined_good"": 3504, ""combined_late_good"": 6534, ""combined_late_units"": 151482135001096, ""combined_selection_units"": 137052312584170, ""cpu_ms"": 42, ""denominator"": 10084, ""direct_checks"": [[4099, -60], [32771, 78]], ""extension_good"": 2948, ""extension_selection_units"": 48077042648677, ""family"": ""a1-fibration-05"", ""good_primes"": 556, ""id"": ""higher-b3-a1-fibration-05-0005"", ""model"": [""0"", ""0"", ""0"", ""-1430935577966261042626143388692853819365319951870253412823938156330000"", ""21138566333921303414313257714777372117306816413286933282588754095533768338200656000727358206689479873600""], ""numerator"": 219597, ""parameter"": ""219597/10084"", ""raw_sha256"": ""58bb7de5c06aea084ddacf9169ba43bfd95e879659dbb21e84c715aa91fb53b4"", ""retained_index"": 5, ""score_units"": 88975269935493, ""scores"": {""extension_good"": 2948, ""extension_selection_units"": 48077042648677, ""validation_good"": 3030, ""validation_units"": 14429822416926}, ""slice_id"": ""b3-a1-fibration-05-pos"", ""wall_seconds"": 0.169978933990933}}",,43,43,False,no seed,higher60_mw16,,,60,0,10084,,660,333,,no seed,COMPLETE_DECLARED_POINT_ATTEMPT,0,a1-fibration-05,0,16,,787534d3eb6b7e9f1b95f7a521bf9359702e95d6a6d75533290e9bf68e9315e0,artifacts/generated-results/elliptic-curves/joint_mw16_higher_selection_v1.json,,,e394f8ef58408749f97f529978b4d3df4c530b2fb4f3e354976ab8b690fdc800,artifacts/generated-results/elliptic-curves/compact_five_mw16_atlas_v1.json,16,higher60_mw16:higher-b3-a1-fibration-05-0005,,16,,c37c2faa1a20c23fcdae339f157018d198495fcbbb54612b621867a584520810,,False,,"[""0"", ""0"", ""0"", ""-3312350874921900561634591177529754211493796184884845863018375361875/3"", ""12232966628426680216616468584940608864182185424355864168164788249730190010532787037457961925167523075/27""]",219597,0,219597/10084,219597,27.797,28.22090591059532,,True,False,RETAINED_FULL_COHORT_CERTIFICATE; discovery hash checked; no arithmetic rerun,,1,125000,10,0,artifacts/local/elliptic-curves/higher60-mw16-pari-v1/protocol.json,artifacts/generated-results/elliptic-curves/higher60_mw16_results_v1.json,higher-b3-a1-fibration-05-0005,X948,UNKNOWN,True,0,16
FIXED_GENERIC_CHART_BANK; later targeted follow-ups not pooled here,"{""arms"": [""fresh_outer_mw16_band_3""], ""band"": 3, ""combined_selection_units"": 151257955468640, ""family"": ""a1-fibration-05"", ""id"": ""higher-b3-a1-fibration-05-0282"", ""parameter"": ""-204389/74789"", ""retained_index"": 282, ""source_selection_record"": {""band"": 3, ""combined_good"": 3505, ""combined_late_good"": 6535, ""combined_late_units"": 151257955468640, ""combined_selection_units"": 131623785585810, ""cpu_ms"": 44, ""denominator"": 74789, ""direct_checks"": [[4099, 19], [32771, 140]], ""extension_good"": 2948, ""extension_selection_units"": 48068616746534, ""family"": ""a1-fibration-05"", ""good_primes"": 557, ""id"": ""higher-b3-a1-fibration-05-0282"", ""model"": [""0"", ""0"", ""0"", ""-621771487722457540495480356505823097723499223299678899903354934729392"", ""6590750553770225215324002564431310027572840192954752662456130634781166025197579990435558882258801674624""], ""numerator"": -204389, ""parameter"": ""-204389/74789"", ""raw_sha256"": ""39ff4052f6d4473d206fc95a24aa25d6c191427bf82c2ddc1024b718ba3e91c9"", ""retained_index"": 282, ""score_units"": 83555168839276, ""scores"": {""extension_good"": 2948, ""extension_selection_units"": 48068616746534, ""validation_good"": 3030, ""validation_units"": 19634169882830}, ""slice_id"": ""b3-a1-fibration-05-neg"", ""wall_seconds"": 0.13484773004893214}}",,43,43,False,no seed,higher60_mw16,,,60,0,74789,,647,330,,no seed,COMPLETE_DECLARED_POINT_ATTEMPT,0,a1-fibration-05,0,16,,787534d3eb6b7e9f1b95f7a521bf9359702e95d6a6d75533290e9bf68e9315e0,artifacts/generated-results/elliptic-curves/joint_mw16_higher_selection_v1.json,,,e394f8ef58408749f97f529978b4d3df4c530b2fb4f3e354976ab8b690fdc800,artifacts/generated-results/elliptic-curves/compact_five_mw16_atlas_v1.json,16,higher60_mw16:higher-b3-a1-fibration-05-0282,,16,,05577a1702a654ca7486ddc8bf3de3780325361fcafe757aea54eb5f84b4e30d,,False,,"[""0"", ""0"", ""0"", ""-1439285851209392454850648973393109022508100053934441897924432719281/48"", ""1907045877827032759063658149430355910756030148424407599090315577193624428587262728713992732135069929/864""]",-204389,0,-204389/74789,204389,27.407000000000007,27.6467622006312,,True,False,RETAINED_FULL_COHORT_CERTIFICATE; discovery hash checked; no arithmetic rerun,,1,125000,10,0,artifacts/local/elliptic-curves/higher60-mw16-pari-v1/protocol.json,artifacts/generated-results/elliptic-curves/higher60_mw16_results_v1.json,higher-b3-a1-fibration-05-0282,X948,UNKNOWN,True,0,16
FIXED_GENERIC_CHART_BANK; later targeted follow-ups not pooled here,"{""arms"": [""fresh_outer_mw16_band_2""], ""band"": 2, ""combined_selection_units"": 158987006471051, ""family"": ""a1-fibration-01"", ""id"": ""broad-b2-a1-fibration-01-0002"", ""parameter"": ""-50315/12077"", ""retained_index"": 2, ""source_selection_record"": {""band"": 2, ""combined_good"": 3506, ""combined_late_good"": 6536, ""combined_late_units"": 158987006471051, ""combined_selection_units"": 141489009715785, ""cpu_ms"": 46, ""denominator"": 12077, ""direct_checks"": [[4099, -56], [32771, -3]], ""extension_good"": 2947, ""extension_selection_units"": 52771327315112, ""family"": ""a1-fibration-01"", ""good_primes"": 559, ""id"": ""broad-b2-a1-fibration-01-0002"", ""model"": [""0"", ""0"", ""0"", ""-29522245982943110164454324625500618412453710273373777588675603312"", ""1945954092785164376919297049362508535287184252266974180212260354017743791805941159702450344191616""], ""numerator"": -50315, ""parameter"": ""-50315/12077"", ""raw_sha256"": ""37f7dcdb0d1edd2704d6ef6f5d262e49ad67c682a77b19ca7b9f48514581abec"", ""retained_index"": 2, ""score_units"": 88717682400673, ""scores"": {""extension_good"": 2947, ""extension_selection_units"": 52771327315112, ""validation_good"": 3030, ""validation_units"": 17497996755266}, ""slice_id"": ""broad-b2-a1-fibration-01-neg-07"", ""wall_seconds"": 0.15099290409125388}}",,43,43,False,no seed,broad60_mw16,,,60,0,12077,,611,310,,no seed,COMPLETE_DECLARED_POINT_ATTEMPT,0,a1-fibration-01,0,16,,bddc27814638415751fa16d8dd23da63d02ce2fc356197853b218d1d5fbbaad3,artifacts/generated-results/elliptic-curves/broad_mw16_higher_selection_v1.json,,,f7c3d907674b68e7917ccc5d57a4176ce56e5c6c1e643dbbb3f786bf9cbd7171,artifacts/generated-results/elliptic-curves/compact_five_mw16_atlas_v1.json,16,broad60_mw16:broad-b2-a1-fibration-01-0002,,16,,5ab8014f5c1a687f37472b2df3d2a863822b91cdd054fdbae5755aa7a0b10879,,False,,"[""0"", ""0"", ""0"", ""-68338532367923866121422047744214394473272477484661522196008341/3"", ""1126130840732155310717185792455155402365268664506350798733946964130638768406215948901880986222/27""]",-50315,0,-50315/12077,50315,25.429000000000002,25.667956303805113,,True,False,RETAINED_FULL_COHORT_CERTIFICATE; discovery hash checked; no arithmetic rerun,,1,125000,10,0,artifacts/local/elliptic-curves/broad60-mw16-pari-v1/protocol.json,artifacts/generated-results/elliptic-curves/broad60_mw16_results_v1.json,broad-b2-a1-fibration-01-0002,X948,UNKNOWN,True,0,16
