id,ainvs,rank_lower_bound,conductor,conductor_status,log_conductor,naive_height,faltings_height,discriminant,log_abs_discriminant,bad_primes,conductor_upper_bound
new-20260906-108,"[""0"", ""1"", ""0"", ""-74143891441512324577882627780386744650502869852945"", ""241407264691596120466743973075863185569199484230971002902508471358479473043""]",25,7762159128561887139975379907524820889593785195498020491664289957176499220880641011631072043150270930482082477584979376225054680,EXACT,292.17498225096057,356.10387947614066,27.56560901315572,910050737570705440668859583383340600662863887322041624450022531219178349108757630675294719938619697914078469076657614852192559803474951091914900000000,345.29350902365354,"[""2"", ""3"", ""5"", ""7"", ""11"", ""13"", ""37"", ""47"", ""89"", ""14009"", ""41383009"", ""91023787"", ""36052215233322513761"", ""127027983416805667075971180948679"", ""246810783018530066691273884662781196999855509""]",7762159128561887139975379907524820889593785195498020491664289957176499220880641011631072043150270930482082477584979376225054680
new-20260906-78,"[""1"", ""0"", ""0"", ""-1108875710517669591357665536661062259615031220551105"", ""13910170292293850295340865333254318594406869768663260418494287713232189693577""]",25,10443380614747742738186752874034326874009920276655174144859889573988500753211197000125349928813157450463233424108892140053970730,EXACT,292.47169006096107,364.2191621466542,28.250557445922052,3673781954595867033282314273588882897103578849148857595722434623745152578810191498816521295376822435600439322061389470787789360717143835459032729984000000,353.59674086488883,"[""2"", ""3"", ""5"", ""7"", ""11"", ""13"", ""41"", ""101"", ""149"", ""1039"", ""4111"", ""75553"", ""373613"", ""34916627830537"", ""19126135320428290252658168559081311665805229751952069914859662481903018584587572289281""]",10443380614747742738186752874034326874009920276655174144859889573988500753211197000125349928813157450463233424108892140053970730
new-20260906-117,"[""0"", ""1"", ""0"", ""-200739008383426634512599159771981622082738439828105"", ""1072652325919241944082042823444884132949087187170122597228666840701922307975""]",25,8078214405889348818984907344844401924544894094879221256245341454772897305242023985859744088595059045640286952903551981547628289920,EXACT,299.122647854973,359.09187321956983,27.820766182000614,20644720423557613565096557426637671968183837956593581700962898231670648679538767011810136212084211364092334172561063145147621063763384820328119424000000,348.4152235662635,"[""2"", ""3"", ""5"", ""11"", ""13"", ""23"", ""29"", ""4010140514358875085554462986662859926394525884943346258492923285046177495943910586952502813574071120451518793658415538311""]",8078214405889348818984907344844401924544894094879221256245341454772897305242023985859744088595059045640286952903551981547628289920
r17-panel-08f72-high-05,"[""0"", ""0"", ""0"", ""-65204230446510213774691100896796623631561652537977129712"", ""208630175795029581402475351179330715561671604190308993285694895080930146558311955584""]",25,2742069194458596799345884302075797623870005994708395758494099526513144236226179310020403475675064111434724597938417609049823867956840,EXACT,304.94994509106806,,,,,"[""2"", ""3"", ""5"", ""7"", ""11"", ""13"", ""31"", ""89"", ""521"", ""24218184628169657"", ""4508090580101324375611402969"", ""145458613323146348632656183499016947870607777022593074227373129892365534198661""]",2742069194458596799345884302075797623870005994708395758494099526513144236226179310020403475675064111434724597938417609049823867956840
new-20260906-65,"[""1"", ""0"", ""0"", ""-3350508572775745993081281079970870704507534070"", ""77321628884879669231807148984895571311524622042501776088886191860900""]",25,,UNKNOWN,,326.16032525465613,25.10124886545096,-175570016452523335953395982226856656106216984909283815054374258763454630731782713032596792309490103754238180392548151772489916919680000000,316.01702547168645,,8377943180008047204939038715382140352709300205382485180618272697998667290770294618121242595372045875388377230
new-20260906-80,"[""1"", ""-1"", ""1"", ""-57955829576977163301484931302292453430428667917"", ""5375993007810160017670120289029701066901139050729889920164091845157941""]",25,,UNKNOWN,,334.6437749759653,25.662863400004245,-26701379322452901580359119163928677666021828168964314568203638908810299676191612695283582132766027371436440919036983377805198250713600000000,321.04145805726716,,7162010813255821501602631852866939986213447543011506444284148483410478262555662511184887266841764703479279189690
new-20260906-51,"[""0"", ""1"", ""0"", ""-19138638928538496484089467959028950183835007660"", ""978019378971966789686614500276932598611182940797722680418316632317808""]",25,,UNKNOWN,,331.3177184033238,25.538850435793304,35438166025137973484494091238383603301294305154962238525479336200081488123863926901096662221796822817574849867472985070871207598957671200000,321.3245322088498,,10888258211944320523787854332686164845651112850456793733944943813451264650782204984458516202792215545858765991667960
r17-103b2-lowheight-001,"[""0"", ""0"", ""0"", ""-1371229190246806678655541498552560843479616209263552"", ""20545417363153997370708521274667548844216559812106820334711428253064172729600""]",25,,UNKNOWN,,,,,,,146049195248889816422143400905991463073670653659983352338958237161079551958427067456442593642138696365331914449249048
new-20260905-39,"[""1"", ""0"", ""0"", ""-13844887351927954225100506506961309214070865792855"", ""14791922357121485590168415542479846054479093303925365638206397033038130025""]",25,,UNKNOWN,,351.06960448451935,27.276198935500357,75321217328991387455416720610381616252782530148621672469401738133218981241252835449631199599653244421000122513329518053999986269168577809464320000000,342.801770535878,,12529707751239357007758439345529226191460875228529899550899829269976742298751653100450049122131494162201385805797305182810
new-20260906-115,"[""1"", ""-1"", ""1"", ""-46167900075142321716335766058945893531243636701447"", ""120519781492590044718863005917872755100400809033991802732854069569426779135""]",25,,UNKNOWN,,354.6827106829607,27.353097150524395,23158720374121059667710802237278418822620724839839587616465431936485704138919291203581862477369187467871240677270379699002111403965989975480487903232,341.6223800697539,,76189430668354379057362796943979884795760351974652386374355043432277523118948388222345600649970262288151476216387637669462
r17-panel-08f72-high-04,"[""0"", ""0"", ""0"", ""-3258688123017584159983138075015048133303884952083467"", ""73338296396418207700811178223207821076397700135675883053235200064867814291526""]",25,,UNKNOWN,,,,,,,519954734677850965830325782080951902928033482946373872680936215743211805274569580924460091574178207646182551798894489167710
new-20260906-112,"[""1"", ""0"", ""1"", ""-9445216260008774945348317201452841921340528008"", ""360556941577223025418114175385959240768850272357766407829740417591402""]",25,,UNKNOWN,,329.23967760466707,25.332635443402367,-2232393982193056023093973391412812305244025346908224198703250002485939086515729317509238251582725111111746944303748492002385580444898941348,318.55981737743986,,2189243619425548332458143102520947697089222955174408607991319039073041337728206531276786286155415663339784009967377049113236166
r17-panel-07ca9-high-05,"[""0"", ""0"", ""0"", ""-59281112718183842591259707019747270245757857397044509692"", ""174733503470494881365023146680887110159660435732590597329365320580890157626005735476""]",25,,UNKNOWN,,,,,,,227673921672983624677856355147589923101025562337367988588633387855885213348986955617116921532823613853473513379978869959436680430520
r17-103b2-fresh-001,"[""0"", ""0"", ""0"", ""-51688348119047436741957485028182667824500734883982356800"", ""141905682416785563291129152099829958338294100727995440046910821700084269051453209600""]",25,,UNKNOWN,,,,,,,14385459717556088415808800310751326463632925944815517306816895696987227406229449391603687188361482376820335279907978135629549805641600
foundry-074d9-56b395dd3758,"[""0"", ""0"", ""0"", ""-18916205462160824165540285858700596897012361131248086987"", ""30907168448887199137047229381874969032744073929432003109253692958552305949019398534""]",25,,UNKNOWN,,,,,,,
foundry-08f72-ffd2dd39c149,"[""0"", ""0"", ""0"", ""-76115875322468906623521918077441969198716808036208422427"", ""272005393386681592615822330531082095518045764813197011074026624159268995848242760246""]",25,,UNKNOWN,,,,,,,
foundry-103b2-61b22394d44e,"[""0"", ""0"", ""0"", ""-1376829665821103999401268611436750316793142014204052400"", ""960533579753462715408566483754761046949974347654863617907244747837808599387760000""]",25,,UNKNOWN,,,,,,,
foundry-103b2-c14cbd686e01,"[""0"", ""0"", ""0"", ""-5091171995266869277442809230724922701377499491951792"", ""88635547250856394663980206563937620510292677936819320051048906782514245026176""]",25,,UNKNOWN,,,,,,,
foundry-11952-9738e1ac00ed,"[""0"", ""0"", ""0"", ""-526232707971753695026081839842950510188026692558368432"", ""147114827521659744319380193528855418829138722339679886745743352408337180799580544""]",25,,UNKNOWN,,,,,,,
foundry-11952-a31493274bef,"[""0"", ""0"", ""0"", ""-4290605913723632346706976378718008259239813899908915252"", ""3452135231809295888877453461211626336733099012856417521816452400308029683234147396""]",25,,UNKNOWN,,,,,,,
r17-panel-08234-high-02,"[""0"", ""0"", ""0"", ""-12988690137264083320493083420655251602789672342192"", ""16480804689062425093764874937353678547426657856609276565494212395537262976""]",24,408151225931333636120101726342826073778668448086028074168154441438757841614211839980345370430,EXACT,213.24429612698634,,,,,"[""2"", ""3"", ""5"", ""11"", ""13"", ""17"", ""19"", ""23"", ""37"", ""347"", ""5325577263031"", ""1282497921465413"", ""3947091299768911220094720296669177876224660861450987""]",408151225931333636120101726342826073778668448086028074168154441438757841614211839980345370430
new-20260906-129,"[""1"", ""0"", ""0"", ""-11174268313952753236952404325896542308685"", ""436730284268735149637738425179785033763032495638909718766225""]",24,65299116602761260811134096289647491770735079407434392438493418693062366940950611956611306283770,EXACT,218.31939215634864,288.25689990231064,21.94937235757874,6900277056464729333427455882729700185091561143614701581305292003512355227112166714075580977236376319001554355347968000000,278.24177272319344,"[""2"", ""3"", ""5"", ""7"", ""11"", ""13"", ""31"", ""43"", ""83"", ""89153"", ""130699"", ""3069090953"", ""549573453494686110386155970094380974316178381865133798393490782791""]",65299116602761260811134096289647491770735079407434392438493418693062366940950611956611306283770
new-20260906-127,"[""1"", ""0"", ""0"", ""-34285486129849330093581255423789553017995"", ""3637700124749611954490028932508343838986503838871112057911025""]",24,117458315676847146070466048767855301733527973980432005319797727844125685261993532166985363065790,EXACT,218.90649715889114,292.41605999308865,22.396798648275986,-3137242715521658578909805506220572347840165606434016382583399279967356020049542586469352827327024100115759361661175808000000,284.3613107363421,"[""2"", ""3"", ""5"", ""13"", ""29"", ""31"", ""41"", ""53"", ""79"", ""83"", ""163"", ""5557"", ""4440698758310599"", ""60842634817302345218896409"", ""96074300848906709818921598124666079""]",117458315676847146070466048767855301733527973980432005319797727844125685261993532166985363065790
new-20260906-56,"[""1"", ""0"", ""0"", ""-25740046027401598738973523160981011037915"", ""1712562080002160735305522707377297880727337049586050155750225""]",24,4444079003518801258871683523858834805526338513172927896889970680846062885044286815911591588203630,EXACT,222.53974157661725,290.90933778008025,22.198800155134357,-175539085783486446414661843142613155081149805959114701631985786801732974088750823620465391099745600164028521962586240000000,281.478072888412,"[""2"", ""3"", ""5"", ""7"", ""11"", ""13"", ""19"", ""23"", ""29"", ""13763"", ""32531"", ""1039332672577"", ""24651258414331"", ""3589254004928040989"", ""164037680231500171842960117449047""]",4444079003518801258871683523858834805526338513172927896889970680846062885044286815911591588203630
new-20260906-94,"[""1"", ""0"", ""0"", ""-773980278765367025095019023180514762618064705"", ""7970291455609741944594837876407007566284266689069482691987731651977""]",24,375336652934642933956848662653419719899142734855918635478081787403659570596908297220865678911563630,EXACT,226.97599229182927,321.6939639308749,24.73444245338955,2230524582930297262123268413747789240063761820981110896245386100307310638632217883151776361342439428851670911693947834574296813568000000,311.651224350986,"[""2"", ""3"", ""5"", ""7"", ""11"", ""13"", ""17"", ""19"", ""53"", ""109"", ""6470419"", ""17163011"", ""3548019088745420415203117365442695058606331014245618564346888141199414067""]",375336652934642933956848662653419719899142734855918635478081787403659570596908297220865678911563630
new-20260905-10,"[""1"", ""0"", ""0"", ""-9941757705488943928466323874475426901458080"", ""12011979816231939408913238860529441116586016252018764063900132352""]",24,1294315592414764486763751156134672818818927422175086902401570302267072629283586048777730888197907230,EXACT,228.2139062617908,308.6295562596947,23.55001494018981,555979524016740418659053699247005222236039499812302019995787815004471598368407787950788986120813226268054613574612043522048000000,296.44645318351417,"[""2"", ""3"", ""5"", ""11"", ""13"", ""17"", ""41"", ""79"", ""89"", ""5591"", ""2067222496798906512820270913"", ""5326676230312316067473344862517094787239351493309932811927""]",1294315592414764486763751156134672818818927422175086902401570302267072629283586048777730888197907230
new-20260906-123,"[""1"", ""0"", ""0"", ""-2198240392712309797378176036591649341614557690"", ""39077091419249008526581457230885170523350408301348516120152221104100""]",24,11841840619535533507372500282960808713703685638791321805976697872790383845619113289160836270192607090,EXACT,230.42756328151512,324.82556224344586,24.95170597785843,20165899756851904863842538832840660593510267336274507613222328322630640522169335710050755812271174601264415108587425784584572907520000000,313.85298060125587,"[""2"", ""3"", ""5"", ""7"", ""13"", ""17"", ""29"", ""37"", ""41"", ""43"", ""47"", ""79"", ""97"", ""127"", ""1249"", ""274960416211532726098460954053797979"", ""8586626838434258308969327337491111494500123""]",11841840619535533507372500282960808713703685638791321805976697872790383845619113289160836270192607090
new-20260906-140,"[""1"", ""0"", ""0"", ""-2619197841993091965633838466162047849412630"", ""1623110746015434441599576563990392626929393210305286717258980900""]",24,15614067123731867189865115128251933011762550109609250048044920165085626420561656887656729194424529390,EXACT,230.70409645304468,304.6279290611216,23.222909658572103,11866670299770871178206039162823709723029436886219749503366900580120877263444170198130467047228819432020368850661611624576000000,292.59945537260006,"[""2"", ""3"", ""5"", ""11"", ""13"", ""17"", ""19"", ""109"", ""149"", ""203124296071151579430681537843055237"", ""3415714693025716295372179246855559685512051696145083401""]",15614067123731867189865115128251933011762550109609250048044920165085626420561656887656729194424529390
new-20260906-126,"[""0"", ""1"", ""0"", ""-199505601816558033379764832083239844708"", ""1041465416395787058059003439047220848161090828300816142688""]",24,20693715014275780483621462109302069309733816169671592315938293411327709090690215095546232146462294600,EXACT,230.98575423808046,276.18032002173067,20.943453377915066,39643508059370738649209557765227373591561897736741882698843911594825265960382783358067324344855981141637768920480000,266.1746278048332,"[""2"", ""3"", ""5"", ""7"", ""13"", ""31"", ""61"", ""101"", ""246844014565053210007663"", ""1148450490389542310833352655390021440236193146601000119463575250071""]",20693715014275780483621462109302069309733816169671592315938293411327709090690215095546232146462294600
new-20260906-85,"[""1"", ""0"", ""0"", ""-27291419722539605513664031291284338237305345"", ""54281574759682764234887741756394385736700714389179997892373750025""]",24,57268591598010852380441800625631492228560800857055888475699808066723867540844877835637088499666260610,EXACT,232.00367654019698,311.65904182070926,23.84029517777963,28059870389542570980281781680307401851877555292309855462852036922402327955202649403602387110504751247077863471097009442202624000000,300.36781745184857,"[""2"", ""3"", ""5"", ""13"", ""17"", ""53"", ""59"", ""67"", ""73"", ""109"", ""271"", ""277412894672205493"", ""27474485120096360971"", ""39858700253722644776681"", ""62936458670988510820211123""]",57268591598010852380441800625631492228560800857055888475699808066723867540844877835637088499666260610
new-20260905-07,"[""1"", ""0"", ""0"", ""-3947112552094136222112034493055867340604925"", ""5233883187796270421586659714449831088367400415204519920836310257""]",24,103663436297710271947242106735221716612944271105839452572028351803441970572506504007967220740354110370,EXACT,232.5970736683208,306.95917422665525,23.619133978089167,-7898337900983477516866739372987475509640999882905414114804511508673158113139487962919534141149498853434975889468621377996800000000,299.1001293412887,"[""2"", ""3"", ""5"", ""7"", ""13"", ""23"", ""31"", ""47"", ""1733"", ""580682618214723653"", ""23957435036836270448809915436480136232545974585362477117827028915938893""]",103663436297710271947242106735221716612944271105839452572028351803441970572506504007967220740354110370
new-20260905-06,"[""1"", ""0"", ""0"", ""-426742967254823772955908994986722432802335"", ""99032113848645711814150657149383749075313860132934267083179225""]",24,713089582746292862450568510950912717422846580529722729100932017048263620111864185240924306810251751230,EXACT,234.52553126093292,299.1846045583099,22.89283979076858,736915003083457332278245666083846692719913500911589555411814950061882690685309065072588356875279831184312625586686739456000000,289.8204389955612,"[""2"", ""3"", ""5"", ""7"", ""13"", ""29"", ""37"", ""25268459101"", ""18103566488105621"", ""7755422124289776759299"", ""68617261499704718236971768407992385338836935953""]",713089582746292862450568510950912717422846580529722729100932017048263620111864185240924306810251751230
new-20260905-04,"[""1"", ""0"", ""0"", ""-40694581582846473091405175008090997885994970"", ""99419607730772695519220588883987521685702116560318340802806317412""]",24,1122939383198418538223464318064961812398878257126997858878451726148423885572699669417764775813191149770,EXACT,234.97962918213062,312.8576096088033,23.90738971949634,43102445700024532160026344041951114501392322621722736020037311783877558344487713318709122628794269215115341754219938779103232000000,300.7970567365118,"[""2"", ""3"", ""5"", ""11"", ""13"", ""41"", ""67"", ""89"", ""149"", ""84017"", ""621834496474427"", ""201517194471670309929248552309"", ""682511537714540451854472540034443227698669""]",1122939383198418538223464318064961812398878257126997858878451726148423885572699669417764775813191149770
new-20260905-33,"[""1"", ""0"", ""0"", ""-1307563683235879062441687069756838404229594330"", ""16719966175686694017022030532783696425005907853924694684380910314852""]",24,1358164881730827310630677155797406823077072489561020530531950405995471194965513535304257814040640940360590,EXACT,242.0775692012595,323.2670874525556,24.902364245132834,22307830900556774871485533623397147552862656915901751169948500369165222498005535211651844186105789674779313305776506193384221605888000000,313.95392533247946,"[""2"", ""3"", ""5"", ""11"", ""13"", ""17"", ""41"", ""103"", ""499"", ""22202761072251433"", ""398031708362339489863970403224324490358833193996171629083126727105882944642843""]",1358164881730827310630677155797406823077072489561020530531950405995471194965513535304257814040640940360590
r17-panel-11952-high-04,"[""0"", ""0"", ""0"", ""-80791487553514518218419756313733906323170517003992752"", ""8834573164643673527661046695107718550061836949449658862244040164668288009664896""]",24,1551043445880741624472438349955961793225347424418796915680421901500613765055197330024874953975790972160290,EXACT,242.2103626597054,,,,,"[""2"", ""3"", ""5"", ""11"", ""13"", ""17"", ""41"", ""61"", ""281"", ""12796559"", ""63312781425886060529"", ""37351938096409026206079302662622030568058127851016761139494361693483""]",1551043445880741624472438349955961793225347424418796915680421901500613765055197330024874953975790972160290
new-20260905-05,"[""0"", ""0"", ""0"", ""-1325752240777218002145920208483633420289887"", ""582082004562542708354066813556759282533765959310932974042795234""]",24,30691106992236131874228323447370480014191640228179944241934916018167709582223397455155790359271028563553880,EXACT,245.19540770248418,302.5852648316622,23.077468461485488,2760702569428589817743314339962732676813363121521723975626564542415638520251494269478162331580342655606168303307743282500000000,291.1412069187262,"[""2"", ""3"", ""5"", ""29"", ""31"", ""71"", ""331"", ""73444037701442661691"", ""97775991489911791985062145679012181"", ""561920976708570929513023178674251904123927""]",30691106992236131874228323447370480014191640228179944241934916018167709582223397455155790359271028563553880
new-20260905-09,"[""1"", ""-1"", ""1"", ""-350036229804386828892342346598700537575050142"", ""2469610128136635258654043092258905894171155376393705452645892337709""]",24,828903385689159428096139949460629187010121216778156014065919949296862683877017030467777245033940845043956310,EXACT,248.49153836952078,319.31343473853275,24.50616470776084,110095365290995383864520351388166218111318745956058223641673263738943222494919177931831694912009008457898848426083301084806338560000000,308.64257922260697,"[""2"", ""3"", ""5"", ""7"", ""13"", ""17"", ""97"", ""17167"", ""13846073"", ""3270959777"", ""31870928137908315238379"", ""103788477303742468097173"", ""23864881205289932342702780881456229""]",828903385689159428096139949460629187010121216778156014065919949296862683877017030467777245033940845043956310
new-20260906-133,"[""1"", ""1"", ""1"", ""-8866059595848744187085158313934831927151275"", ""10448976726496516230839964453944074390902018688936378609301782041""]",24,863680643352074787616765751336252726005040759681822301928773528990527839814654921628367796070817228054368318,EXACT,248.53263783910052,308.3418753602715,23.60570967172599,-2562436096120614083738082307546657522883388790026135396249796003468092077511280984545979839863017048244755460976362273917563076608,297.9744354022862,"[""2"", ""3"", ""7"", ""11"", ""13"", ""17"", ""19"", ""59"", ""132329"", ""53357437499916247"", ""8585955873398015688313"", ""124472862602329991908026451128882265583206904933145374891""]",863680643352074787616765751336252726005040759681822301928773528990527839814654921628367796070817228054368318
new-20260906-125,"[""0"", ""1"", ""0"", ""-131509226290072142673931120981457041444106180"", ""580826907007944060972417443549210525613984462912485581243709841600""]",24,1255885457608632907236901637532693779224786753427138461305881381851714768249296691541268238449791316606120120,EXACT,248.90703091107284,316.3777728347189,24.12039577857085,-177264565051398920143454467861807614617096432179630357423223561377137601463751952620410507630398566980109039154917290357117340000000,302.2111203306315,"[""2"", ""3"", ""5"", ""11"", ""13"", ""17"", ""19"", ""47"", ""61"", ""1873"", ""10218628993451381291"", ""2995575426995265603603993615924565031"", ""125313880698562475578901620755964194929""]",1255885457608632907236901637532693779224786753427138461305881381851714768249296691541268238449791316606120120
foundry-08f72-3bf3a74b3ae7,"[""0"", ""0"", ""0"", ""-11782042789798093378105641664490042474371780084827"", ""15992421069866494783518236633358672279075331892214701718569443830297293046""]",24,3219816096735421886636522500209359562558866464438668279190909676792986575751022788069317707120265794820021090,EXACT,249.84851428846716,,,,,"[""2"", ""3"", ""5"", ""7"", ""11"", ""13"", ""17"", ""19"", ""41"", ""101"", ""1337729"", ""1236970211401"", ""2530897919177"", ""10261223978058136379"", ""1865377795953593077351572280580615304596096141603""]",3219816096735421886636522500209359562558866464438668279190909676792986575751022788069317707120265794820021090
new-20260906-83,"[""1"", ""1"", ""1"", ""-2661829654680670315576235681655024814579450265"", ""66308254642014348981714163361382410554995901815313320708246637951655""]",24,5227449346206624624857767824357549209702011669180857875530384260225609653022965800837305798812186126756959590,EXACT,250.33311350576102,325.8530066005146,25.16127119796561,-692373493954305144655878767428146587709676047133259801353643642134513509829769093524189030813341862866275743522280373581029479161856000000,317.3891130953592,"[""2"", ""3"", ""5"", ""7"", ""11"", ""13"", ""19"", ""31"", ""41"", ""499"", ""35824249"", ""131963312969"", ""9104795786132119"", ""335609533883375301325825746829162511071851187104942484530697277""]",5227449346206624624857767824357549209702011669180857875530384260225609653022965800837305798812186126756959590
r17-panel-11952-low-03,"[""0"", ""0"", ""0"", ""-23426430834002769179905044343178161580887342512"", ""1364432801359848395340786959855927993333713496350314265171630675910016""]",24,5908633030891004981382616111086454088028720934067289064339566964264665621645192943685437818360434268005637090,EXACT,250.45560455037193,,,,,"[""2"", ""3"", ""5"", ""11"", ""13"", ""31"", ""14787187619"", ""108045013878755980391"", ""4361329569457853781697"", ""6376154225769330828535780958540930386956570942194707""]",5908633030891004981382616111086454088028720934067289064339566964264665621645192943685437818360434268005637090
new-20260906-136,"[""1"", ""0"", ""0"", ""-4043691855637403983146909809733678260789625800"", ""98134444950998899393872030946170655592063994290079008276648883240000""]",24,6215233588461211718615313370063043620855927852655546066573772203084664059647868556023101428072875375415127170,EXACT,250.50619335224104,326.6540648879441,25.079174749999854,71373282365546552545556447532886564748009140332749771304739465210527540859046283095131458992206931307957057948124474134189206250086400000,315.11691115695174,"[""2"", ""3"", ""5"", ""11"", ""13"", ""17"", ""19"", ""23"", ""59"", ""83"", ""97"", ""419"", ""279143"", ""149640328656111803207"", ""1861396703207136307846661285857"", ""741294344704231766449148527317166063""]",6215233588461211718615313370063043620855927852655546066573772203084664059647868556023101428072875375415127170
r17-panel-11952-low-02,"[""0"", ""0"", ""0"", ""-34769917423647677335600209315886196768904538800"", ""2474247817097084039100451872495005269097791375792606754375287874390400""]",24,10709588130029128503091670912942798481576770888430910824795115042215782489276784360495453339319026036587728350,EXACT,251.05032947049722,,,,,"[""2"", ""3"", ""5"", ""11"", ""13"", ""19"", ""41"", ""53"", ""27013177"", ""185233661"", ""3284761591345527158207"", ""341713654016000042439820177"", ""2153130655701827972955678374425561663""]",10709588130029128503091670912942798481576770888430910824795115042215782489276784360495453339319026036587728350
r17-07ca9-lowheight-001,"[""0"", ""0"", ""0"", ""-9211550332614992830236744360480424665515914796400"", ""10853943817273800323244226230914102363327378087643057973803227710413840000""]",24,14189781610604650455304436845458253091540405678594779795115864833072817854576821124631755490037180274691056200,EXACT,251.33171214403728,,,,,"[""2"", ""3"", ""5"", ""7"", ""11"", ""13"", ""19"", ""29"", ""31"", ""37"", ""79"", ""3359"", ""206016077"", ""5010148807878199728677526882303584663357"", ""4706396751865663528599571000240876529216851""]",14189781610604650455304436845458253091540405678594779795115864833072817854576821124631755490037180274691056200
r17-panel-074d9-low-05,"[""0"", ""0"", ""0"", ""-759039033589448913149011999384541919354710683947"", ""254253810369086393010154218170412113954542802660735033878134711595490214""]",24,24603312393890708167866887886851865174008941102769020876240649310221763649485519530122876497174099160142438730,EXACT,251.88207112738888,,,,,"[""2"", ""3"", ""5"", ""7"", ""13"", ""149"", ""281"", ""3719"", ""10337"", ""242449"", ""84593035014491689843073519189075781516719994664395809001049748112313354110003717021059""]",24603312393890708167866887886851865174008941102769020876240649310221763649485519530122876497174099160142438730
foundry-103b2-68de3bc5e897,"[""0"", ""0"", ""0"", ""-7919065670658381746863895335040779067729707346352"", ""8540684206793410378894363227756782146980228252611152248672506871294324096""]",24,39016532282425490454129659779679398019409993653674749853935705173272740076026504684687473295761658304205918190,EXACT,252.34317550434196,,,,,"[""2"", ""3"", ""5"", ""7"", ""11"", ""13"", ""23"", ""31"", ""71"", ""127"", ""197"", ""1979"", ""9277"", ""186883"", ""292264944890335343444481338998328430155142195491025995025710328622527669641938607""]",39016532282425490454129659779679398019409993653674749853935705173272740076026504684687473295761658304205918190
new-20260906-95,"[""1"", ""0"", ""0"", ""-36517862793368872484082962649738661134078560"", ""118397170984564513918603607802730149748820762152017575893341507072""]",24,55826682135223960564920281492490425452268213639797514737484260615485955997089593854691664849550859214385582430,EXACT,252.7014419729216,313.1969569117639,24.121949785760314,-2939021125853492814159953745199081891145512618482673722739355098563559297180368932795199920736139782902167390967699573853434472000000,305.0193088507344,"[""2"", ""3"", ""5"", ""11"", ""13"", ""17"", ""19"", ""67"", ""71"", ""149"", ""491"", ""21772033"", ""270659992533934063"", ""1785933800538417256052373261870419216861464182609448279237434125314907""]",55826682135223960564920281492490425452268213639797514737484260615485955997089593854691664849550859214385582430
r17-panel-07ca9-low-03,"[""0"", ""0"", ""0"", ""-222165005939081777580471791885168846223209623872"", ""38605019384661980569724917736508978573530154079452224138814142791108864""]",24,66849239630392318470177400351462724891349027994740726058932921898474025513087567744830484037534288001433455560,EXACT,252.88162997257533,,,,,"[""2"", ""3"", ""5"", ""7"", ""13"", ""29"", ""53"", ""83"", ""101"", ""10969499"", ""1592044109"", ""9573671238046744819"", ""2908764051652925876922007"", ""139564051005672746088186558581278406423""]",66849239630392318470177400351462724891349027994740726058932921898474025513087567744830484037534288001433455560
new-20260906-57,"[""1"", ""1"", ""1"", ""-6436606488599996042881337939158540157676299313"", ""188053436708313537547109273575528563671195079151880541141234906983631""]",24,67343194320828974305830155604488826128572269909834530129989508412148696610508103505870133324731654952111017850,EXACT,252.88899189167657,328.0485949623273,25.280506205467407,1789461849925644940063973615742556993401015852362093795090478985232648370067781264499902945320430320359522675173623347341067750085754880000,318.3386577653293,"[""2"", ""3"", ""5"", ""7"", ""13"", ""17"", ""19"", ""23"", ""37"", ""61"", ""71"", ""352271"", ""44137319"", ""1239308232433891"", ""7303386131481503391349747753"", ""2265223215207577654488836918668752600193""]",67343194320828974305830155604488826128572269909834530129989508412148696610508103505870133324731654952111017850
new-20260906-143,"[""0"", ""1"", ""0"", ""-2980460120883677119145690982772771691361120"", ""1959486208306662910137545418265111362244547527181483630158220100""]",24,184369131196281948208006486915344960852881722810624485779692088089835194474351339827104879034115797487952275920,EXACT,253.89612993914457,305.01555782471195,23.28570626452129,35753293543030577164908929546427631986432086457127460341246187854852827976742577316806880130334526580208785221314483041424000000,293.7023641092241,"[""2"", ""3"", ""5"", ""13"", ""19"", ""43"", ""359"", ""7433"", ""38447"", ""601067"", ""1153810590467"", ""4026922592988747989"", ""252440965370039314071204659084347277800244228201364519107""]",184369131196281948208006486915344960852881722810624485779692088089835194474351339827104879034115797487952275920
new-20260906-137,"[""1"", ""0"", ""0"", ""-167744924802303863424442997730983386792954121680"", ""25756310241953885885789807130247854209719372589610955523928604511979776""]",24,204394986971445905928941948672907610311817310521753823067305591016111615764600712872412685671780883133891763438,EXACT,253.99924437580572,337.829924149507,26.06073963683094,15500883619698186850120946128758799688561555159398278319807304734334614946364080215730209949650262954404344961478164429657665255898720007749632,327.40539514218324,"[""2"", ""3"", ""7"", ""13"", ""19"", ""23"", ""29"", ""37"", ""41"", ""47"", ""27043"", ""35111"", ""3280688647277709124113248304740609253377789283300377961340110743399144428377909574891621""]",204394986971445905928941948672907610311817310521753823067305591016111615764600712872412685671780883133891763438
