atlas	direction	subgroup_rank	height	coordinate	cheap_representatives	contained	base_orbit	parity	extension_bits	quartic_bits	old_policy_parity_selected	old_policy_exact_centre_selected
historical_introduction	recovered-local-01	17	1	-1/0	28	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 115350, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	94938	0	132	False	False
historical_introduction	recovered-local-02	17	1	-1/0	31	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 89501, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	101481	0	128	False	False
historical_introduction	recovered-local-03	17	64462	-64462/793	1	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 52488, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	6446	0	127	False	False
historical_introduction	recovered-local-04	17	43	43/1	11	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 109599, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	115603	0	125	False	False
historical_introduction	recovered-strict-01	17	81189121876568173	-81189121876568173/41653947060542250	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 109500, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	107148	0	119	False	False
historical_introduction	recovered-strict-02	17	45203682871059380282525803742405520707145370143567420740	-45203682871059380282525803742405520707145370143567420740/3831448031768715025122965295814676952286063618453059581	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 58378, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	26629	0	122	False	False
historical_introduction	recovered-strict-03	17	305171593288555026221579928122365053097245180184444177971211031552705258304161724419825055238927071473839996842500058176453648930198324246769242	-305171593288555026221579928122365053097245180184444177971211031552705258304161724419825055238927071473839996842500058176453648930198324246769242/105529556244690746527680868039343976026067818582528962049674905283828880072495324380583071696054993686406258760756771800847167398574768188813957	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 127318, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	75356	0	120	False	False
historical_introduction	residual-strict-01	17	90612310970021831174995189668085682287114184452307527053232525011852392996578851361057638142945474039346908000156391242578751959839986089766688431055008933976008618150189637381	68690154864592402880590878712752720638779022308255926832382250085770648611543968070577536907808400077743248894049621756504327274773549823732507003487091535597625984580854414923/90612310970021831174995189668085682287114184452307527053232525011852392996578851361057638142945474039346908000156391242578751959839986089766688431055008933976008618150189637381	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 106210, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	103240	0	120	False	False
historical_introduction	residual-strict-02	17	1603638858709057800205523905461692625278681085250163659671209683523	1143002489165052403572003057558526596093457645851185355155706244492/1603638858709057800205523905461692625278681085250163659671209683523	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 58145, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	28399	0	120	False	False
historical_introduction	residual-strict-03	17	26916226603359483875971204768033400058973124824331353188402605562756422091978141393307959656150773686264460734516889383756933445808712837480668007887479	26916226603359483875971204768033400058973124824331353188402605562756422091978141393307959656150773686264460734516889383756933445808712837480668007887479/3098113830078978967320692318137653354296209973237642062891201566606084723216258027924757981926297913648328775422545808916154403664004174101848780917267	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 17845, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	42625	0	125	False	False
historical_introduction	residual-strict-04	17	554810379829274029159629846435599122266615684961152609231703975170088023700556658971872835573564723967989029012881729434973911118489126309985605013	-554810379829274029159629846435599122266615684961152609231703975170088023700556658971872835573564723967989029012881729434973911118489126309985605013/450716604856616793079523275932021590937405054864798113034731168002645265129097229494869660833573804384640399197616232354311104570770927550759733629	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 64677, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	11144	0	121	False	False
historical_introduction	residual-strict-05	17	670277852515706408641652280269402754775934067011253784312347856661750191024481361181032511751463404482757382643289403604510239159522960066917832157489145418776454437	-670277852515706408641652280269402754775934067011253784312347856661750191024481361181032511751463404482757382643289403604510239159522960066917832157489145418776454437/56371721489148618165463408139063100651548265469655041253780493154000154140702163454723692546009060090526139715401627201821803829563099087150830553343280838934103874	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 4761, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	8515	0	129	False	False
historical_introduction	residual-strict-06	17	2945	2945/581	1	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 117420, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	95909	0	120	False	False
historical_introduction	residual-strict-07	17	1763344987043348860689200849921397589396675558398993998357149261150280730532315377833722	-1763344987043348860689200849921397589396675558398993998357149261150280730532315377833722/103247073208789166493619900624613307857895501140002047022228309385638081832221828521181	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 114326, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	123536	0	121	False	False
historical_introduction	recovered-local-01	19	1	-1/0	41	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 115350, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	94938	0	132	False	False
historical_introduction	recovered-local-02	19	1	-1/0	42	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 89501, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	101481	0	128	False	False
historical_introduction	recovered-local-03	19	64462	-64462/793	1	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 52488, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	6446	0	127	False	False
historical_introduction	recovered-local-04	19	43	43/1	11	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 109599, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	115603	0	125	False	False
historical_introduction	recovered-strict-01	19	81189121876568173	-81189121876568173/41653947060542250	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 109500, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	107148	0	119	False	False
historical_introduction	recovered-strict-02	19	180898646429828433943245786142485955150236642665057	180898646429828433943245786142485955150236642665057/40355734521926220734675741787872086245313692541874	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 109475, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	107203	0	120	False	False
historical_introduction	recovered-strict-03	19	3383549939065136325475285486413497709946820920970788066744484	3383549939065136325475285486413497709946820920970788066744484/970381999302941682761784316856563776025549944285390611763851	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 76702, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	97972	0	126	False	False
historical_introduction	residual-strict-01	19	42427739654124159632516182409077505459730452728711207692504139524419996872603	-42427739654124159632516182409077505459730452728711207692504139524419996872603/19550713897275167427930626481091129378420427329288608077405420494083425533137	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 95206, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	129898	0	120	False	False
historical_introduction	residual-strict-02	19	69793418955072895383609377554789647011213	-2012832998918414519274454012627399423551/69793418955072895383609377554789647011213	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 55712, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	15041	0	120	False	False
historical_introduction	residual-strict-03	19	3450644887351881443290631404527399327620009940582276127610393961726547157501288174250797069	-971534366635649272441312702551050398584629999690565902217301691969366829184830107264559126/3450644887351881443290631404527399327620009940582276127610393961726547157501288174250797069	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 45880, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	61321	0	120	False	False
historical_introduction	residual-strict-04	19	236991883361622886662737417535061135267924641740064480623806646356987294547927	236991883361622886662737417535061135267924641740064480623806646356987294547927/34458164467878708561539004783354736969087711802472016401052852349149521115935	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 64677, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	11144	0	121	False	False
historical_introduction	residual-strict-05	19	816014142666673121959103186630549339196811154802432562138151171693512177722941812943592378520544999	816014142666673121959103186630549339196811154802432562138151171693512177722941812943592378520544999/13778087143786280501229932071727153965043379058888619935635482690503737517251768390807340788116	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 82604, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	110246	0	150	False	False
historical_introduction	residual-strict-06	19	2945	2945/581	1	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 117420, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	95909	0	120	False	False
historical_introduction	residual-strict-07	19	809066642761021171454727156093379846325779	48073845408086805964402375054080751427096/809066642761021171454727156093379846325779	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 114163, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	98484	0	120	False	False
historical_introduction	recovered-local-01	22	1	-1/0	41	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 115350, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	94938	0	132	False	False
historical_introduction	recovered-local-02	22	1	-1/0	42	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 89501, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	101481	0	128	False	False
historical_introduction	recovered-local-03	22	64462	-64462/793	2	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 52488, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	6446	0	127	False	False
historical_introduction	recovered-local-04	22	43	43/1	13	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 109599, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	115603	0	125	False	False
historical_introduction	recovered-strict-01	22	2860628006	-724844035/2860628006	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 121963, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	78696	0	120	False	False
historical_introduction	recovered-strict-02	22	2527566701474522222791	-2087508837821142559760/2527566701474522222791	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 26875, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	45926	0	120	False	False
historical_introduction	recovered-strict-03	22	19511640163442554446799	19511640163442554446799/768449189418004108000	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 63309, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	10873	0	124	False	False
historical_introduction	residual-strict-01	22	2624120300157641	2624120300157641/228140738155932	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 79963, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	88891	0	121	False	False
historical_introduction	residual-strict-02	22	56506287087477352978832426	56506287087477352978832426/9043875549929245582517543	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 61789, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	10436	0	120	False	False
historical_introduction	residual-strict-03	22	7063538447080037605910909769901	7063538447080037605910909769901/729280906007335288277302396203	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 17845, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	42625	0	125	False	False
historical_introduction	residual-strict-04	22	25659097858699269294691982078720	25659097858699269294691982078720/3344544577973656227696308315341	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 61688, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	19244	0	126	False	False
historical_introduction	residual-strict-05	22	310433220498800046557831	-210165504418098328793788/310433220498800046557831	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 654, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	322	0	126	False	False
historical_introduction	residual-strict-06	22	2945	2945/581	1	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 117420, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	95909	0	120	False	False
historical_introduction	residual-strict-07	22	37284583461602	2547848330395/37284583461602	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 124778, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	66743	0	120	False	False
historical_introduction	recovered-local-01	24	1	-1/0	41	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 115350, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	94938	0	132	False	False
historical_introduction	recovered-local-02	24	1	-1/0	42	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 89501, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	101481	0	128	False	False
historical_introduction	recovered-local-03	24	64462	-64462/793	2	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 52488, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	6446	0	127	False	False
historical_introduction	recovered-local-04	24	43	43/1	13	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 109599, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	115603	0	125	False	False
historical_introduction	recovered-strict-01	24	2860628006	-724844035/2860628006	0	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 121963, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	78696	0	120	False	False
historical_introduction	recovered-strict-02	24	2527566701474522222791	-2087508837821142559760/2527566701474522222791	0	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 26875, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	45926	0	120	False	False
historical_introduction	recovered-strict-03	24	19511640163442554446799	19511640163442554446799/768449189418004108000	0	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 63309, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	10873	0	124	False	False
historical_introduction	residual-strict-01	24	2108115427	415748264/2108115427	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 10709, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	5649	0	120	False	False
historical_introduction	residual-strict-02	24	729881574	-729881574/13920691	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 61789, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	10436	0	120	False	False
historical_introduction	residual-strict-03	24	4294281	4294281/70522	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 1639, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	614	0	123	False	False
historical_introduction	residual-strict-04	24	5361338	-5361338/287995	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 61810, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	10459	0	120	False	False
historical_introduction	residual-strict-05	24	262960073	168382853/262960073	0	False	"{""generic_shell"": ""rational norm-10"", ""orbit_mask"": 117420}"	95909	0	120	False	False
historical_introduction	residual-strict-06	24	2945	2945/581	1	False	"{""generic_shell"": ""rational norm-10"", ""orbit_mask"": 117420}"	95909	0	120	False	False
historical_introduction	residual-strict-07	24	16705612	2464361/16705612	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 128766, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	83780	0	120	False	False
historical_introduction	recovered-local-01	25	1	-1/0	41	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 115350, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	94938	0	132		
historical_introduction	recovered-local-02	25	1	-1/0	42	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 89501, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	101481	0	128		
historical_introduction	recovered-local-03	25	64462	-64462/793	2	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 52488, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	6446	0	127		
historical_introduction	recovered-local-04	25	43	43/1	13	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 109599, ""category"": ""genus_one_bisection_lattice_candidate"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 2>/<bound method Rational.denominator of 2>"", ""minimum_generic_MW17_norm"": 8}"	115603	0	125		
historical_introduction	recovered-strict-01	25	2860628006	-724844035/2860628006	0	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 121963, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	78696	0	120		
historical_introduction	recovered-strict-02	25	2527566701474522222791	-2087508837821142559760/2527566701474522222791	0	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 26875, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	45926	0	120		
historical_introduction	recovered-strict-03	25	19511640163442554446799	19511640163442554446799/768449189418004108000	0	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 63309, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	10873	0	124		
historical_introduction	residual-strict-01	25	2108115427	415748264/2108115427	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 10709, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	5649	0	120		
historical_introduction	residual-strict-02	25	729881574	-729881574/13920691	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 61789, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	10436	0	120		
historical_introduction	residual-strict-03	25	4294281	4294281/70522	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 1639, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	614	0	123		
historical_introduction	residual-strict-04	25	1215	1215/1103	1	False	"{""generic_shell"": ""rational norm-10"", ""orbit_mask"": 64677}"	13511560	103	119		
historical_introduction	residual-strict-05	25	262960073	168382853/262960073	0	False	"{""generic_shell"": ""rational norm-10"", ""orbit_mask"": 117420}"	95909	0	120		
historical_introduction	residual-strict-06	25	2945	2945/581	1	True	"{""generic_shell"": ""rational norm-10"", ""orbit_mask"": 117420}"	95909	0	120		
historical_introduction	residual-strict-07	25	16705612	2464361/16705612	0	False	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 128766, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	83780	0	120		
historical_introduction	recovered-local-01	26	1	-1/0	42	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 115350, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	94938	0	132		
